custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688007_1206447905_glm4_dewrap_join_chunk_0012,688007,光峰科技,1206447905,12,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6886,6465,3969,3969,16,3969,300,300,"公司ALPD®光源技术底层关键技术于2007年发明，2013年应用于与LG合作的激光电视，2014年20,000流明影院光源进入影院使用，累计研发投入数亿元。激光显示整机成本中，光源成本占比最高，典型激光商教投影机、工程投影机、激光电视的光源成本占比分别为31.60%、41.31%、39.90%，平均37.61%，高于DMD和镜头。报告期内除零配件收入外，公司全部激光显示核心器件与整机产品均应用ALPD®核心技术，核心技术产品或服务收入分别为33,915.97万元、76,791.49万元、133,041.85万元，占营业收入95%以上；公司承担稀土发光材料专项和2018年国家重点研发计划项目。",150,82,82,0,4,9,12,23,24,10,34,0.4146341463414634,3,-31,3.024390243902439,,172,150,172,26.46,23.075581395348838,26.46,23.075581395348838,282,81,71.0506424792139,20.408163265306122
688007_1206447905_glm4_dewrap_join_chunk_0013,688007,光峰科技,1206447905,13,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6746,6164,3999,3999,16,3999,323,323,"公司在研产品包括新一代影院光源ALPD®4.0、4K激光电视光学引擎、院线激光放映机、高亮度商教投影机和高亮度工程投影机，其中院线激光放映机定位为中国首台自主研发生产的DCI标准放映机。2016至2018年公司研发费用分别为7,012.48万元、9,330.16万元和13,573.05万元，持续上升；截至2018年末研发人员309名，占员工总数27.30%、占非生产员工47.98%。公司核心技术人员包括李屹、胡飞、吴希亮、郭祖强、王霖、余新，其中李屹为ALPD®原创发明人，作为发明人的专利申请超过1,000项，胡飞作为发明人的专利申请超过600项；报告期主营收入中销售业务2018年105,867.83万元，租赁服务30,431.71万元。",162,84,84,0,4,10,14,21,25,10,35,0.4166666666666667,3,-32,2.988095238095238,,203,162,203,24.685185185185187,19.699507389162562,24.685185185185187,19.699507389162562,326,134,81.52038009502375,33.50837709427357
688007_1206447905_glm4_dewrap_join_chunk_0014,688007,光峰科技,1206447905,14,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6196,5513,3973,3973,16,3973,335,335,"2018年公司激光光源产能11,000台、产量9,083台，激光电视光机产能80,000台、产量63,227台，激光显示整机产能66,000台、产量53,896台；激光电影放映机光源累计租赁数量2018年末达11,612台。报告期内公司激光光源产销率在考虑出租光源后分别为67.62%、99.08%、101.52%，激光商教投影机销量分别为24,653台、36,581台、50,335台，激光工程投影机销量分别为2,236台、2,297台、2,020台。2018年激光光源单价5.13万元/台，激光电视光机0.54万元/台，激光商教投影机0.65万元/台；影院光源租赁平均单价由2016年7.32元/小时升至2018年8.09元/小时，主要受高亮度光源租出占比提升影响。",168,83,83,0,4,9,16,22,23,9,32,0.3855421686746988,3,-29,2.9397590361445785,,217,168,217,23.648809523809526,18.308755760368662,23.648809523809526,18.308755760368662,37,8,9.31286181726655,2.0135917442738487
688007_1206447905_glm4_dewrap_join_chunk_0015,688007,光峰科技,1206447905,15,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5940,5322,3782,3782,16,3782,332,332,"报告期公司前五大客户集中于巴可、小米、东方教育、中影器材等合作方，2018年前五大客户销售合计69,964.81万元、占50.49%；其中小米通讯及关联公司销售24,729.78万元，巴可及关联公司17,368.82万元，东方教育及关联公司13,826.14万元。分产品看，2018年巴可及关联公司占激光光源收入70.35%，中影器材及关联公司占27.71%；小米通讯占激光电视收入80.38%，东方教育及关联公司占激光商教投影机收入42.32%。租赁服务前五大客户2018年收入14,469.47万元、占47.55%，包括横店影视、大地影院、金逸影视、中影旗下影院及中影巴可、江苏耀莱；公司与巴可报告期内既销售激光电影放映机光源，也发生租赁、采购和技术服务交易。",166,80,80,0,4,8,12,20,25,11,36,0.45,3,-33,3.0875,,209,166,209,22.783132530120483,18.095693779904305,22.783132530120483,18.095693779904305,37,4,9.78318350079323,1.0576414595452142
688007_1206447905_glm4_dewrap_join_chunk_0016,688007,光峰科技,1206447905,16,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6230,5657,3690,3690,16,3690,342,349,"2018年公司前五大供应商采购金额40,246.21万元、占44.93%，主要包括Nichia Chemical Hong Kong、小米通讯、WT Microelectronics、中影器材及关联公司、Hitachi High-Technologies Hong Kong。公司核心物料主要为日本日亚蓝光激光器、美国TI的DMD芯片和日本理光超短焦镜头，同时与欧司朗、夏普、天活松林、南阳南方智能光电、索尼半导体等拓展合作，降低单一供应商依赖。报告期委外加工费分别为1,189.95万元、1,026.06万元、2,393.97万元，占采购总额比例较低；截至2018年末固定资产净值39,965.19万元，其中租出激光电影放映机光源净值33,953.55万元，土地使用权净值32,511.95万元。",171,61,61,0,3,8,14,18,14,4,18,0.2950819672131147,3,-15,2.721311475409836,,186,171,186,21.57894736842105,19.838709677419356,21.57894736842105,19.838709677419356,47,29,12.737127371273711,7.859078590785908
688009_1206447900_glm4_dewrap_join_chunk_0001,688009,中国通号,1206447900,1,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6933,6484,3923,3923,26,3923,214,214,公司专注轨道交通控制系统，提供设计集成、设备制造和系统交付一体化服务，核心系统覆盖CTCS-3/2、CTCS-3+ATO、CTCS-2+ATO、CBTC、CIPS、CTC等。2016-2018年主营业务收入分别为297.70亿元、345.86亿元、400.13亿元，其中轨道交通控制系统收入占比为79.84%、71.54%、71.03%。公司已完成50余条铁路、110余项城轨控制系统集成项目，并在中国十座城市拥有设备制造基地。,107,73,73,0,7,8,24,20,11,3,14,0.1917808219178082,3,-11,2.3972602739726026,,121,107,121,36.66355140186916,32.421487603305785,36.66355140186916,32.421487603305785,42,20,10.706092276319144,5.098139179199593
688009_1206447900_glm4_dewrap_join_chunk_0002,688009,中国通号,1206447900,2,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7250,6999,3998,3998,26,3998,213,213,公司工程总承包业务集中于市政公用工程、智慧城市等基础设施领域，报告期内依托轨道交通全产业链、通信信号信息系统集成和项目管理能力实现收入增长，并拥有房屋建筑、市政公用、机电工程等11项工程资质。其他业务主要为煤炭、化工原料、矿粉等贸易，收入由2016年2.48亿元降至2018年0.60亿元，占营业收入比重降至0.15%。公司销售主要通过公开招标，系统集成、系统交付、设备制造、工程设计和工程总承包分别按客户要求独立或联合投标。,107,84,84,0,9,18,33,17,6,1,7,0.0833333333333333,3,-4,1.9523809523809523,,115,107,115,37.36448598130841,34.76521739130435,37.36448598130841,34.76521739130435,88,72,22.011005502751374,18.009004502251123
688009_1206447900_glm4_dewrap_join_chunk_0003,688009,中国通号,1206447900,3,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6237,5829,3792,3792,26,3792,200,200,公司在轨道交通系统交付和工程总承包中存在劳务及专业工程分包，主体工程由自有人员实施，辅助工程交由具备资质的当地施工团队。公司核心主业聚焦列控、联锁、CTC、车载ATP等信号系统，可提供铁路信号系统全部核心产品；通信系统中部分传输接入、GSM-R基站等需外采。报告期因业主要求延续原有信号系统而外购的项目收入占城市轨道交通业务收入比重较低，2016-2018年分别为4.22%、1.89%、1.31%。,100,59,59,0,6,7,20,16,8,2,10,0.1694915254237288,3,-7,2.3220338983050848,,119,100,119,37.92,31.865546218487395,37.92,31.865546218487395,45,22,11.867088607594937,5.801687763713081
688009_1206447900_glm4_dewrap_join_chunk_0004,688009,中国通号,1206447900,4,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6795,6248,3981,3981,26,3981,247,247,"报告期前五大分包商代表性合同包括郑州市农业路快速通道77,125.47万元、鹤壁海绵城市80,000万元、郑州市四环线及大河路涉铁工程52,500万元等，相关分包商均具备资质，分包项目未发生争议或潜在风险。前五大外购系统方采购成本2016-2018年分别合计51,787.09万元、24,297.92万元、16,572.25万元，其中西门子连续为主要外购方。外购系统包括信号系统、华为LTE通信系统、运营调度系统、BAS/FAS/FES、屏蔽门与安全门、AFC等，由公司作为集成商进行系统集成。",124,61,61,0,5,8,20,14,11,3,14,0.2295081967213114,3,-11,2.442622950819672,,152,124,152,32.104838709677416,26.19078947368421,32.104838709677416,26.19078947368421,96,27,24.114544084400904,6.782215523737754
688009_1206447900_glm4_dewrap_join_chunk_0005,688009,中国通号,1206447900,5,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6571,6113,3975,3975,26,3975,194,194,"公司2016-2018年环保投入分别为538.55万元、531.76万元、1,012.27万元，环保成本费用分别为564.63万元、755.75万元、1,460.98万元，2018年增长主要来自长沙产业园、污水站改造及环保材料需求。报告期环保设施正常运行，检测结果满足国家排放标准，环保投入与污染处理相匹配。公司及控股子公司危废处置均委托具备资质企业，并按规定填写转移联单和备案管理计划。",97,57,57,0,5,9,18,13,10,2,12,0.2105263157894736,3,-9,2.3508771929824563,,115,97,115,40.97938144329897,34.56521739130435,40.97938144329897,34.56521739130435,55,28,13.836477987421384,7.044025157232704
688009_1206447900_glm4_dewrap_join_chunk_0006,688009,中国通号,1206447900,6,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6722,6326,3993,3993,26,3993,189,189,报告期内公司未发生环保事故，曾因VOCs直排、夜间施工噪声、污水指标超标受到3项环保处罚，金额分别为5万元、1万元和0.3628万元，均已整改且不构成重大行政处罚。公司电力电气化业务以普速铁路电气化更新改造和铁路专用线、综合工程配套为主，下属子公司具备铁路电气化二级、三级资质。公司新建高铁电气化项目通常与具备一级资质企业联合投标，历史上不存在因资质或合作方原因未能投标的情况。,95,73,73,0,6,10,25,20,10,2,12,0.1643835616438356,3,-9,2.328767123287671,,113,95,113,42.03157894736842,35.336283185840706,42.03157894736842,35.336283185840706,18,16,4.507888805409467,4.007012271475081
688009_1206447900_glm4_dewrap_join_chunk_0007,688009,中国通号,1206447900,7,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7042,6680,3967,3967,26,3967,179,179,公司四电工程收入按履约进度确认，2018年后依据新收入准则按投入法确认建造服务收入。联合体合作方主要为中铁电气化局和中铁武汉电气化局，公司负责通信、信号、信息及客服信息系统等弱电工程，合同中中国通号负责部分通常占总金额30%-50%。公司无依赖单一联合体企业情形，并计划推动中原铁道工程、中安工程、通号长沙等子公司资质升级，目标结合条件在2022年底前完成。,90,70,70,0,5,10,23,19,11,2,13,0.1857142857142857,3,-10,2.3857142857142857,,109,90,109,44.077777777777776,36.39449541284404,44.077777777777776,36.39449541284404,71,28,17.897655659188302,7.0582304008066545
688009_1206447900_glm4_dewrap_join_chunk_0008,688009,中国通号,1206447900,8,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5883,5305,3493,3493,26,3493,197,197,"公司有轨电车业务覆盖整车制造和控制系统，已研发“先锋号”五模块100%低地板现代有轨电车，载客量370人、最高旅行速度70km/h，并签订天水项目。公司有轨电车控制系统可提供SIL4联锁、SIL2车载辅助防护、调度管理、通信和运维等功能，在手整车合同天水项目金额36,550万元、已实现收入9,269.54万元。智慧城市业务通过EPC和PPP模式承接，主要盈利来自建设利润或PPP运营投资回报。",99,65,65,0,5,9,20,17,11,3,14,0.2153846153846154,3,-11,2.4461538461538463,,120,99,120,35.282828282828284,29.108333333333334,35.282828282828284,29.108333333333334,30,20,8.588605782994561,5.72573718866304
688009_1206447900_glm4_dewrap_join_chunk_0009,688009,中国通号,1206447900,9,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5622,4548,3762,3762,26,3762,184,184,公司重大BOT/智慧城市项目包括泰兴智慧城市、鹤壁海绵城市、吉首综合管廊和吉首乾南产业园路网，合同金额分别为24.49亿元、11.00亿元、19.64亿元和15.26亿元。上述项目采用BOT模式，政府方负责征地拆迁、财政承受及相关批复，项目均处建设期且实施情况正常。投资回收期分别约12.03年、14.64年、18年和12.2年，回报方式均为使用者付费加政府财政补贴。,92,35,35,0,4,4,12,8,5,2,7,0.2,3,-4,2.342857142857143,,114,92,114,40.891304347826086,33.0,40.891304347826086,33.0,8,8,2.126528442317916,2.126528442317916
688009_1206447900_glm4_dewrap_join_chunk_0010,688009,中国通号,1206447900,10,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6598,6103,3732,3732,26,3732,198,198,公司PPP项目特许经营权均按金融资产模型核算，建设阶段按建造合同或收入准则确认建造收入和费用，运营阶段确认财务收入和运营收入。至2018年末，泰兴、鹤壁、吉首管廊、吉首乾南项目累计确认收入分别为1.00亿元、3.99亿元、10.23亿元、9.75亿元，应收款项余额分别为1.00亿元、5.93亿元、11.05亿元、11.98亿元。上述项目仍在建设期尚未回款，未发现重大回款不确定性或潜在亏损迹象。,99,66,66,0,5,11,21,16,11,2,13,0.1969696969696969,3,-10,2.3484848484848486,,124,99,124,37.696969696969695,30.096774193548388,37.696969696969695,30.096774193548388,49,45,13.129689174705252,12.057877813504822
688009_1206447900_glm4_dewrap_join_chunk_0011,688009,中国通号,1206447900,11,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7155,6594,3937,3937,26,3937,208,208,发行人控股的重要PPP项目均已纳入财政部PPP项目库，属于公共服务领域，有运营内容，已通过物有所值评价和财政承受能力论证，并采用BOT方式实施，不存在政府回购、固定收益承诺或违规担保。报告期安全生产方面发生3项处罚，其中兰渝铁路施工事故造成2人死亡并构成铁路交通一般A类事故，处罚8万元，相关单位整改后复工。公司建立安全生产责任制、检查制度、应急预案和培训制度，并在研发、生产、施工、调试、运营阶段实施质量安全管控。,104,78,78,0,7,14,24,21,10,2,12,0.1538461538461538,3,-9,2.2435897435897436,,115,104,115,37.85576923076923,34.23478260869565,37.85576923076923,34.23478260869565,79,56,20.066040132080264,14.224028448056897
688009_1206447900_glm4_dewrap_join_chunk_0012,688009,中国通号,1206447900,12,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7388,6901,3983,3983,26,3983,249,249,公司主要自主研发成果包括CTCS-3、CTCS-2+ATO、CTCS-3+ATO、CBTC、CIPS、铁路电务智能运维、MATC、ZPW-2000A和智慧城市综合管理平台等，其中CTCS-3适用于300公里及以上高铁并满足3分钟追踪间隔，CTCS-3+ATO为全球首套时速350公里高铁自动驾驶系统。2018年末公司拥有6个省部级重点实验室或工程中心、1个国家企业技术中心、80余个科研实验室和8个第三方检验检测实验室。公司测试案例超过4万个，并完成78条高铁CTCS测试和75条城轨CBTC测试。,125,82,82,0,7,8,20,21,18,8,26,0.3170731707317073,3,-23,2.7195121951219514,,143,125,143,31.864,27.853146853146853,31.864,27.853146853146853,359,149,90.1330655284961,37.408988199849354
688009_1206447900_glm4_dewrap_join_chunk_0013,688009,中国通号,1206447900,13,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6239,5819,3747,3747,26,3747,191,192,"公司核心技术覆盖列车运行控制、自动驾驶、货运铁路综合自动化、行车指挥自动化、智能检测运维、列控系统集成、安全计算机平台、轨道交通仿真测试等，均以自主研发为主并应用于铁路和城轨核心系统。截至2018年末，公司拥有1,421项中国注册专利，核心主业充分依赖相关核心技术。公司在研项目覆盖区域轨道交通协同运输、动态间隔列控、高速铁路自动驾驶、基线3 ETCS、互联互通全自动无人驾驶等方向。",96,63,63,0,5,7,16,17,14,4,18,0.2857142857142857,3,-15,2.634920634920635,,102,96,102,39.03125,36.73529411764706,39.03125,36.73529411764706,253,88,67.52068321323726,23.48545503069122
688009_1206447900_glm4_dewrap_join_chunk_0014,688009,中国通号,1206447900,14,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6789,6263,3963,3963,26,3963,214,214,"公司在研项目包括LTE轨道交通无线调度、综合安防、通信综合承载、轨旁安全计算机平台、智能制造工艺、多制式轨道电路等，多个项目已处于测试、系统确认或结题验收阶段。2016-2018年研发投入分别为105,042.93万元、118,016.50万元、137,951.80万元，占营业收入比例分别为3.53%、3.41%、3.45%。公司核心技术主要来源自主研发，同时与华为、清华大学开展联合创新实验室和轨道交通自动化联合研究所合作。",107,58,58,0,4,6,18,17,10,3,13,0.2241379310344827,3,-10,2.5517241379310347,,117,107,117,37.03738317757009,33.87179487179487,37.03738317757009,33.87179487179487,343,122,86.55059298511229,30.78475902094373
688009_1206447900_glm4_dewrap_join_chunk_0015,688009,中国通号,1206447900,15,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7646,7291,3993,3993,26,3993,206,206,"截至2018年末，公司共有3,676名科技研发人员，占员工总数19.13%，其中本科、研究生、博士学历占比分别为58.60%、33.24%、1.17%，692人拥有高级职称，11名专家享受国务院特殊津贴。公司核心技术人员长期负责CTCS、CBTC、ATS、TDCS、ITCS、有轨电车等关键系统研发和产业化。公司通过科技奖励、绩效、职业通道、培训和双创基金激励技术人员，并以保密协议和专项保密责任书保护核心技术。",103,68,68,0,5,9,23,20,9,2,11,0.1617647058823529,3,-8,2.3676470588235294,,117,103,117,38.76699029126213,34.12820512820513,38.76699029126213,34.12820512820513,282,87,70.6235912847483,21.788129226145756
688009_1206447900_glm4_dewrap_join_chunk_0016,688009,中国通号,1206447900,16,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7189,6701,3996,3996,26,3996,194,194,"公司建立两级科技管理体系，总部技术发展部负责科技规划、科研项目、知识产权、技术标准和成果转化，下属企业负责具体研发及技术管理。公司主营业务属于铁路、船舶、航空航天和其他运输设备制造业，轨道交通控制系统是轨道交通运行的核心。到2018年末，我国铁路营业里程约13.1万公里，高铁2.9万公里；大陆35个城市投运城轨5,766.6公里，63个城市线网规划获批，为公司控制系统业务提供需求基础。",97,79,79,0,6,18,25,18,9,3,12,0.1518987341772152,3,-9,2.189873417721519,,103,97,103,41.1958762886598,38.79611650485437,41.1958762886598,38.79611650485437,39,22,9.75975975975976,5.505505505505505
688009_1206447900_glm4_dewrap_join_chunk_0017,688009,中国通号,1206447900,17,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7575,7179,3998,3998,26,3998,194,194,公司是全球领先的轨道交通控制系统解决方案提供商，截至2018年末高速铁路控制系统核心产品及服务覆盖的总中标里程居世界第一，国内高铁控制系统集成项目累计中标里程覆盖率超过60%。报告期内公司为我国最大的城轨控制系统解决方案供应商，按中标合同金额计市场份额约40%。公司技术处于国际一流、国内领先水平，参与CTCS标准制定，拥有超过4万个测试案例，并完成京津城际、武广、京沪、哈大等重大项目。,97,72,72,0,5,10,20,19,13,5,18,0.25,3,-15,2.5555555555555554,,98,97,98,41.21649484536083,40.795918367346935,41.21649484536083,40.795918367346935,134,55,33.516758379189596,13.75687843921961
688009_1206447900_glm4_dewrap_join_chunk_0018,688009,中国通号,1206447900,18,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7391,6989,3996,3996,26,3996,205,205,"公司核心优势包括全球领先市场地位、关键核心技术储备、全产业链服务、高可靠安全产品和稳定技术团队。截至2018年末，公司拥有1,421项中国注册专利，主导或参与235项现行有效系统、产品和建设标准，其中国家级26项、行业级209项；在轨道交通信号领域主编32项国家级标准中的12项、259项行业级标准中的150项。公司是全球唯一能在轨道交通控制系统全产业链独立提供全套产品和服务的企业，但国际业务收入占比仍较低。",103,69,69,0,5,8,19,20,13,4,17,0.2463768115942029,3,-14,2.579710144927536,,111,103,111,38.79611650485437,36.0,38.79611650485437,36.0,117,47,29.27927927927928,11.761761761761763
688009_1206447900_glm4_dewrap_join_chunk_0019,688009,中国通号,1206447900,19,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6460,6041,3906,3906,26,3906,210,210,公司主要客户为中国铁路总公司、各铁路局、客专公司及地方轨道交通国企，2016-2018年前五大客户销售占比分别为57.90%、46.76%、39.29%，不存在单一客户销售占比超过50%。2018年前五大客户中，中国铁路总公司销售额96.88亿元，占收入24.21%，中国铁道建筑集团和中国铁路工程集团分别占9.31%、2.46%。公司给予客户信用期通常为6个月，主要通过函证、对账单核对，结算方式为银行转账或承兑汇票。,105,66,66,0,5,7,19,17,14,4,18,0.2727272727272727,3,-15,2.606060606060606,,120,105,120,37.2,32.55,37.2,32.55,36,7,9.216589861751151,1.7921146953405018
688009_1206447900_glm4_dewrap_join_chunk_0020,688009,中国通号,1206447900,20,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6559,6040,3989,3989,26,3989,202,202,公司2016-2018年前五大供应商采购占营业成本比例分别为13.55%、10.04%、5.64%，不存在单一供应商采购占比超过50%。主要采购包括工程设备、建筑材料、黑色金属、工程系统、通用电子装置、线缆及电子元器件，2018年工程设备采购42.86亿元，占比31.84%。报告期中国铁路工程集团和中国铁路总公司均为前五大供应商，采购内容包括工程施工分包、工程设计、铁路物资、信号设备和轨道电路产品等。,101,70,70,0,5,8,21,19,13,4,17,0.2428571428571428,3,-14,2.557142857142857,,106,101,106,39.495049504950494,37.632075471698116,39.495049504950494,37.632075471698116,74,41,18.551015292053147,10.278265229380798
688009_1206447900_glm4_dewrap_join_chunk_0021,688009,中国通号,1206447900,21,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6101,5516,3907,3907,26,3907,192,192,"西安铁路信号、西安全路通号等共有17项房屋正在办理权属证书，涉及面积含122,266.56平方米、5,221.42平方米及230平方米等，控股股东承诺承担因瑕疵房产产生的赔偿、罚款、税费及损失。另有10项房屋权属证书办理有障碍，面积合计约10,142.93平方米，占境内房屋总面积0.98%，用途主要为办公、仓库、退休职工活动场所等辅助用途，保荐机构及律师认为不构成本次发行法律障碍。",96,30,30,0,3,5,9,8,5,0,5,0.1666666666666666,2,-3,2.2333333333333334,,115,96,115,40.697916666666664,33.97391304347826,40.697916666666664,33.97391304347826,85,55,21.755822882006655,14.077297158945482
688009_1206447900_glm4_dewrap_join_chunk_0022,688009,中国通号,1206447900,22,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5576,4852,3844,3844,26,3844,176,176,"截至2018年12月31日，公司及控股子公司承租建筑面积1,000平方米以上房屋77项，合计约173,186.12平方米，其中25项已取得出租方房屋所有权证，5项签约时尚未完成权属过户，1项出租方已签署买卖合同，10项取得房屋所有权人授权。另列示多项租赁房屋的出租人、承租人、坐落、面积、租期、用途及权属文件情况，主要用于办公、仓储、住宿、生产配套等。",88,42,42,0,4,2,26,7,3,0,3,0.0714285714285714,2,-1,2.0714285714285716,,111,88,111,43.68181818181818,34.630630630630634,43.68181818181818,34.630630630630634,52,39,13.52757544224766,10.145681581685745
688009_1206447900_glm4_dewrap_join_chunk_0023,688009,中国通号,1206447900,23,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6222,5681,3984,3984,26,3984,260,260,"出租方未能提供有效房屋所有权证的租赁房屋共36项、建筑面积约80,899.21平方米，其中4项合计7,396.24平方米已完成竣工验收或取得施工许可证，18项合计39,455.00平方米由实际所有人出租但缺少权属及建设手续。另有4项合计7,600.00平方米已获相关权利人同意，10项合计26,447.97平方米未提供权属、建设手续或有权出租证明，截至签署日尚无第三方异议。保荐机构及律师认为该等房屋主要用于办公、仓储、住宿等非主要生产经营用途，分布分散且可替代，控股股东承诺补偿损失，相关瑕疵不构成发行实质性法律障碍。",130,55,55,0,4,7,24,12,8,0,8,0.1454545454545454,3,-5,2.2363636363636363,,152,130,152,30.646153846153847,26.210526315789473,30.646153846153847,26.210526315789473,101,84,25.35140562248996,21.08433734939759
