custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688159_1207265383_glm4_dewrap_join_chunk_0009,688159,有方科技,1207265383,9,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6090,5388,3863,3863,24,3863,203,203,公司主要产品为物联网无线通信模块、终端产品和解决方案，2019年1-6月营收3.40亿元，净利润1987.52万元。无线通信模块是核心业务，2019年1-6月占比56.19%。公司2018年车联网智能OBD终端产品成为新的业绩增长点，实现海外批量销售。报告期内，公司物联网无线通信模块产销率保持在96%以上。公司主要应用领域为智慧能源、车联网、工业物联网等，2019年1-6月智慧能源收入占比41.03%。,102,62,62,0,12,18,15,10,5,2,7,0.1129032258064516,6,-1,1.7419354838709675,,119,102,119,37.872549019607845,32.46218487394958,37.872549019607845,32.46218487394958,21,9,5.4361894900336525,2.3297954957287086
688159_1207265383_glm4_dewrap_join_chunk_0010,688159,有方科技,1207265383,10,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6096,5411,3868,3868,24,3868,222,222,报告期内，公司物联网无线通信模块销售均价逐年上升，2019年1-6月因4G模块价格下降而有所回落。公司物联网无线通信终端销售均价从2017年开始快速提升，2019年1-6月达383.99元/个。公司物联网无线通信解决方案销售均价波动较大。公司主要客户为物联网终端产品制造商，包括国家电网甘肃省电力公司、Harman、CPON等知名企业。报告期内，公司前五大客户销售占比最高为55.32%，未向单一客户销售比例超过50%，业务未严重依赖少数客户。,111,22,54,1,0,0,0,12,10,0,10,0.4545454545454545,5,-5,3.4545454545454546,,126,111,126,34.846846846846844,30.6984126984127,34.846846846846844,30.6984126984127,25,0,6.463288521199586,0.0
688159_1207265383_glm4_dewrap_join_chunk_0011,688159,有方科技,1207265383,11,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6560,5888,3941,3941,24,3941,264,264,"公司向上海大唐及其关联方销售无线通信模块2,473.86万元，向韦展数码销售1,605.38万元。主要客户包括智能电网领域的烟台东方威思顿电气有限公司、科陆电子及关联方、威胜控股及关联方、华立科技及关联方，以及通信设备领域的上海大唐移动通信设备有限公司、光弘科技及其关联方。公司在智能电网领域具有竞争优势，前五大客户中有较多智能电表生产厂商。2017年起，公司陆续获得国网甘肃省电力公司采购订单，并于2018年批量出货，成为前五大客户之一。公司通过经销商在海外智能电网领域实现批量销售无线通信模块，2018年成为前五大客户之一。",132,62,62,0,0,15,18,12,12,5,17,0.2741935483870967,6,-11,2.5806451612903225,,154,132,154,29.856060606060606,25.59090909090909,29.856060606060606,25.59090909090909,73,34,18.523217457498095,8.627251966505963
688159_1207265383_glm4_dewrap_join_chunk_0012,688159,有方科技,1207265383,12,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6822,6251,3997,3997,24,3997,260,260,公司主要产品为无线通信模块及终端，2019年上半年无线通产品收入占比99.85%。公司通过下游厂商间接销售给国家电网及南方电网，2019年上半年对电网行业销售收入占比100%。公司在智能电网领域具有领先地位，4G无线通信模块出货量占国家电网招标采购总量的50%以上。公司车联网领域产品主要为4G智能OBD终端，主要销往海外市场，2019年上半年对Harman销售收入占无线通信终端收入69.51%。公司芯片类原材料主要依赖进口，2019年上半年美国占比55.82%。公司已开发基于国产芯片的产品，可根据客户需求替换芯片。,130,58,58,0,15,12,10,12,6,3,9,0.1551724137931034,7,-2,1.8448275862068968,,137,130,137,30.746153846153845,29.175182481751825,30.746153846153845,29.175182481751825,64,32,16.012009006755065,8.006004503377532
688159_1207265383_glm4_dewrap_join_chunk_0013,688159,有方科技,1207265383,13,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5818,5190,3887,3887,24,3887,225,225,公司为满足订单交付需求，引入深圳仪电电子有限公司等委外加工厂。报告期内，公司主要外协加工厂包括光弘科技、深圳市恒昌盛科技有限公司等，交易金额占比较高。公司前五大供应商主要为芯片及其他电子元器件供应商，如高通、深圳市富森供应链管理有限公司等，采购金额占比较高。公司通过供应链公司采购进口原材料，主要最终供应商包括高通、大联大及其关联方等。公司主要固定资产包括机器设备、运输设备、电子设备及其他等，截至2019年6月30日，账面价值合计499.33万元。,113,52,52,0,12,18,10,8,4,0,4,0.0769230769230769,5,1,1.5,,127,113,127,34.39823008849557,30.606299212598426,34.39823008849557,30.606299212598426,29,3,7.460766658091073,0.7718034473887316
688159_1207265383_glm4_dewrap_join_chunk_0014,688159,有方科技,1207265383,14,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5915,5324,3564,3564,24,3564,150,150,公司主要租赁房产用于研发、办公和仓储，无自有房产。公司拥有土地使用权、专利技术、商标权、计算机软件著作权和软件产品等无形资产，账面无形资产主要为土地使用权、管理软件和技术使用权。公司拥有22项专利技术。东莞有方拥有1宗土地使用权，作为研发总部项目建设用地，已抵押给东莞银行股份有限公司松山湖科技支行。,75,62,62,0,28,15,8,5,5,1,6,0.0967741935483871,5,-1,1.1451612903225807,,80,75,80,47.52,44.55,47.52,44.55,115,53,32.26711560044893,14.870931537598205
688159_1207265383_glm4_dewrap_join_chunk_0015,688159,有方科技,1207265383,15,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4683,4024,3089,3089,24,3089,255,255,发行人拥有22项专利，包括发明专利和实用新型专利，涵盖2G/3G/4G/NB/Lora模块产品、终端产品、智能模块产品等，专利申请日期从2012年至2017年，专利期限为10年或20年。发行人还拥有20项商标，包括第9类、第16类、第38类、第42类等，商标权利期限从2010年至2029年。发行人拥有51项计算机软件著作权，涵盖GSM/GPRS模块、无线通信模块、智能表通讯模块等，登记日期从2009年至2015年。发行人制定了《专利管理办法》、《商标管理办法》等内部控制制度，确保知识产权的有效管理和保护。,128,42,42,0,0,0,0,0,22,20,42,1.0,5,-37,4.476190476190476,,151,128,151,24.1328125,20.456953642384107,24.1328125,20.456953642384107,20,16,6.474587245063128,5.179669796050502
688159_1207265383_glm4_dewrap_join_chunk_0016,688159,有方科技,1207265383,16,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6533,5875,3992,3992,24,3992,201,201,公司拥有40项计算机软件著作权，覆盖全部产品。公司为高新技术企业，持有高新技术企业证书。公司已取得对外贸易经营者备案登记表、海关单位注册登记证书和出入境检验检疫报检企业备案表。公司主要产品已取得《电信设备进网许可证》、《无线电发射设备型号核准证》和《中国国家强制性产品认证证书》。公司采用专利和计算机软件著作权相结合的方式保护应用于产品的技术，相关专利和计算机软件著作权的保护范围能够覆盖公司全部产品。,101,65,65,0,0,0,0,0,40,25,65,1.0,5,-60,4.384615384615385,,101,101,101,39.524752475247524,39.524752475247524,39.524752475247524,39.524752475247524,45,38,11.272545090180362,9.519038076152306
688159_1207265383_glm4_dewrap_join_chunk_0017,688159,有方科技,1207265383,17,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6530,6082,3983,3983,24,3983,218,218,公司已取得生产经营所需的相关许可、资质、认证，符合国家强制性要求及行业标准规范。公司掌握5项核心基础技术和11项核心应用技术，均来源于自主研发。公司于2009年自主研发出纯数据无线通信模块M590E，应用于国家电网招标采购的智能电表等产品。公司通过持续研发推出了3G全网通智能模块、全网通4G标准通信模块等产品。公司具备物联网云平台的基础开发能力，可为垂直行业提供整体通信解决方案。报告期内，公司产品质量稳定，不存在产品质量纠纷或投诉。,109,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,116,109,116,36.54128440366973,34.33620689655172,36.54128440366973,34.33620689655172,146,61,36.65578709515441,15.315089128797387
688159_1207265383_glm4_dewrap_join_chunk_0018,688159,有方科技,1207265383,18,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6707,6314,3979,3979,24,3979,224,224,公司研发了数据传输粘包处理技术和数据压缩算法技术，解决了无线数据传输中的重传、无序和断续问题，压缩效率达50%。公司掌握基带和射频技术，采用Phase-II架构提升了4G全网通模块的集成度和可靠性。公司拥有22项已授权专利，核心技术全部自主研发，与关联方无冲突。公司具备5项核心基础技术和11项特色核心应用技术，包括高精度定时器技术、加密技术、防饱和基站连接技术等，应用于车联网、金融支付等领域。公司具备自主创新能力，不存在技术依赖和权利不确定性。,112,62,62,0,15,18,12,9,5,3,8,0.1290322580645161,6,-2,1.6774193548387095,,126,112,126,35.526785714285715,31.57936507936508,35.526785714285715,31.57936507936508,247,93,62.07589846695149,23.3727067102287
688159_1207265383_glm4_dewrap_join_chunk_0019,688159,有方科技,1207265383,19,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6912,6392,3985,3985,24,3985,277,277,公司核心技术处于国内行业前列，产品主要指标如ESD防静电能力达10KV/18KV，高低温范围-40℃至+85℃，经过30天稳定性测试，在恶劣环境下抗干扰能力强。公司率先推出纯数据GPRS模块，实现国产替代，并在智能电网领域占据主导地位。随后推出4G全网通模块，占据智能电网领域50%以上份额，促进行业升级。公司推出4G智能OBD产品，通过AT&T认证，成为国内首家向欧美市场销售该产品的企业。公司拥有多项发明专利和软件著作权，包括NB-IoT低功耗快速联网技术，并通过欧洲和美国运营商认证。公司参与行业标准制定，与阿里巴巴合作，获ICA联盟高级会员称号。,139,48,48,0,0,0,0,12,20,16,36,0.75,6,-30,4.083333333333333,,155,139,155,28.66906474820144,25.70967741935484,28.66906474820144,25.70967741935484,218,101,54.70514429109159,25.34504391468005
688159_1207265383_glm4_dewrap_join_chunk_0020,688159,有方科技,1207265383,20,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6309,5879,3949,3949,24,3949,229,231,公司聚焦于蜂窝物联网无线通信技术，产品主要应用于智慧能源、工业物联网、车联网等工业级或车规级场景。公司核心技术包括安卓系统驱动优化、模块加密、数据传输粘包处理、防饱和基站连接、数据压缩算法、Open CPU/Open Linux技术、数据传输实时性技术、网络切换技术、比4G全网通技术更优化的硬件架构以及MCU程序签名技术。公司4G产品销量占比逐步提升，2G产品销量占比逐步下降。在蜂窝通信技术物联网无线通信领域，公司2G、3G、4G技术产品销量均低于移远通信。,115,54,54,0,10,15,12,10,5,2,7,0.1296296296296296,5,-2,1.8333333333333333,,133,115,133,34.33913043478261,29.69172932330827,34.33913043478261,29.69172932330827,114,12,28.86806786528235,3.038743985819195
688159_1207265383_glm4_dewrap_join_chunk_0021,688159,有方科技,1207265383,21,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6561,5965,3982,3982,24,3982,289,289,公司核心技术包括蜂窝通信、可靠性、应用层协议、基带射频及嵌入式软件云平台等5项基础技术和11项应用技术，报告期内与核心技术相关的营业收入占比达97.58%。公司在智能电网领域处于行业龙头地位，4G无线通信模块出货量占国家电网招标采购量50%以上，产品通过严格ESD抗干扰和老化测试。在车联网领域，公司是国内少数能向欧美高端市场提供4G智能OBD产品的厂商之一，产品通过北美运营商AT&T认证并批量出货。公司研发投入占营业收入比例逐年提升，2019年上半年达7.62%，研发人员占比超过50%。公司承担的政府科研项目取得1项发明专利和1项软件著作权，核心技术人员多数来自中兴通讯。,145,78,78,0,12,23,15,18,7,3,10,0.1282051282051282,5,-5,1.9230769230769231,,158,145,158,27.46206896551724,25.20253164556962,27.46206896551724,25.20253164556962,219,85,54.99748869914615,21.346057257659467
688159_1207265383_glm4_dewrap_join_chunk_0022,688159,有方科技,1207265383,22,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6674,6027,3989,3989,24,3989,312,312,公司核心技术人员拥有通信行业平均10年以上经验，其中主要领导超20年，曾取得多项通信相关专利，并获深圳市高层次人才认证。公司通过持股、保密协议等激励约束核心技术人员。公司建立了技术委员会和IPD流程，与西安邮电大学合作，倡导工程师文化，研发团队248人，65%以上有3年以上经验。公司研发费用持续增长，2019年1-6月研发费用达2591.62万元，研发人员占总人数54.51%。公司掌握5项核心基础技术和11项特色应用技术，推出全网通4G模块N710和4G智能OBD产品。公司2018年境外收入占比达19.88%，2019年1-6月提升至42.98%，主要客户包括Harman、CPON等，产品覆盖北美、欧洲、印度等市场。,156,62,62,0,15,12,10,8,12,5,17,0.2741935483870967,6,-11,2.0806451612903225,,183,156,183,25.57051282051282,21.797814207650273,25.57051282051282,21.797814207650273,260,82,65.17924291802457,20.556530458761596
688159_1207265383_glm4_dewrap_join_chunk_0023,688159,有方科技,1207265383,23,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7138,6577,3975,3975,24,3975,286,286,公司通过销售团队获取境外销售线索，与客户沟通后签订合同，对定制化项目先收取技术开发服务费再量产，对非定制化产品基于订单生产。公司境外主要客户包括Harman、Reliance和Arrow等，其中Harman为公司4G智能OBD产品唯一供应商，2019年1-6月销售占比达27.54%。公司2018年和2019年上半年智能OBD终端向Harman和Reliance实现批量销售，带动境外收入占比大幅上升。公司4G智能OBD产品搭载安卓智能操作系统，通过美国AT&T认证，具有多场景适用性。报告期内，公司境外销售未受中美贸易摩擦实质影响，Harman采购量大幅减少可能性较小。,143,60,60,0,10,15,12,13,7,3,10,0.1666666666666666,6,-4,2.0166666666666666,,153,143,153,27.797202797202797,25.980392156862745,27.797202797202797,25.980392156862745,74,50,18.61635220125786,12.578616352201259
688159_1207265383_glm4_dewrap_join_chunk_0024,688159,有方科技,1207265383,24,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2210,2135,1183,1183,24,1183,276,276,"公司因中美贸易摩擦关税加征，若承担全部影响，产品需降价12%或6%，预计净利润影响分别为-400.80万元和-200.40万元。公司通过开拓美国市场以外的海外市场应对，包括拓展Harman之外的OBD客户，如在北美、欧洲、亚洲组建本地团队，与Telefonica、VIVO等合作，获得批量订单。公司与Harman合作拓展奥迪和尼桑在亚洲及澳大利亚的业务，相关产品已通过测试并获订单。公司还与海外外协厂商协商，将部分出口产品通过外协厂商加工以规避关税。公司2017年至2018年净利润均为正且累计不低于5,000万元，预计市值19.78亿，符合上市条件。",138,28,28,0,0,10,6,4,6,2,8,0.2857142857142857,5,-3,2.4285714285714284,,156,138,156,8.572463768115941,7.583333333333333,8.670736971939561,7.634666666666666,14,13,11.834319526627219,10.989010989010989
688157_1207885373_glm4_dewrap_join_chunk_0001,688157,松井股份,1207885373,1,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5734,5076,3995,3995,18,3995,225,225,松井新材是一家专注于高端消费类电子和乘用汽车领域的新型功能涂层材料制造商，采用“交互式”自主研发和“定制化柔性制造”模式。公司主要产品包括涂料和特种油墨，应用于手机、笔记本电脑、可穿戴设备、智能家电及乘用汽车等领域。2019年，公司主营业务收入主要来自涂料产品，占比98.68%，其中手机及相关配件涂料收入占比77.96%。公司采取“交互式”自主研发模式，与终端客户建立双向研发信息共享机制，并配置先进的研发设备和实验室，保障研发与客户需求的一致性。,113,68,68,0,2,15,20,18,11,2,13,0.1911764705882352,5,-8,2.3970588235294117,,125,113,125,35.35398230088496,31.96,35.35398230088496,31.96,54,19,13.516896120150188,4.755944931163954
688157_1207885373_glm4_dewrap_join_chunk_0002,688157,松井股份,1207885373,2,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6894,6505,3993,3993,18,3993,281,281,公司建立了原材料、技术配方、工艺参数、重要产品数据库，为研发提供数据支持，并配置了产品数据管理研发管理系统。公司承建了两个省级科研技术平台，与高校进行产学研联合，提升研发实力。公司采取“战略采购、以销定采”的采购模式，与核心原材料供应商建立联合开发采购平台。公司产品均为自主生产，采用“定制化柔性制造”模式，配置了DCS生产自动化控制系统和柔性生产系统。公司主要采用直接销售模式，针对高端消费品领域，构建“一对一定制化”的深度营销模式。公司自设立以来，一直聚焦于高端消费品领域的涂料、特种油墨等新型功能涂层材料的研发、生产、销售业务，产品体系和应用领域不断扩展。,141,58,58,0,12,15,10,10,8,3,11,0.1896551724137931,6,-5,1.9310344827586208,,160,141,160,28.319148936170212,24.95625,28.319148936170212,24.95625,138,82,34.560480841472575,20.53593789130979
688157_1207885373_glm4_dewrap_join_chunk_0003,688157,松井股份,1207885373,3,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6853,6604,3999,3999,18,3999,234,234,公司生产过程中产生的固体废弃物和部分生活垃圾通过环保措施进行集中处理，确保污染物排放达标。公司主营新型功能涂层材料，包括涂料、特种油墨，并储备胶黏剂技术，产品应用于乘用汽车零部件、3C设备等领域。公司已推出热固化、UV固化、溶剂型和水性涂层材料产品。公司属于化学原料和化学制品制造业，并被纳入科创板重点推荐领域。公司经营业务受益于国家鼓励环保型涂料和油墨产业发展的政策。新型功能涂层材料行业与下游高端消费品领域发展紧密相关，呈现多类别一体化、节能高效和环保的发展趋势。,117,62,62,0,19,25,10,5,2,1,3,0.0483870967741935,6,3,1.1774193548387095,,130,117,130,34.17948717948718,30.76153846153846,34.17948717948718,30.76153846153846,53,22,13.253313328332084,5.501375343835959
688157_1207885373_glm4_dewrap_join_chunk_0004,688157,松井股份,1207885373,4,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6545,6081,3999,3999,18,3999,301,301,"公司在高端消费类电子领域推出UV固化色漆、PVD涂料等产品，逐步替代传统热固化色漆；在乘用汽车领域，UV固化的PVD涂层材料因环保性能好开始替代水电镀工艺。报告期内，公司UV涂层材料和水性涂层材料产品收入占比达75.80%。公司已成为苹果、华为等知名品牌的涂料和特种油墨产品主要供应商，并与吉利、广汽等汽车零部件生产企业建立合作关系。公司推出的系列有机硅手感涂料被苹果等终端品牌客户采用，乘用汽车车灯防雾树脂及涂料技术产品已获得法雷奥认可。公司UV涂层材料和水性涂层材料产品收入及占比如下：2019年UV和水性涂层材料产品收入34,500.45万元，占公司营业收入45,513.83万元的75.80%。",151,58,58,0,12,20,10,8,6,2,8,0.1379310344827586,6,-2,1.6896551724137931,,175,151,175,26.483443708609272,22.85142857142857,26.483443708609272,22.85142857142857,67,44,16.754188547136785,11.002750687671918
688157_1207885373_glm4_dewrap_join_chunk_0005,688157,松井股份,1207885373,5,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6963,6548,3961,3961,18,3961,285,285,"全球汽车产量和销量在2017-2019年略有下滑，复合变动率分别为-2.87%和-2.88%。汽车内外饰件市场规模随整车市场增长而扩大，内饰件由2010年的2,985亿元增至2017年的3,872亿元，外饰件由1,866亿元增至2,420亿元。下游应用领域竞争加剧，市场集中度提升，如智能手机市场前五大品牌占有率从2018年的67.1%增至2019年的70.6%。新型功能涂层材料行业存在市场、技术、资金和资质壁垒，进入需通过终端和模厂双重认证，过程长达1-4年。公司主要从事3C行业中的高端消费类电子和乘用汽车领域的涂料、特种油墨等新型功能涂层材料的研发、生产与销售。",143,54,54,0,10,18,12,8,4,2,6,0.1111111111111111,5,-1,1.7037037037037035,,174,143,174,27.6993006993007,22.764367816091955,27.6993006993007,22.764367816091955,88,54,22.21661196667508,13.632920979550619
688157_1207885373_glm4_dewrap_join_chunk_0006,688157,松井股份,1207885373,6,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6678,6317,3913,3913,18,3913,249,249,公司专注于高端消费类电子和乘用汽车领域的新型功能涂层材料研发生产，终端客户覆盖亚洲、美洲、欧洲等地区。在3C涂料市场，公司全球市场份额从2017年的2.76%升至2019年的6.37%，中国市场份额从4.66%升至10.33%。公司拥有国家授权发明专利30项，参与制定两项UV涂料国家标准。核心竞争优势包括：技术优势（系列有机硅手感涂料、3D玻璃感光油墨等技术行业领先）、持续创新能力（研发费用占营收比例高）、定制化柔性制造模式、优质稳定的客户资源（覆盖苹果、华为、谷歌等国际品牌及富士康等模厂）。,125,60,60,0,18,15,10,8,5,4,9,0.15,6,-3,1.65,,142,125,142,31.304,27.556338028169016,31.304,27.556338028169016,126,31,32.200357781753134,7.922310247891643
688157_1207885373_glm4_dewrap_join_chunk_0007,688157,松井股份,1207885373,7,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6179,5876,3960,3960,18,3960,244,244,公司专业聚焦高端消费品领域涂料、特种油墨研发生产销售，业务集中于消费电子、汽车零部件、化妆品包装等。公司拥有苹果、惠普、谷歌等国内外知名终端品牌客户，国外终端品牌客户数量多于国内竞争对手。公司在北京、廊坊、上海等地建有研发、生产、销售、技术服务机构，技术、营销服务中心覆盖较广。公司核心产品定价能力及售价与国际竞争对手持平或略低，与国内竞争对手相比具有一定优势。公司拥有系列有机硅手感涂料、3D玻璃感光油墨、高耐磨PVD涂料等核心技术，在涂层耐磨性、附着力、颜色稳定性等方面具有一定优势。,122,62,62,0,15,20,10,8,7,2,9,0.1451612903225806,5,-4,1.6451612903225807,,135,122,135,32.459016393442624,29.333333333333332,32.459016393442624,29.333333333333332,102,18,25.757575757575758,4.545454545454545
688157_1207885373_glm4_dewrap_join_chunk_0008,688157,松井股份,1207885373,8,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6168,5623,3980,3980,18,3980,367,367,公司涂层技术对特殊基材附着力优异，耐水煮性能强，但外观装饰性相对较弱。公司涂层耐光老化、抗石冲击等性能优异，可配合多种金属镀层技术及工艺，但产品稳定性有待市场检验。公司涂层抗流挂性、防雾时效期相对较长，震动耐磨性能及机械强度相对较高。公司涂层抗脏污性能相对较好，烘烤温度更低，基材适用性相对较好。公司主要产品包括有机硅手感涂料、3D玻璃感光油墨、PVD涂料、UV色漆、水性涂料、乘用汽车车灯防雾树脂及涂料、乘用汽车零部件PVD涂料等。公司高端消费类电子产品相关涂层材料技术的新产品研发周期约为1-2年，乘用汽车零部件相关涂料的新产品研发周期约为2-5年。公司注重技术、产品的研发与创新投入，研发费用占比与同行业国内外竞争对手比较相对较高。公司授权专利、授权发明专利、受理发明专利数量及研发人员数量与国内同行业可比竞争对手比较相对较多。,184,58,58,0,15,16,10,8,6,3,9,0.1551724137931034,6,-3,1.706896551724138,,225,184,225,21.630434782608695,17.68888888888889,21.630434782608695,17.68888888888889,153,76,38.44221105527638,19.095477386934675
688157_1207885373_glm4_dewrap_join_chunk_0009,688157,松井股份,1207885373,9,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6527,5962,3868,3868,18,3868,214,214,公司特种油墨和涂料产品产能利用率逐年上升，2019年涂料产品产能利用率超100%，特种油墨产能利用率较低。报告期内主营业务收入持续增长，2019年达4.55亿元，主要来自手机及相关配件涂料，占比98.68%。公司前五大直接客户销售占比40.35%，前五大终端客户为苹果、小米、华为等，合计销售占比85.95%，合作关系良好。公司主要产品价格呈现波动，2019年特种油墨产品单价140.27元/KG，较2018年下降47.04%。,107,62,62,0,15,18,12,8,7,2,9,0.1451612903225806,5,-4,1.6774193548387095,,121,107,121,36.149532710280376,31.96694214876033,36.149532710280376,31.96694214876033,31,16,8.014477766287488,4.1365046535677354
688157_1207885373_glm4_dewrap_join_chunk_0010,688157,松井股份,1207885373,10,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6376,5655,3967,3967,18,3967,128,128,公司主要原材料包括溶剂、金属颜料、树脂及助剂，采购金额持续增加，主要系销售规模扩大及部分原材料单价上升。公司前五大供应商采购金额占比合计不超过31.1%，不存在对单一供应商的依赖。主要供应商合作历史较长，采购金额变动主要系公司产品结构变化及供应商质量因素。,64,62,62,0,0,0,0,0,0,0,0,0.0,0,0,,,70,64,70,61.984375,56.67142857142857,61.984375,56.67142857142857,10,6,2.5207965717166623,1.5124779430299975
688157_1207885373_glm4_dewrap_join_chunk_0011,688157,松井股份,1207885373,11,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5867,5051,3878,3878,18,3878,209,209,"报告期内，公司原材料采购与生产领用基本匹配，投入产出比稳定在98%左右，产销率保持在95%以上。截至2019年末，公司固定资产原值1.7亿元，主要包括房屋建筑物、机器设备等；拥有土地使用权3,112.37万元，软件159.24万元。公司拥有6项商标、30项发明专利及4项实用新型专利，其中包含美国专利1项。主要子公司东莞鸥哈希租赁的厂房位于集体建设用地，实际控制人承诺若发生损失将全额补偿，并计划未来购置自有产权场所。",105,49,49,0,15,12,8,7,5,2,7,0.1428571428571428,5,-2,1.6122448979591837,,121,105,121,36.93333333333333,32.049586776859506,36.93333333333333,32.049586776859506,35,29,9.025270758122744,7.4780814853017015
