custom_id,sec_code,sec_name,announcement_id,source_run_name,chunk_index,chunk_count,chunk_file,chunk_token_proxy,chunk_chars,chunk_compact_chars,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,Redundancy_chunk,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688076_1209971356_tok_chunk_0021,688076,诺泰生物,1209971356,star_remaining_251_543_20260702,21,22,results/star_token_proxy_full_2019_2023_20260702/chunks/688076_1209971356_tok_chunk_0021.txt,3960,8741,7919,223,223,SPN009已完成药效试验，大鼠和猴药代动力学试验正在开展。SPN009大鼠毒性试验基本完成，未发现不良反应和安全性问题，猴毒理正式实验已启动。公司已完成SPN009第1批次GMP样品生产，第2批次GMP样品正在进行原料药分析方法全验证。公司近三年累计研发投入1.60亿元，占累计营业收入13.36%。公司拥有研发人员167人，占员工总数18.39%，其中博士8人、硕士32人。公司核心技术人员具有多肽研发、大生产管理、小分子工艺和制剂研发经验。,112,69,69,0,2,15,18,14,14,6,20,0.2898550724637681,6,-14,2.5942028985507246,,35.357142857142854,453,147,114.39393939393939,37.121212121212125
688076_1209971356_tok_chunk_0022,688076,诺泰生物,1209971356,star_remaining_251_543_20260702,22,22,results/star_token_proxy_full_2019_2023_20260702/chunks/688076_1209971356_tok_chunk_0022.txt,154,324,307,187,187,公司组建杭州研究院，整合化学工艺、多肽、制药、质量管理、注册申报和IP管理职能。公司三个研发中心和质量管理中心共同服务小分子化药CDMO、多肽原料药及制剂、小分子制剂研发。公司研发项目采用矩阵管理，项目经理统筹，研发QA进行全过程质量管控。公司CDMO研发包括主动研发和取得订单后的定制研发。公司未来技术创新方向包括多肽原料药工艺、高端制剂、多肽创新药和小分子先进合成技术。,94,45,45,0,2,9,12,9,10,3,13,0.2888888888888888,5,-8,2.5555555555555554,,1.6382978723404256,18,2,116.88311688311688,12.987012987012989
688085_1207440882_tok_chunk_0001,688085,三友医疗,1207440882,star_token_proxy_150_20260630,1,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0001.txt,3991,9090,7982,205,205,"公司主营医用骨科植入耗材，核心产品为脊柱类和创伤类植入耗材。2018年脊柱系列产品市场份额位居国内企业第三、全市场第六。截至2020年1月31日，公司拥有三类医疗器械注册证22项、专利112项。2017至2019年营业收入复合增长率为59.10%，多项产品通过FDA注册、CE认证。2019年脊柱收入33,006.70万元，占主营业务收入93.19%，Adena系统收入18,688.54万元、占52.76%。",103,108,108,0,8,18,38,30,11,3,14,0.1296296296296296,5,-9,2.25,,38.74757281553398,76,47,19.04284640440992,11.776497118516662
688085_1207440882_tok_chunk_0002,688085,三友医疗,1207440882,star_token_proxy_150_20260630,2,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0002.txt,3955,8875,7909,185,185,"2019年手术工具外协金额196.95万元，占手术工具营业成本12.03%。2019年前五大外协供应商金额1,553.34万元，占外协采购94.44%，上海亚郎占75.09%。报告期内主要外协供应商与发行人及董监高、核心人员不存在关联关系或利益输送。2017至2019年骨科植入物产能利用率分别为127.85%、113.87%、111.86%，外协不涉及关键工序和技术。",93,92,92,0,5,20,38,20,8,1,9,0.0978260869565217,4,-5,2.097826086956522,,42.526881720430104,54,35,13.653603034134008,8.849557522123893
688085_1207440882_tok_chunk_0003,688085,三友医疗,1207440882,star_token_proxy_150_20260630,3,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0003.txt,3692,8143,7383,225,225,"2017年以来，两票制区域发行人直接向医院或配送商销售，终端实际使用后按使用量确认收入。2019年陕西省主营业务收入15,637.37万元，商务服务费10,388.95万元，毛利率96.32%。2018年陕西省主营业务收入10,511.20万元，商务服务费7,005.66万元，毛利率95.83%。2017年陕西省主营业务收入4,336.84万元，商务服务费2,582.91万元，毛利率93.67%。2018年公司脊柱类植入耗材市场份额为2.73%。",113,79,79,0,4,23,28,15,8,1,9,0.1139240506329113,5,-4,2.037974683544304,,32.67256637168141,50,33,13.542795232936077,8.93824485373781
688085_1207440882_tok_chunk_0004,688085,三友医疗,1207440882,star_token_proxy_150_20260630,4,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0004.txt,3970,9030,7939,192,192,2019年1-6月发行人主营业务毛利率91.76%，销售费用率47.60%；2018年分别为89.24%、46.57%。报告期内公司两票制区域收入占比提升，源于销售价格提高和终端医院采购渠道变化。发行人自设立以来专注骨科植入耗材研发、生产和销售，主营业务、主要产品和主要经营模式未发生重大变化。发行人属于战略性新兴产业分类中的生物医学工程产业，并属于科创板重点推荐的生物医药领域企业。,96,94,94,0,6,45,25,10,7,1,8,0.0851063829787234,4,-4,1.680851063829787,,41.354166666666664,112,62,28.211586901763223,15.617128463476071
688085_1207440882_tok_chunk_0005,688085,三友医疗,1207440882,star_token_proxy_150_20260630,5,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0005.txt,3979,8844,7957,222,222,2013至2018年中国骨科植入耗材市场规模由117亿元增至258亿元，复合增长率17.14%。2013至2018年我国脊柱植入耗材销售收入由33亿元增至73亿元，复合增长率17.36%。2013至2018年我国创伤类植入器械销售收入由38亿元增至77亿元，复合增长率14.82%。发行人脊柱内固定器代表产品包括Adena、Zina、Lora、Katia、Cervrina等，椎间融合器代表产品包括Halis、KeyStone、Carmen等。,111,86,86,0,6,52,18,5,5,0,5,0.0581395348837209,4,-1,1.430232558139535,,35.846846846846844,84,48,21.110831867303343,12.06333249560191
688085_1207440882_tok_chunk_0006,688085,三友医疗,1207440882,star_token_proxy_150_20260630,6,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0006.txt,3970,8568,7940,129,129,"骨科植入耗材新企业从设立审批到产品研发、临床试验并注册上市通常需4至5年。高端核心技术研发人员通常需要2至3个成熟产品研发经验。外资企业在国内脊柱植入耗材市场占有60%以上份额，III类医疗器械企业数量2017年为2,189家，较2013年下降18.20%。",65,57,57,0,2,34,15,3,3,0,3,0.0526315789473684,3,0,1.4912280701754386,,61.07692307692308,158,68,39.7984886649874,17.12846347607053
688085_1207440882_tok_chunk_0007,688085,三友医疗,1207440882,star_token_proxy_150_20260630,7,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0007.txt,3969,8746,7937,192,192,发行人2011年掌握多平面调节、多轴延伸和骨质匹配椎弓根螺钉技术并用于Adena系统。2013年掌握柔性延长臂经皮螺钉技术并用于Zina系统。2015年掌握低切迹一体式颈椎融合技术并用于Carmen系统等产品。2018年掌握内镜辅助经皮椎间隙融合技术，应用于Zina系统和Halis产品。强生2018年骨科医疗器械收入88.85亿美元，美敦力2019财年脊柱业务收入26.54亿美元。,96,79,79,0,4,33,22,11,7,2,9,0.1139240506329113,5,-4,1.8734177215189871,,41.34375,123,40,30.990173847316704,10.078105316200554
688085_1207440882_tok_chunk_0008,688085,三友医疗,1207440882,star_token_proxy_150_20260630,8,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0008.txt,3973,8646,7946,208,208,公司开发C-Ring悬浮式微创拉钩系统和KeyStone融合器，用于CLIF术式。Carmen采用低切迹一体式颈椎融合技术，集椎间融合器与微小固定钢板于一体。Halis融合器宽度由通用10mm降至9mm，并采用隔断结构和选择性增强外壁设计。报告期内三甲医院覆盖数由2017年141家增至2019年447家。2016至2018年发行人扣除商务服务费后营业收入复合增长率41.09%，脊柱产品收入复合增长率42.29%。,104,42,42,0,1,7,12,10,9,3,12,0.2857142857142857,5,-7,2.6666666666666665,,38.20192307692308,163,78,41.02693178957966,19.63251950667002
688085_1207440882_tok_chunk_0009,688085,三友医疗,1207440882,star_token_proxy_150_20260630,9,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0009.txt,3975,8432,7950,222,222,"Adena系统包含双头螺钉、单平面可调螺钉、双螺纹螺钉和压锁式横向连接器等自主产权产品。Adena已完成中国CFDA和美国FDA上市批准所需力学和生物力学试验，疲劳极限显著超过100牛顿力。Halis为9mm宽融合器，Dica可在椎间隙内调整位置，KeyStone用于侧方入路矫正成人侧弯。发行人融合器系统已完成中国CFDA和美国FDA上市批准所需试验，疲劳极限显著超过3,000牛顿力。Zina采用柔性延长片技术，可用于更广泛节段固定和矫形。",111,54,54,0,2,5,11,18,14,4,18,0.3333333333333333,5,-13,2.907407407407407,,35.810810810810814,71,37,17.861635220125788,9.30817610062893
688085_1207440882_tok_chunk_0010,688085,三友医疗,1207440882,star_token_proxy_150_20260630,10,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0010.txt,3855,8723,7709,250,250,发行人创伤产品覆盖四肢创伤接骨板和足踝钢板，髓内钉已取得国家药监局注册证。2017至2019年公司三甲医院覆盖数分别为141家、218家、447家，覆盖率分别为10.37%、15.12%、31.00%。2018年发行人脊柱系列产品市场份额位居国内企业第三、全市场第六，国内企业市场份额为8.25%。发行人现有脊柱业务始于2011年，晚于威高骨科、大博医疗和天津正天。Adena相比部分国产竞品具备双头钉、单平面可调螺钉、双螺纹钉尾等设计。Zina采用柔性延长片，区别于进口和国产可比产品的硬性延长管。,125,57,57,0,2,8,14,15,13,5,18,0.3157894736842105,6,-12,2.7719298245614037,,30.84,57,26,14.785992217898832,6.744487678339818
688085_1207440882_tok_chunk_0011,688085,三友医疗,1207440882,star_token_proxy_150_20260630,11,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0011.txt,3976,9012,7951,145,145,公司目前销售收入90%来源于三甲医院，并已制定二级、三级非三甲医院推广策略。两票制全面推行后，公司经销模式将转为直销和配送商模式，出厂价等于或接近进院价。两票制区域需聘请服务商提供订单获取、物流辅助、跟台和商务辅助，销售费用将维持较高水平。公司主要产品均已纳入医保医用耗材分类与代码数据库。,73,79,79,0,3,28,26,13,8,1,9,0.1139240506329113,4,-5,1.9746835443037976,,54.465753424657535,38,17,9.557344064386317,4.275653923541248
688085_1207440882_tok_chunk_0012,688085,三友医疗,1207440882,star_token_proxy_150_20260630,12,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0012.txt,3992,9579,7983,223,223,"2019年直销和配送商模式前五大客户销售14,407.87万元，占主营业务收入40.68%。2019年西安市红会医院销售9,699.43万元，占主营业务收入27.38%。报告期内不存在向单个客户销售比例超过50%或严重依赖少数客户的情况。2019年主要新增直销和配送商客户销售3,449.07万元，占主营业务收入9.74%。2019年主要新增经销客户销售887.26万元，占主营业务收入2.50%。前五大经销商对应主要终端医院较集中且销量较稳定。",112,66,66,0,3,8,17,21,13,4,17,0.2575757575757575,6,-11,2.6818181818181817,,35.642857142857146,45,26,11.272545090180362,6.513026052104208
688085_1207440882_tok_chunk_0013,688085,三友医疗,1207440882,star_token_proxy_150_20260630,13,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0013.txt,3992,9243,7983,231,231,"2019年发行人主要原材料采购中医用PEEK棒895.74万元，占扣除骨刀和外协后采购额28.51%。2019年英国英宝INVIBIO采购873.79万元，占相关采购额27.81%。2017年主要原材料合计采购758.21万元，使用769.27万元，使用率91.99%。发行人已建立产品批号和可追溯性控制程序，可追溯原材料、设备、人员和销售去向。截至2019年12月31日，公司固定资产账面价值13,927.84万元，房屋及建筑物账面价值10,641.29万元。",116,66,66,0,2,15,23,14,10,2,12,0.1818181818181818,5,-7,2.3181818181818183,,34.41379310344828,34,9,8.517034068136272,2.2545090180360723
688085_1207440882_tok_chunk_0014,688085,三友医疗,1207440882,star_token_proxy_150_20260630,14,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0014.txt,3644,8795,7287,200,200,截至2020年1月31日，公司拥有境内注册商标44项、三类医疗器械注册证22项、专利112项。公司拥有国内发明专利28项、国内实用新型专利81项、美国发明专利1项、德国实用新型专利1项、外观设计专利1项。公司发明专利包括脊柱钉棒系统安装工具、椎弓根钉组件、椎间隙融合器及推进器等。公司实用新型专利覆盖骨水泥螺钉安装工具、人工椎间盘结构、椎体撑开器组件等。公司专利均在有效期内且不存在质押、许可或纠纷。,100,50,50,0,5,5,18,11,8,3,11,0.22,5,-6,2.42,,36.44,40,30,10.976948408342482,8.23271130625686
688085_1207440882_tok_chunk_0015,688085,三友医疗,1207440882,star_token_proxy_150_20260630,15,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0015.txt,3948,9993,7896,174,174,"发行人从拓腾医疗、北京国人及外部受让多项脊柱和创伤相关专利，用于脊柱内固定、创伤钢板等产品设计。发行人自有综合基地建筑面积约16,511.28平方米，拟投入5,648.90万元建设厂房、12,022.68万元购置设备。公司主要产品生产、研发和经营已转移至自有房产。嘉定区嘉唐公路1988号租赁房产主要用于工具生产，租赁期限至2030年12月31日。",87,66,66,0,3,8,23,20,10,2,12,0.1818181818181818,4,-8,2.484848484848485,,45.37931034482759,140,104,35.46099290780142,26.34245187436677
688085_1207440882_tok_chunk_0016,688085,三友医疗,1207440882,star_token_proxy_150_20260630,16,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0016.txt,3854,8868,7708,233,233,发行人持有医疗器械生产许可证，生产范围包括Ⅲ类骨接合植入物和脊柱植入物。发行人及拓友、陕西三友、四川三友持有医疗器械经营许可证。公司拥有22项三类医疗器械注册证，覆盖脊柱后路内固定系统、椎间融合器、带锁髓内钉等产品。Katia、Adena-Zina、椎间融合器和Carmen已取得美国FDA注册。公司形成多平面调节椎弓根螺钉、柔性延长臂经皮螺钉、内镜辅助经皮椎间融合等核心技术。核心技术对应产品包括Adena、Zina、Halis、KeyStone、Carmen等。,117,71,71,0,2,10,18,22,15,4,19,0.2676056338028169,6,-13,2.704225352112676,,32.94017094017094,115,38,29.839128178515825,9.859885832900883
688085_1207440882_tok_chunk_0017,688085,三友医疗,1207440882,star_token_proxy_150_20260630,17,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0017.txt,3952,8673,7904,210,210,"2019年核心技术产品收入30,701.60万元，占主营业务收入86.68%。Adena系统2019年收入18,688.54万元，占52.76%。Halis系统2019年收入5,279.66万元，占14.91%。发行人正在申请国内发明专利25项。脊柱矫形、融合器及骨水泥横向位移螺钉内固定系统预算812.46万元，计划2021年取得注册证。新型髓内钉及足踝内固定系统已取得髓内钉注册证，预计上市三年后获得10%市场份额。",105,56,56,0,2,4,10,18,16,6,22,0.3928571428571428,6,-16,3.0714285714285716,,37.63809523809524,207,97,52.378542510121456,24.544534412955464
688085_1207440882_tok_chunk_0018,688085,三友医疗,1207440882,star_token_proxy_150_20260630,18,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0018.txt,3973,8651,7945,239,239,"3D打印定制椎间隙融合器系统预算1,049.70万元，计划2022年完成临床试验并获上市许可。微创脊柱内固定系统预算1,141.76万元，计划2020年底完成设计验证、试生产并取得注册证。新型通用脊柱内固定系统预算3,390.52万元，拟更新升级Adena产品线。新型颈椎间盘假体预算1,281.76万元，目标市场份额10%。公司采用医工合作基础上的自主研发模式，已与5家三甲医院骨科医生签订合作协议。2019年医工合作服务费156.42万元，对应产品收入6,822.72万元。",120,68,68,0,2,5,18,25,15,3,18,0.2647058823529412,6,-12,2.8088235294117645,,33.108333333333334,356,172,89.60483262018626,43.29222250188774
688085_1207440882_tok_chunk_0019,688085,三友医疗,1207440882,star_token_proxy_150_20260630,19,19,results/star_token_proxy_250_late50_20260702/chunks/688085_1207440882_tok_chunk_0019.txt,2973,6873,5945,198,198,截至2019年12月31日，公司技术人员38人，占员工总数14.39%。核心技术人员包括刘明岩、张文桥、马宇立、郑卜纵和乐鑫。公司核心技术人员均签订保密协议，核心技术对应专利均为自主申请取得。公司已取得ISO13485和ISO9001质量体系认证。2017年以来公司接受8次飞行检查，发现问题均为质量体系一般缺陷并已整改。公司产品曾获高等学校科学研究优秀成果奖一等奖、中华医学科技奖二等奖等荣誉。,99,58,58,0,2,8,13,17,13,5,18,0.3103448275862069,6,-12,2.793103448275862,,30.03030303030303,203,93,68.2811974436596,31.28153380423814
688086_1207316126_tok_chunk_0001,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,1,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0001.txt,3657,8355,7314,211,213,"发行人主营蓝光数据存储系统，产品包括光存储介质、设备和解决方案。2019年1-6月主营收入15,329.85万元，光存储设备占48.84%，解决方案占43.71%。2018年解决方案收入31,966.02万元，占主营收入80.35%。公司可自产25G BD-R，并自2016年10月研发100G BD-R，已形成量产技术。ZL12240设备可容纳12,240张BD-R，最大容量1.224PB，最高传输速度1,800MB/s。",106,118,118,0,13,39,30,24,9,3,12,0.1016949152542373,5,-7,1.88135593220339,,34.5,76,21,20.782061799289036,5.742411812961444
688086_1207316126_tok_chunk_0002,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,2,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0002.txt,3989,9196,7978,249,249,"五华县公安局项目涉及1,788路高清摄像头，每路每日产生84.4G视频数据，年数据量54PB，超过1个月视频结构化数据迁移至光存储设备。国家卫健委项目采购光存储设备、缓存服务器和网络设备，用于健康数据长期存储归档和备份。公司销售采取直销买断式，下游包括系统集成商、第三方数据中心运营商、电信运营商、终端客户和贸易商。绿色数据中心项目中，蓝光存储单位容量节能90%以上，光存储单机容量可达PB级。华中云数据中心合同金额13,937.64万元，2017年、2018年合计确认收入11,916.61万元。",125,112,112,0,8,42,31,20,8,3,11,0.0982142857142857,5,-6,1.8839285714285712,,31.912,85,44,21.30859864627726,11.030333416896465
688086_1207316126_tok_chunk_0003,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,3,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0003.txt,4000,9029,8000,228,228,解决方案集成自产光存储设备及外购软硬件，2018年外采部分成本占72.02%，2019年1-6月占58.47%。发行人主营业务沿“介质-设备-解决方案”升级，形成融合光存储介质、硬件设备和软件的蓝光数据存储系统。BD-R工艺包括纳米坑槽注塑、真空溅镀、旋涂、BCA刻录等环节，记录层至少6层且均为纳米级。公司自2010年投产BD-R，报告期内良率维持90%以上。BD-R记录层1约5纳米、误差±0.075纳米，对应专利为“长效数据存储合金材料及制备方法”。,114,104,104,0,11,44,24,15,8,2,10,0.0961538461538461,5,-5,1.7211538461538465,,35.08771929824562,180,110,45.0,27.5
688086_1207316126_tok_chunk_0004,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,4,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0004.txt,3996,8917,7991,216,216,"全球BD-R底层编码策略通过国际蓝光联盟认证的光存储企业有9家，大陆厂商仅发行人一家。蓝光光盘专业级使用寿命为50年以上，磁带约10年，机械硬盘和固态硬盘约5年。10PB数据保存50年场景下，80%蓝光存储+20%磁盘阵列总成本为5,776.50万元，低于100%磁盘阵列+磁带的26,367.50万元。发行人形成“介质-设备-解决方案”全产业链产品技术，典型应用覆盖国家超算中心、国家卫健委、国家档案馆、军事科学院、京东云存储等。",108,91,91,0,9,47,17,10,6,2,8,0.0879120879120879,4,-4,1.5934065934065933,,37.0,95,34,23.773773773773772,8.508508508508509
688086_1207316126_tok_chunk_0005,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,5,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0005.txt,3996,8715,7991,203,203,公司是大陆地区唯一BD-R底层编码策略通过BDA认证的厂商。公司2010年9月与BDA签署BD-R格式和标识授权协议，2015年7月续签5年并支付1.5万美元。公司从2016年开始投入大容量自主技术BD-R研发，已具备大容量BD-R产业化技术能力，相关记录材料和底层编码策略处于实验良率爬坡阶段。2019年7月25日，公司作为唯一企业单位参与的“同轴全息光存储的基础理论与关键技术研究”入选科技部重点专项。,102,97,97,0,7,41,23,17,7,2,9,0.0927835051546391,4,-5,1.8144329896907216,,39.1764705882353,221,76,55.30530530530531,19.01901901901902
688086_1207316126_tok_chunk_0006,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,6,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0006.txt,3802,8038,7603,262,262,发行人是唯一入选工信部“2018年工业强基工程存储器一条龙”的光存储上游材料、生产设备制造和光存储制造企业。公司大数据安全云存储技术项目同步入选示范项目，“数据记录关键镀膜（合金）材料”中标工信部“2018年工业强基工程”。公司拥有12项专利，其中发明专利5项，软件著作权71项，并参与3项国家标准、4项行业标准和1项地方标准编制。2019年6月30日，公司技术研发人员占比31.55%，其中本科以上学历占70.77%。报告期内解决方案项目数量由2016年的2个增至2018年的30个，2018年1000万元以上项目14个。,131,86,86,0,5,30,19,20,9,3,12,0.1395348837209302,5,-7,2.0813953488372094,,29.022900763358777,202,39,53.12993161493951,10.257759074171489
688086_1207316126_tok_chunk_0007,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,7,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0007.txt,3944,9029,7887,191,191,"公司2017年、2018年及2019年1-6月前五名客户销售占比分别为67.68%、57.35%和74.13%。2018年解决方案业务收入31,966.02万元，项目数量30个，平均项目规模1,065.53万元。2019年1-6月光存储设备收入7,486.47万元，设备数量296台。报告期内公司解决方案收入由2016年的3,541.90万元增至2018年的31,966.02万元。",96,76,76,0,4,32,18,14,6,2,8,0.1052631578947368,4,-4,1.894736842105263,,41.083333333333336,99,41,25.10141987829615,10.39553752535497
688086_1207316126_tok_chunk_0008,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,8,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0008.txt,3899,8872,7798,251,251,"2019年1-6月前五名客户销售金额11,548.58万元，占营业总收入74.13%。2018年前五名客户销售金额23,029.93万元，占营业总收入57.35%。公司2016年至2018年招投标方式获取订单收入分别为0、1,304.00万元、2,290.71万元，占当期收入0、4.17%、5.70%。2019年1-6月招投标收入1,260.57万元，占当期收入8.09%。五华县人民医院信息集成平台及网络安全等级保护建设项目合同金额1,149.60万元，2019年1-6月确认收入987.69万元。",126,83,83,0,5,27,19,20,9,3,12,0.144578313253012,5,-7,2.1204819277108435,,30.944444444444443,83,11,21.28750961785073,2.8212362144139522
688086_1207316126_tok_chunk_0009,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,9,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0009.txt,3390,8135,6779,239,239,"北京越洋紫晶与发行人不存在关联关系或潜在关联关系，其注册资本2,000万元，邓国持股90%。发行人2018年向北京越洋紫晶销售全民健康维护体系国家级健康数据云存储系统（二期），合同金额8,370.00万元。该项目2018年确认收入2,015.79万元，2019年1-6月确认收入796.50万元。2019年1-6月京东云存储二期合同金额2,800.00万元，确认收入2,308.75万元。2019年1-6月某军工项目B合同金额2,087.42万元，确认收入1,847.27万元。",120,79,79,0,4,20,19,22,10,4,14,0.1772151898734177,6,-8,2.329113924050633,,28.25,67,15,19.764011799410028,4.424778761061947
688086_1207316126_tok_chunk_0010,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,10,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0010.txt,3765,8671,7530,266,266,"2019年1-6月江西省电子政务数据灾备中心存储项目合同金额3,920.00万元，确认收入3,439.92万元。2018年河南卢氏县农村扶贫大数据项目合同金额4,664.40万元，确认收入3,970.14万元。2018年UnitedDATA（华中）云数据中心二期合同金额3,746.65万元，确认收入3,129.59万元。2018年遥感卫星应用存储设备项目合同金额3,109.00万元，确认收入2,680.17万元。2017年UnitedDATA（华中）云数据中心项目合同金额12,868.48万元，确认收入10,691.87万元。",133,67,67,0,3,15,16,19,10,4,14,0.208955223880597,5,-9,2.4477611940298507,,28.30827067669173,72,11,19.123505976095615,2.9216467463479416
688086_1207316126_tok_chunk_0011,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,11,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0011.txt,3862,9262,7724,276,276,"2017年UnitedDATA（华中）云数据中心项目向湖北神狐和广东优世联合确认收入10,691.87万元，其中含15台ZL6120光存储设备。2019年1-6月公司向苏州平流层销售ZL6120等光存储设备，确认收入1,561.95万元。光存储设备主要原材料包括光驱、BD-R、基础设备件、计算机网络设备及配件、软件等。2019年1-6月光存储设备原材料中，基础设备件采购2,884.91万元，BD-R采购1,490.11万元，IT配件采购1,073.72万元。公司2019年1-6月向威宝国际采购BD-R金额1,490.11万元，占该类采购100%。",138,88,88,0,4,24,25,23,9,3,12,0.1363636363636363,5,-7,2.2045454545454546,,27.985507246376812,52,22,13.464526152252718,5.696530295183843
688086_1207316126_tok_chunk_0012,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,12,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0012.txt,3898,9800,7796,228,229,"报告期内单位设备耗用光驱分别为8.62台、16.22台、15.85台和14.08台。剔除ZL2520设备后，2018年和2019年1-6月单位设备耗用光驱分别为17.54台和20.38台。2018年公司采购7,200台定制型号2光驱，单价773.92元，主要用于京东云存储项目设备ZL2520。2019年1-6月公司采购100G定制BD-R 55.83万张，金额1,371.45万元。2018年公司采购ZL2520基础设备320套，金额1,875.86万元。",114,61,61,0,3,12,17,18,8,3,11,0.180327868852459,5,-6,2.4098360655737703,,34.19298245614035,35,17,8.978963571062083,4.361210877373011
688086_1207316126_tok_chunk_0013,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,13,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0013.txt,3986,9555,7971,201,201,"2019年1-6月，公司向天固信息安全系统采购服务器586.56万元，占IT配件采购54.63%。2018年软件采购金额为0，光存储设备层软件均实现自主开发。2019年1-6月解决方案前五大供应商采购金额1,624.22万元，占该业务采购57.66%。2019年1-6月解决方案采购中，青岛新机场项目采购门禁系统、交换机、弱电综合布线和服务器，五华县人民医院项目采购合理用药、电子病历和网络安全设备等。",101,74,74,0,4,18,20,22,8,2,10,0.1351351351351351,4,-6,2.243243243243243,,39.46534653465346,97,36,24.335173105870545,9.031610637230306
688086_1207316126_tok_chunk_0014,688086,紫晶存储,1207316126,star_token_proxy_150_20260630,14,20,results/star_token_proxy_250_late50_20260702/chunks/688086_1207316126_tok_chunk_0014.txt,3600,8351,7200,255,255,"2019年1-6月前五名供应商采购金额5,873.04万元，占原材料采购总额54.47%。2018年前五名供应商采购金额9,657.69万元，占原材料采购总额40.66%。公司租赁广州（梅州）产业转移工业园厂房8,346平方米、宿舍840平方米，用于生产、科研、办公和住宿。截至2019年6月末，公司与主营业务相关机器设备原值10,614.10万元，账面价值5,708.01万元，成新率53.78%。发行人拥有3宗国有建设用地，其中梅江区三角镇彬芳大道南8,565平方米土地及在建工程已抵押给交通银行梅州分行。",128,89,89,0,5,24,22,27,8,3,11,0.1235955056179775,5,-6,2.202247191011236,,28.125,97,58,26.944444444444443,16.11111111111111
