custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta,source_shard
688202_1207048265_glm4_dewrap_join_chunk_0007,688202,美迪西,7,111,1.4074074074074074,国内CRO市场因政策、人才和资本支持快速发展，大型CRO企业占据主流地位。公司作为本土CRO企业，具备一站式临床前综合服务能力，熟悉国内市场并持续吸引高端人才。公司生物药研究服务收入占比逐年提升，但化学药服务仍是主流。公司营业收入和净利润逐年增长，但与药明康德、康龙化成等可比公司相比规模较小。公司在免疫癌症药物、抗体及抗体药物偶联物研发领域具有相对优势，拥有多项核心技术平台。公司员工规模和硕博以上员工占比逐年提升，具备较强的研发服务能力。,154,2.3,"公司以国内市场为主，具备一站式临床前综合服务能力，是国内药物发现及药学研究主要CRO企业之一，凭借性价比和沟通便利服务中小医药企业及新兴生物医药科技公司。临床前研究领域，公司专业水平达到国际水准，能同时完成中国NMPA及美国FDA新药注册申报，并在眼科药物、吸入药物、细胞治疗药物等领域持续投入。报告期内公司生物药研究服务收入分别为1,688.02万元、1,403.17万元、3,073.26万元和1,800.08万元，占营业收入7.27%、5.63%、9.46%和9.08%；2019年1-6月营业收入19,830.49万元、净利润2,753.22万元，2018年为32,493.69万元、6,242.93万元。",-43,-0.8925925925925924,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0008,688202,美迪西,8,136,1.7454545454545454,"公司人员规模和硕博员工占比高于昭衍新药，但低于药明康德及康龙化成。公司毛利率略高于康龙化成，与药明康德接近，低于昭衍新药。公司人均营业收入和人均净利润低于药明康德、康龙化成及昭衍新药。公司以国内客户为主，境外收入占比约26%。公司拥有约8,800平方米动物饲养管理设施。公司取得了中国NMPA GLP认证、FDA GLP检查、实验动物使用许可证、AAALAC认证等资质。公司在抗体药物偶联物（ADC）及疫苗、激素、多肽、单抗等生物药领域具有丰富的临床前研究经验。报告期内，公司前五大客户销售收入占比最高为22.84%，不存在严重依赖少数客户的情况。",171,2.8412698412698414,"报告期末公司人员规模和硕博员工数量提升，2018年人员939人、硕博299人，占比31.84%；2019年1-6月毛利率35.74%，2018年为36.68%，略高于康龙化成、接近药明康德。公司2018年境外收入8,447.36万元，占比26.00%，2019年6月末拥有约8,800平方米动物饲养管理设施。公司取得中国NMPA GLP认证、通过美国FDA GLP检查，拥有实验动物使用许可证、AAALAC认证、病原微生物实验室备案、辐射安全许可证和国家重点保护野生动物驯养繁殖许可证。生物药领域，公司建成ADC一站式研发外包、生物技术药物非人灵长类安全评价、非人灵长类动物实验、同位素代谢研究等平台，并参与百奥泰、杭州多禧、苏州康宁杰瑞、上海泽润等药物临床前研究且相关临床试验申请获批。",-35,-1.095815295815296,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0009,688202,美迪西,9,113,4.0,报告期内，公司前五大客户合计贡献收入占比在21.77%至25.68%之间，境外前五大客户合计贡献收入占比在42.18%至48.20%之间。药物发现与药学研究业务前五大客户合计贡献收入占比在19.73%至32.90%之间，临床前研究业务前五大客户合计贡献收入占比在23.15%至37.25%之间。主要合作客户包括杭州华东医药集团新药研究院有限公司、强生（中国）投资有限公司、葛兰素史克（上海）医药研发有限公司等，部分客户为上市公司关联方或行业领先企业。,146,2.877551020408163,"报告期内公司境内外前五大客户销售较分散，2019年1-6月境内前五大客户收入3,506.28万元、占境内营业收入24.22%，境外前五大客户收入2,512.07万元、占境外营业收入46.91%。药物发现与药学研究业务2019年1-6月前五大客户收入2,216.74万元、占19.73%，临床前研究业务前五大客户收入3,202.43万元、占37.25%。截至2019年6月末，Millennium Pharmaceuticals在手订单未完成金额4,753.01万元，武汉九州钰民1,096.12万元，杭州华东医药研究院936.57万元，上海恒瑞931.91万元，百奥泰870.23万元。",-33,1.1224489795918369,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0010,688202,美迪西,10,94,1.564102564102564,"公司成立于2001年，主要从事医药中间体、原料药和制剂产品的研发生产。报告期内，公司向初创型生物医药企业客户销售收入占比逐年增长，2019年1-6月达19.67%。公司主要原材料为实验动物和试剂耗材，2019年1-6月采购金额3,216.35万元，其中试剂耗材占比72.79%。公司能源消耗主要为水、电和燃气，2019年1-6月电力耗用713.91万度，金额493.87万元。",163,2.611111111111111,"报告期内，公司前五大客户变动主要受客户品种研发阶段、研发计划调整、项目难度及进度确认收入影响。公司初创型生物医药客户数量由2016年的35家增至2018年的93家、2019年1-6月为85家，其贡献收入分别为2,270.99万元、3,555.04万元、6,119.41万元和3,901.01万元，占营业收入9.78%、14.26%、18.83%和19.67%。新增客户收入中来自初创型生物医药公司的比例由2016年的24.41%升至2019年1-6月的47.72%。采购方面，公司原材料主要为实验动物和试剂耗材，2019年1-6月原材料采购3,216.35万元，其中试剂耗材2,341.13万元、占72.79%，食蟹猴488.07万元、占15.17%。",-69,-1.047008547008547,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0011,688202,美迪西,11,142,1.5416666666666667,"报告期内，公司前五大原材料供应商采购金额合计占同期原材料采购总额的22.55%至25.56%，主要为实验动物、试剂和饲料供应商，整体较为稳定且无关联关系。公司具备开展动物实验的全部资质，包括实验动物使用许可证、国家重点保护野生动物驯养繁殖许可证及GLP认证。公司建立了完善的动物福利保护制度并通过AAALAC认证，实验动物供应商均具备相应资质。截至2019年6月30日，公司主要固定资产账面原值21,214.35万元，其中生产设备占比最大；主要实验设备包括三重四级杆质谱仪、高效液相色谱仪等，账面原值9,079.53万元。公司无自有房产，主要租赁房屋用于实验和办公。",120,2.272727272727273,"报告期内公司前五大原材料供应商采购占比为21.31%至25.56%，不存在单个供应商采购超过原材料采购总额50%或严重依赖少数供应商情形，主要供应商为实验动物、试剂和饲料供应商且无关联关系。公司临床前研究涉及食蟹猴、犬、大小鼠、兔、猪等实验动物，普亚医药具备实验动物使用、国家重点保护野生动物驯养繁殖、NMPA GLP等资质并通过AAALAC认证。2019年6月末公司固定资产账面价值14,766.56万元，主要实验设备150台、账面价值6,696.12万元，生产经营房屋均为租赁。",22,-0.7310606060606062,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0012,688202,美迪西,12,129,1.6612903225806452,美迪西拥有7项已获授权专利，包括虎眼万年青皂甙、OSW-1制备方法等。公司具备多项行业资质，如普亚GLP认证、AAALAC认证、实验动物使用许可证等。公司核心技术涵盖现代合成化学、药物筛选、原料药开发、制剂开发、药效学、药代动力学和药物安全性评价等领域，具备全面的临床前新药研发能力。公司已建立功能完整、运作高效的新药临床研究申请（IND）综合平台，并在现代合成化学、原料药、药代动力学等领域形成特色。公司具备手性药物合成、酶化学及连续性反应技术、肿瘤免疫药物动物模型评价技术和多种新型药代动力学筛选技术等核心技术。,134,2.375,截至招股说明书签署日，公司及子公司拥有3项注册商标、7项授权发明专利，并具备多项GLP、AAALAC、实验动物使用、辐射安全、BSL-2备案、野生动物驯养繁殖及进出口相关资质。公司形成覆盖化合物合成、活性筛选、结构生物学、药效学、药代动力学和临床前安全性评价的一站式临床前研发能力，是国内主要综合性CRO企业之一。公司IND综合平台配备Provantis、Watson LIMS、Phoenix WinNonlin、Submit等系统，具备向欧美申报IND的eCTD整理能力，披露称仅少数龙头CRO及公司具备全面药学、临床前研究和申报能力。,-5,-0.7137096774193548,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0013,688202,美迪西,13,173,2.264705882352941,"公司建立了完善的ADC药物研发平台，配备LC-MS/MS、多功能酶标仪等先进仪器，掌握药物分析技术和方法。公司在手性药物研发生产方面形成完善流程，可快速优化制备手性药物分子方案。公司是国内主要的肿瘤药效学评价和抗肿瘤药物安评研究综合评价体系安评中心之一，拥有100多种非肿瘤药效研究评价模型。公司拥有经上海市科委认证的同位素药代研究公共服务平台，可开展全方位的药物代谢研究。公司参与完成的58个新药及仿制药项目通过CFDA/NMPA批准进入I期临床试验，3个新药项目通过美国FDA审批进入临床I期试验。报告期内，公司研发费用分别为1,115.04万元、1,651.57万元、1,107.71万元和929.78万元，研发费用占营业收入比例分别为5.62%、5.08%、4.44%和4.00%。",140,2.602409638554217,"公司建立功能全面的ADC研发平台，配备LC-MS/MS、Biacore 8K、MSD电化学发光分析仪等设备，掌握ADC、总抗体、游离小分子毒素、抗药物抗体及中和抗体等检测方法，并形成整合性药代动力学和安全性评价策略。2015年以来，公司参与完成58个新药及仿制药项目获CFDA/NMPA批准进入I期临床，另有3个新药项目获FDA、1个获TGA批准进入I期临床。公司多个平台入选上海市专业技术服务平台或上海研发公共服务平台，并主持或参与多项科研项目；报告期内研发费用由929.78万元增至2019年1-6月1,115.04万元，研发费用率为4.00%至5.62%。",33,-0.3377037562012757,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0014,688202,美迪西,14,88,1.5483870967741935,公司无正在进行的合作研发项目。公司拥有海外归国资深科学家领军的高素质研究团队，核心技术人员6人，占员工总数0.57%，研发人员867人，占员工总数82.26%。公司创始人及技术领头人CHUN-LIN CHEN博士拥有药学及药理学博士学位，是“千人计划”国家特聘专家。公司部门副总裁级员工均拥有在医药领域超过10年以上的研究和管理经验，研发工作经验丰富。,124,2.269230769230769,"截至招股说明书签署日，公司无正在进行的合作研发项目；截至2019年6月30日，公司核心技术人员6人、占员工总数0.57%，研发人员867人、占员工总数82.26%。公司创始人CHUN-LIN CHEN为药理学及毒理学博士、“千人计划”国家特聘专家，部门副总裁级员工多具10年以上医药研发管理经验。公司2018年营业收入32,493.69万元、归母净利润6,077.26万元，部门副总裁年均薪酬约48万元，与昭衍新药相关高管薪酬及上海同类岗位24万至72万元招聘薪酬区间相比，公司认为具有商业合理性。",-36,-0.7208436724565757,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0015,688202,美迪西,15,102,1.2857142857142858,公司员工薪酬符合政策范围，具有合理性。公司建立了包括薪酬福利、股权激励的多层次激励机制，并独立于实际控制人及其关联企业。公司实际控制人及业务部门副总裁级员工承诺不存在利益输送情形。公司自2017年以来引进了六名部门副总裁级员工，约定未来若实施员工股权激励计划，上述人员将有资格参与，部分人员激励金额已明确。公司各业务板块拥有一批高素质的研发管理人员，具体包括化学部、生物部、工艺部等部门的博士、硕士学历人员。,109,2.066666666666667,公司部门副总裁级员工薪酬为44万至54万元，符合公司约48万元的岗位薪酬政策范围；公司、实际控制人及相关员工均说明不存在通过关联方体外支付薪酬、现金补偿等利益输送或调节利润情形。若相关条件达成并实施股权激励，按约定金额测算，上述人员股权激励将使未来单年利润总额分别减少520万元或312万元。公司还拥有多名博士、硕士研发管理人员，并通过项目管理、高端人才引进、培训激励及产学研合作维持技术创新；报告期内无境外生产经营和境外经营性资产。,-7,-0.7809523809523811,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0001,688299,长阳科技,1,112,1.837209302325581,公司是一家高分子功能膜高新技术企业，主营反射膜、背板基膜、光学基膜等特种功能膜，产品应用于液晶显示、半导体照明、新能源等领域。公司反射膜技术国内领先，2017年成为全球光学反射膜行业龙头，出货面积全球第一，获工信部单项冠军产品称号。截至2019年6月，公司拥有80项授权发明专利，主导或参与多项国家标准制定。公司独创的多层复合反射板替代传统照明领域三件套，降低LED面板灯成本。公司正研发光学基膜，已实现小批量生产，逐步缩小与国外巨头的技术差距。,99,1.9534883720930232,公司从事反射膜、背板基膜、光学基膜等特种功能膜研发、生产和销售，产品用于液晶显示、半导体照明、新能源和半导体柔性电路板。公司2012年推出第一代反射膜，2017年末反射膜出货面积位居全球第一，2018年获工信部单项冠军产品；截至2019年6月30日已获授权发明专利80项，其中3项为国际专利。公司已成为三星、LG、京东方、群创光电及Trilux、欧普照明等客户供应商，并已实现光学基膜小批量生产。,13,-0.116279069767442,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0002,688299,长阳科技,2,100,1.6935483870967742,公司在光学基膜领域通过自主研发，储备了洁净生产技术和表面底涂PET光学基膜技术，拥有多项发明专利。公司产品OS系列相比OSP系列在透光率和雾度方面有提升，但与日本东丽、韩国SKC等国外厂商相比仍有较大差距。公司光学基膜主要应用于中低端液晶显示领域，客户包括苏州腾达光学、潍坊立嘉聚酯薄膜等。公司已成功研发扩散膜、增亮膜和TPX离型膜等产品，并实现小批量生产和销售。报告期内公司主营业务收入逐年增长。,105,1.978021978021978,公司光学基膜技术均为自主研发，围绕洁净生产、表面底涂PET光学基膜等形成技术储备和知识产权，相关专利均为发明专利，不存在技术引进或第三方授权。公司OSP、OS产品已小批量生产，188um厚度下透光率分别为87.8%、88.2%，雾度分别为2.0%、1.7%，较韩国SKC、日本东丽高端型号仍有差距。2018年光学基膜主要客户包括苏州腾达、潍坊立嘉、东莞博远，2019年上半年主要客户包括苏州荣兴泰、绍兴永兴、东莞博远等。,-5,-0.2844735909252038,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0003,688299,长阳科技,3,138,3.4545454545454546,公司主营反射膜、功能膜片材等产品，2019年上半年反射膜收入占比55.46%，功能膜片材占比17.74%。公司独创的多层复合板已批量生产，2019年上半年收入227.14万元。公司以研发为先导，实行“研发+生产+销售”模式，拥有完备的研发队伍。公司主要原材料PET膜级切片向中国石化、恒力股份采购。公司产品以卷材形式销售给薄膜裁切企业，再由其裁切后销售给终端客户。2017年5月，公司通过认证成为韩国三星合作供应商，2019年入选三星电子VD部门全球13家核心合作伙伴之一。公司计划通过募投项目新增年产1000万片高端光学膜片，提升功能膜片材生产能力。,121,2.0,"2016年至2019年上半年，公司主营业务收入分别为36,133.90万元、44,580.95万元、66,978.35万元和36,995.18万元，反射膜仍为主要收入来源，2019年上半年占55.46%，光学基膜占21.90%。公司实行“研发+生产+销售”模式，主要原材料为PET膜级切片、母粒及树脂，PET膜级切片主要向中国石化、恒力股份采购。公司以直销为主，2019年上半年直销收入占78.50%，内销收入占69.07%；2019年入选三星电子VD部门全球13家核心合作伙伴之一。",17,1.4545454545454546,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0004,688299,长阳科技,4,154,1.4074074074074074,公司与经销商签订《年度销售框架协议》，约定在指定地点交货时所有权及风险转移，形成“卖断交易”，公司与经销商为独立市场主体。公司董事、高管及核心技术人员未在经销商中占有权益，无法控制或施加重大影响，因此难以统计经销商存货和终端销售情况。公司自设立以来一直从事反射膜、背板基膜、光学基膜等特种功能膜的研发、生产和销售，主营业务未变。2018年公司引进日本生产线，开始生产光学基膜，当年实现销售收入6115.46万元。公司生产过程采用多层共挤及双向拉伸技术，光学基膜生产条件苛刻。公司生产过程产生的固废回收利用率达100%，严格遵守环保法规，排放污染物浓度达标。公司所处行业为新材料产业中的光学膜制造，属于战略性新兴产业。,121,1.6288659793814433,"公司与经销商多为买断式框架协议，订单确定产品、价格、数量和交付要求，产品交付后所有权及风险转移，因此难以统计经销商存货和终端销售实现情况。公司主营业务自设立以来未变，产品由2012年反射膜扩展至2013-2017年反射膜、背板基膜，2018年至今增加光学基膜；光学基膜生产线于2018年8月建成投产，2018年和2019年上半年分别实现销售收入6,115.46万元、8,100.38万元。公司主要产品采用多层共挤、双向拉伸、涂布等工艺，并取得排污许可证，固体废弃物回收利用率100%。",33,-0.2214585719740358,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0005,688299,长阳科技,5,77,1.096774193548387,公司从事光学膜等特种功能膜的研发生产，技术密集型行业，国家政策重点支持。公司通过自主研发，在配方设计、精密涂布等技术上积累核心技术，产品达到国际领先水平。公司是全球光学反射膜细分行业龙头，产品应用于液晶显示、新能源等领域。公司坚持差异化战略，推动进口替代。公司已通过ISO9001、ISO14001等认证。,116,1.4,公司所属光学膜制造业属于技术密集和资产密集型行业，国际上仅美国、日本、韩国、中国等少数国家掌握相关特种功能膜生产加工制造技术。公司已通过ISO9001:2015、ISO14001:2015和IECQ-QC080000:2017认证，实际业务暂无专项资质、许可或认证要求。公司坚持“进口替代，世界领先，数一数二”战略，在配方设计、产品制造和设备技术、精密涂布技术等方面积累核心技术，已成长为全球光学反射膜细分行业龙头企业，反射膜获2018年工信部单项冠军产品荣誉。,-39,-0.3032258064516129,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0006,688299,长阳科技,6,143,1.5,全球电视面板以 LCD 为主，2018 年 LCD 电视出货量达 2.64 亿台，占电视总出货量的 98.9%。中国大陆已成为全球 LCD 电视生产中心，2017 年产量占全球 66.4%。中国大陆液晶面板产能迅速扩张，2018 年市场占有率达 39%，预计 2023 年将达 55%。液晶显示器用反射膜作为背光模组关键材料，2018-2022 年市场需求将保持 4.7%的复合增长率。我国光伏行业迅速发展，2018 年累计装机容量达 174.5GW，但受“531 新政”影响，2018 年新增装机容量增速放缓。LED 照明市场快速扩张，2016 年全球 LED 照明市场规模达 346.3 亿元，预计 2019 年将达 648 亿美元。,70,1.2,本段主要为下游行业与反射膜需求背景，发行人绑定信息较少：报告期内公司主要产品包括用于太阳能背板的背板基膜、半导体照明用反射膜等。少数国内反射膜企业以本公司为代表实现液晶显示器用反射膜技术突破和量产，部分产品品质达到或超过国外传统光学膜企业，逐渐成为国内外知名液晶面板制造商供应商。,73,0.3,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0007,688299,长阳科技,7,97,2.0166666666666666,本公司专注于特种功能膜研发生产，核心产品反射膜性能达国际领先，年销量超日本东丽等巨头，全球市场占有率第一。公司拥有80项发明专利，主导或参与多项国家标准制定。反射膜产品应用于液晶显示领域，反射率超96%，型号多样，满足不同背光模组需求，全球市场占有率超30%。背板基膜产品应用于光伏产业，市场占有率约4.4%。公司已成为三星、LG、京东方等知名企业供应商，并获工信部单项冠军产品等荣誉。,127,2.547945205479452,公司专注液晶显示、新能源及半导体照明用特种功能膜，已实现反射膜、高反射型背板基膜等产品国产化和产业化，核心反射膜性能达国际领先，年销量超过日本东丽、日本帝人，市场占有率位居全球第一，并获2018年工信部单项冠军产品。截至2019年6月30日，公司获80项发明专利授权，其中3项国际专利，另有90余项发明专利申请已受理，并参与或主导多项功能膜标准。公司液晶显示用反射膜反射率可达96%以上，2018年全球液晶显示用反射膜容量约2.2亿平方米，公司占有率超过30%；背板基膜2018年国内市场占有率约4.4%。,-30,-0.5312785388127854,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0008,688299,长阳科技,8,95,1.8888888888888888,长阳科技在反射膜领域与日本东丽、帝人、韩国SKC等国际巨头及东旭成、兰埔成等国内企业存在竞争。公司反射膜反射率技术指标达到97%以上，处于国际领先水平。背板基膜PCT48小时后断裂伸长率优于竞争对手，具备耐水解性能优势。光学基膜起步较晚，技术指标与竞争对手存在差距。公司拥有80项发明专利，研发创新能力突出。公司通过ISO9001和ISO14001认证，建立了全流程质量控制体系。,153,2.927536231884058,"公司2018年营业收入6.91亿元，其中反射膜销售收入4.64亿元；发行人EST188反射膜反射率97.6%，高于日本东丽UXE-188的96.9%、日本帝人XJSH188的97.2%及韩国SKC SY200-188的96.7%。公司背板基膜2018年销售收入4,292.18万元，WOM型号PCT48小时后断裂伸长率不低于50%、热收缩率MD不高于0.8%、TD不高于0.2；光学基膜2019年上半年销售收入8,100.38万元，但OS型号透光率88.2%、雾度1.7%，弱于主要高端竞品。公司通过多相泡孔结构将反射膜反射率提升至97%以上，拥有自主专利包，2019年上半年多层复合反射板收入227.14万元。",-58,-1.0386473429951693,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0009,688299,长阳科技,9,107,1.435483870967742,"公司反射膜产能利用率逐年提升，2018年达108.73%；背板基膜产销率2019年1-6月为81.02%；光学基膜2018年产能利用率68.87%。公司2019年1-6月主营业务收入36,995.18万元，其中内销占比69.07%，外销占比30.93%。境外销售前五大客户中，Samsung Electronics H.K. Co., Ltd.占比最高，2019年1-6月达42.19%。公司面临原材料价格波动、高端技术人才短缺等挑战。",141,2.013157894736842,"公司现阶段核心产品较单一，背板基膜国内市场份额仅3%以上，光学基膜起步较晚且较国外竞争对手存在技术差距；主要原材料为聚酯切片，供应集中于中国石化、恒力股份等少数集团，公司因规模和采购量较小，议价能力较弱。2019年上半年公司主营业务收入3.70亿元，专注反射膜、背板基膜、光学基膜等特种功能膜，低于航天彩虹10.87亿元，并与裕兴股份、激智科技等列为可比公司。报告期内主要产品产能利用率提升，反射膜及背板基膜共线产能2018年为3万吨、产量3.26万吨、利用率108.73%；2019年1-6月反射膜销量4,070.06万平方米，光学基膜销量8,673.33吨。",-34,-0.5776740237691,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0010,688299,长阳科技,10,193,4.0,"报告期内，公司对Samsung Electronics H.K. Co., Ltd.的销售收入占比最高，2019年上半年达13.70%，2018年为7.11%，2017年为4.13%，2016年为4.02%。公司对泰荣控股（香港）有限公司的销售收入占比次高，2019年上半年为8.99%，2018年为7.11%，2017年为11.33%，2016年为9.39%。公司对青岛卓英社科技股份有限公司的销售收入占比第三高，2019年上半年为3.43%，2018年为6.01%，2017年为8.96%，2016年为11.33%。公司对惠州尼日科光电有限公司的销售收入占比第四高，2019年上半年为2.72%，2018年为4.22%，2017年为4.05%。公司对苏州腾达光学科技有限公司的销售收入占比第五高，2019年上半年为4.61%，2018年为4.62%，2017年为4.44%。",165,3.081967213114754,"报告期内公司前五大客户集中度分别为39.40%、29.77%、28.25%和2019年1-6月33.73%，主要客户包括Samsung Electronics H.K.、泰荣控股、青岛卓英社、佛山群志等，董监高、核心技术人员、主要关联方及持股5%以上股东未在上述客户中占有权益。2017年5月公司获韩国三星直接供货认证，向三星供货规模增加，Samsung Electronics H.K.于2018年成为第二大客户、2019年上半年为第一大客户，销售额5,068.32万元、占主营业务收入13.70%。公司内外销均以直销为主、经销为辅，2019年上半年外销直销中三星销售4,828.43万元、占主营业务收入13.05%，佛山群志销售1,704.48万元、占4.61%。",28,0.918032786885246,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0011,688299,长阳科技,11,158,1.7454545454545454,"公司经销收入及新增/减少经销商情况显示，新增经销商收入占比在9.1%至14.59%之间，减少经销商收入占比在1.71%至3.78%之间，不存在重大依赖或流失。公司主要客户包括Samsung Electronics H.K.、泰荣控股、苏州腾达光学等，多为行业内知名企业，资金实力雄厚，与公司保持长期合作关系。公司对Samsung Electronics H.K.的销售金额从2017年的1,838.53万元增至2019年上半年的5,068.32万元，主要产品为反射膜片材。公司主要原材料为聚酯切片、树脂、母粒等，市场供应充足，公司与主要原材料供应商建立了稳定合作关系。2018年8月公司光学基膜生产线投产，增加了聚酯切片的采购金额和占比。",147,2.653061224489796,"2016年至2019年上半年，公司新增经销商收入占经销收入比例为12.68%、12.24%、9.10%和14.59%，减少经销商上年收入占比分别为3.78%、1.71%、2.21%和3.42%，不存在对新增经销客户重大依赖或重大经销商流失。公司销售金额超过1,000万元客户基本稳定，并经走访、函证和凭证核查确认交易规模与客户资质匹配。2017年5月公司取得韩国三星直接供货认证，2017年、2018年和2019年上半年对三星销售收入分别为1,838.53万元、4,720.53万元和5,068.32万元；2018年8月光学基膜产线投产后，苏州腾达新增光学基膜订单1,944.73万元。",11,-0.9076066790352508,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0012,688299,长阳科技,12,80,,报告期内，公司主要原材料采购包括聚酯切片、树脂、母粒等，采购金额逐年增长。公司前五大供应商包括中国石化仪征化纤有限责任公司、江苏恒力化纤股份有限公司、宁波楷塑材料科技有限公司等，采购比例较高。公司通过多元化供应商策略，降低对单一供应商的依赖，确保原材料供应稳定。主要供应商合作历史较长，主营业务与公司所需原材料高度匹配。,144,2.4761904761904763,"报告期内，公司前五名供应商采购占原材料采购总额比例分别为77.12%、67.49%、74.56%和73.95%，不存在单个供应商采购比例超过50%的情形，主要人员及主要关联方未在主要供应商中占有权益。中国石化仪征化纤一直为前五大供应商，2016年至2018年采购额由5,222.59万元增至8,654.06万元；江苏恒力自2017年合作，2018年采购量增加7,694.00吨并成为第二大供应商。宁波楷塑一直为树脂第一大供应商，采购额由2016年3,354.70万元增至2018年5,482.70万元；宁波色母粒为母粒第一大供应商，但随母粒自制能力提升，母粒采购规模逐年减少。",-64,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0013,688299,长阳科技,13,88,4.0,"公司固定资产包括房屋建筑物、运输工具、机器设备等，总原值71117.23万元，净值57670.05万元，成新率81.09%。公司拥有已取得房屋所有权证的建筑物，建筑面积共计65529.61平方米，均抵押登记。公司拥有土地使用权108,775平方米，用于工业用地，抵押登记。公司拥有80项发明专利授权，其中3项为国际发明专利，均为自主研发取得且独自拥有。",121,2.5714285714285716,"截至2019年6月30日，公司固定资产原值71,117.23万元、净值57,670.05万元、成新率81.09%，其中机器设备净值34,463.30万元、房屋建筑物净值21,908.07万元，房屋和生产设备为经营必需且权属无重大瑕疵。公司拥有庆丰路999号工业用地土地使用权108,775平方米，并拥有原始取得且与主营业务相关的商标。公司已获80项发明专利授权，其中3项为国际发明专利，均由长阳科技自主研发取得并独自拥有，专利覆盖太阳能背膜、聚酯薄膜、反射膜、扩散膜等核心产品与工艺。",-33,1.4285714285714284,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0014,688299,长阳科技,14,113,1.9625,公司拥有多项与主营业务相关的发明专利及90余项已受理的发明专利，建立了完善的知识产权管理制度。公司核心技术包括反射膜和光学基膜技术，反射膜技术已实现全球第一的出货面积，光学基膜技术正在培育中。公司自主研发了多项核心技术，如双向拉伸生产线设计、配方技术、光学设计、多层共挤技术、生产工艺技术、高分子改性技术和精密涂布技术等，这些技术广泛应用于反射膜、背板基膜等产品，并贡献了公司主要收入。公司固定资产和无形资产大部分被抵押，但权属清晰。公司无特许经营权。,147,2.8260869565217392,"公司现有专利均自主研发取得并与主营业务相关，另有90余项发明专利申请已受理；受让取得并独自拥有的非专利技术用于扩散膜、增亮膜和太阳能背板基膜。截至2019年6月30日，公司被抵押固定资产账面价值47,614.14万元，占固定资产账面价值82.56%，被抵押无形资产账面价值8,111.20万元，占无形资产账面价值93.44%，未发生借款逾期或抵押处置。公司反射膜经历培育、产业化和引领阶段，已完成全面进口替代并取得出货面积全球第一。2017年至2018年，公司研发多相泡孔结构并将反射率提升至96%以上，达到国际领先水平；2018年底起，公司进入光学基膜核心技术培育期并实现小批量生产。",-34,-0.8635869565217393,siliconflow_glm4_32b_table2_next50_shard1_20260707
