custom_id,sec_code,sec_name,announcement_id,source_run_name,chunk_index,chunk_count,chunk_file,chunk_token_proxy,chunk_chars,chunk_compact_chars,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,Redundancy_chunk,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688039_1207141672_tok_chunk_0002,688039,当虹科技,1207141672,star_token_proxy_150_20260630,2,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0002.txt,3980,8827,7959,145.0,145.0,公司采购服务器、显卡等硬件及CDN云服务，采用以销定采模式，提前采购比例较低；生产环节主要为硬件组装、软件安装和出厂测试，不涉及核心工艺、外协或环境污染。公司主营业务和主要产品报告期内未变化，仍为智能视频解决方案研发、设计与销售及视频云服务，并实现技术在传媒文化和公共安全领域的商业化应用。,73.0,70.0,70.0,0.0,11.0,43.0,8.0,6.0,2.0,0.0,2.0,0.0285714285714285,2.0,0.0,1.2142857142857142,,54.52054794520548,170,58,42.713567839195974,14.57286432160804
688039_1207141672_tok_chunk_0003,688039,当虹科技,1207141672,star_token_proxy_150_20260630,3,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0003.txt,3851,8459,7701,223.0,223.0,公司在传媒文化领域提供视频采集、内容生产、传输分发、播放互动等产品能力，支持RTMP、RTC等流媒体协议，采集和存储可覆盖MP4、MOV、MXF及H.264、H.265、AVS2等格式。公司全线产品已支持XAVC、H.265、AVS2的4K超高清处理，覆盖8比特、10比特、HDR、SDR及VR视频处理。公共安全产品依托视频编转码、人像识别和移动视频算法，提供人像大数据实战应用平台、移动视频警务等服务，并通过接入前端视频数据开展智能分析和应用。,112.0,75.0,75.0,0.0,9.0,44.0,9.0,10.0,3.0,0.0,3.0,0.04,3.0,0.0,1.3866666666666667,,34.38392857142857,70,29,18.177096857958972,7.530511555440145
688039_1207141672_tok_chunk_0004,688039,当虹科技,1207141672,star_token_proxy_150_20260630,4,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0004.txt,3950,8659,7900,168.0,168.0,公司作为软件开发企业，不直接生产硬件，通过采购服务器、显卡、摄像头等硬件并嵌入自主研发软件实现产品功能；当虹云服务则采购CDN基础云服务并叠加公司视频处理能力。公司下游包括传统媒体、新媒体、互联网视频和公共安全行业，编转码产品覆盖收录、实时转码、离线转码、解码播放等场景，已形成实时转码系统、轮播系统、快速内容生产系统等相对标准化产品。,84.0,78.0,78.0,0.0,8.0,60.0,5.0,3.0,2.0,0.0,2.0,0.0256410256410256,2.0,0.0,1.1153846153846154,,47.023809523809526,77,39,19.49367088607595,9.873417721518988
688039_1207141672_tok_chunk_0005,688039,当虹科技,1207141672,star_token_proxy_150_20260630,5,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0005.txt,3978,8535,7955,206.0,206.0,公司公共安全业务处于AI+安防高速发展阶段，依托人像识别、视频处理、移动视频技术及广电、互联网视频行业工程化能力，定位人像大数据实战应用和移动视频警务等后台软件方向。2018年AI+安防市场规模135亿元，2020年预计453亿元，公安行业份额最高；地级市和县级后台数据分析与应用规模预估不低于430万路，总市场在500亿元以上。公司收入增长符合行业趋势，在传统媒体增长平稳下，依靠新媒体和公共安全业务实现增长。,103.0,62.0,62.0,0.0,5.0,45.0,5.0,4.0,3.0,0.0,3.0,0.0483870967741935,3.0,0.0,1.2741935483870968,,38.62135922330097,135,49,33.93665158371041,12.317747611865258
688039_1207141672_tok_chunk_0006,688039,当虹科技,1207141672,star_token_proxy_150_20260630,6,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0006.txt,3988,8619,7975,222.0,223.0,公司专注传媒文化和公共安全智能视频解决方案及视频云服务，在广播电视行业形成以编转码产品为核心的优势；全球深度使用CPU+GPU模式进行视频处理的厂家仅当虹科技和AWS Elemental等少数企业。报告期公司中高端编转码产品占整体编转码收入超过75%，实时转码产品占比超过50%且逐年提高。公司已覆盖主要IPTV运营商、三大电信运营商、主流互联网视频公司和公安司法用户，是央视4K频道重点协作企业，并拥有30项已授权发明专利、103项软件著作权。,111.0,64.0,64.0,0.0,4.0,14.0,14.0,18.0,10.0,4.0,14.0,0.21875,3.0,-11.0,2.4375,,35.927927927927925,178,41,44.63390170511534,10.280842527582749
688039_1207141672_tok_chunk_0007,688039,当虹科技,1207141672,star_token_proxy_150_20260630,7,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0007.txt,3990,8960,7980,233.0,233.0,"2019年1-6月公司前五大客户销售额4,732.16万元，占销售总额60.61%，新增中国移动国际和苏宁体育等客户；2018年前五大客户销售额占22.80%，2017年占29.63%，2016年占48.38%。报告期客户变动主要源于下游采购阶段性、公司快速成长新增客户、单客户金额较小及销售模式调整，但公司与主要客户保持稳定合作。关联交易占比总体下降，2019年1-6月销售关联交易占比12.40%，直接销售比例升至60.98%，公司具备独立面向市场获取业务能力。",117.0,68.0,68.0,0.0,7.0,4.0,13.0,24.0,16.0,4.0,20.0,0.2941176470588235,3.0,-17.0,2.735294117647059,,34.1025641025641,82,21,20.55137844611529,5.263157894736842
688039_1207141672_tok_chunk_0008,688039,当虹科技,1207141672,star_token_proxy_150_20260630,8,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0008.txt,3778,9304,7556,197.0,197.0,截至2019年6月30日，公司固定资产原值592.64万元、净值229.29万元，主要为电子设备、办公设备和运输工具，设备使用状况良好。截至2019年7月31日，公司拥有68项注册商标、25项国内专利和5项国外专利，并另有84项发明专利处于受理或公开阶段。已授权专利主要覆盖视频转码、HDR处理、HLS监控、防篡改、虚拟现实视频、音视频指纹、HEVC编码等方向；公司同时拥有103项软件著作权。,99.0,48.0,48.0,0.0,4.0,1.0,5.0,10.0,23.0,5.0,28.0,0.5833333333333334,3.0,-25.0,3.2916666666666665,,38.16161616161616,178,27,47.1148755955532,7.146638433033351
688039_1207141672_tok_chunk_0009,688039,当虹科技,1207141672,star_token_proxy_150_20260630,9,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0009.txt,3897,9290,7793,207.0,207.0,当虹科技列示2017年至2019年取得的多项软件著作权，涵盖轮播播出、直导播、云导播、视频转码、媒资管理、智能审核、鹰眼人像识别及视频结构化等软件，取得方式包括原始取得和受让取得。公司已取得6项域名证书，知识产权应用于实时转码、离线转码、快编等主要产品，剔除外购第三方产品后，对应产品营业收入贡献超过90%。公司承租4处经营办公房产，北京分公司部分房屋未办理租赁备案，但相关房产非核心承租资产且不影响租赁合同效力。,104.0,96.0,96.0,0.0,8.0,8.0,6.0,8.0,62.0,4.0,66.0,0.6875,3.0,-63.0,3.25,,37.47115384615385,150,39,38.49114703618168,10.007698229407238
688039_1207141672_tok_chunk_0010,688039,当虹科技,1207141672,star_token_proxy_150_20260630,10,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0010.txt,3887,8538,7774,306.0,307.0,当虹科技在CPU+GPU视频编转码方面实现更多GPU视频处理算法和编码格式，已支持超高清HEVC、AVS2及Fraunhofer 3D音频、HDR10/HLG/SDR/SL-HDR转换、China-DRM规范，单服务器可实现105路频道输出、Prores和DNxHD达到40倍速超实时，低码率VMAF平均可达95。公司全平台播放器覆盖Windows、Linux、Android、iOS、Flash、HTML5等客户端，可适配800款以上Android设备。人像识别算法LFW识别率达99.87%，并通过公安部第一研究所一级认证。视频云产品支持制作域和传输域、多部署形态，视频通讯技术达到300毫秒端到端双向低延迟。,153.0,104.0,104.0,0.0,2.0,18.0,19.0,31.0,28.0,6.0,34.0,0.3269230769230769,4.0,-30.0,2.798076923076923,,25.405228758169933,201,73,51.71083097504502,18.780550553125806
688039_1207141672_tok_chunk_0011,688039,当虹科技,1207141672,star_token_proxy_150_20260630,11,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0011.txt,3991,9206,7982,298.0,299.0,"当虹科技核心技术产品覆盖实时转码、视频直播、内容生产、互动运营、公共安全和技术服务，2016年至2019年1-6月核心技术产品收入贡献合计分别为9,754.48万元、11,617.22万元、14,833.22万元和5,282.81万元，占剔除其他业务和第三方外购产品销售收入的99.84%、99.18%、92.81%和94.51%。公司列示10项在研项目，涵盖云视频会议、人像识别、媒资管理、4K HDR轮播、直导播、智慧医养、8K编解码等。云视频会议项目投入425.75万元，双向延迟约300毫秒；人像识别项目投入480.81万元，可支持50万级人像库布控、2秒内识别及单机7000万人像库查询。",149.0,101.0,101.0,0.0,3.0,15.0,25.0,29.0,24.0,5.0,29.0,0.2871287128712871,4.0,-25.0,2.702970297029703,,26.78523489932886,196,52,49.11049862189927,13.029315960912053
688039_1207141672_tok_chunk_0012,688039,当虹科技,1207141672,star_token_proxy_150_20260630,12,12,results/star_token_proxy_250_late50_20260702/chunks/688039_1207141672_tok_chunk_0012.txt,3077,6971,6153,333.0,333.0,"公司核心技术人员为黄进、谢亚光，二人均于2015年加入公司；黄进参与13项发明专利申请、含2项国外授权专利，谢亚光参与15项发明专利申请、含3项国外授权专利，并分别负责公共安全、音视频编转码等研发工作。截至2019年6月30日，公司在册研发人员155人，其中本科107人、硕士以上22人；截至2019年7月31日，公司获得30项发明专利授权和103项软件著作权。2016年至2019年1-6月研发费用分别为1,996.36万元、2,726.26万元、3,660.99万元和2,074.79万元，占营业收入比重分别为19.67%、19.62%、17.99%和26.57%。公司持有广电设备入网认定、增值电信业务经营许可、信息系统集成及服务叁级资质，报告期内无境外经营。",167.0,83.0,83.0,0.0,2.0,16.0,18.0,25.0,18.0,4.0,22.0,0.2650602409638554,4.0,-18.0,2.63855421686747,,18.4251497005988,279,96,90.67273318167047,31.199220019499514
688045_1213447130_tok_chunk_0001,688045,必易微,1213447130,star_remaining_251_543_20260702,1,9,results/star_token_proxy_full_2019_2023_20260702/chunks/688045_1213447130_tok_chunk_0001.txt,3995,8982,7990,209.0,209.0,"公司主营电源管理芯片设计和销售，在产规格型号700余款，覆盖LED照明、通用电源、家电及IoT等领域，并与飞利浦、安克创新、海尔、美的、小米等客户合作。公司取得高新技术企业、ISO9001等资质，产品包括LED照明驱动、通用电源、家电及IoT电源、电机驱动控制芯片。2021年主营业务收入88,672.78万元，其中电源管理芯片占78.26%；销售以经销为主，2021年经销收入65,725.14万元、占74.12%。",105.0,86.0,86.0,0.0,15.0,18.0,18.0,23.0,10.0,2.0,12.0,0.1395348837209302,3.0,-9.0,2.011627906976744,,38.04761904761905,168,111,42.052565707133915,27.78473091364205
688045_1213447130_tok_chunk_0002,688045,必易微,1213447130,star_remaining_251_543_20260702,2,9,results/star_token_proxy_full_2019_2023_20260702/chunks/688045_1213447130_tok_chunk_0002.txt,3970,9166,7939,222.0,222.0,公司通用电源管理芯片持续迭代，产品覆盖六级能效原边恒流、副边恒压PWM控制、高耐压同步整流、PD快充PWM控制等，部分产品支持12W、24V输出、低于20mW待机、最高300kHz或500kHz开关频率。家电及IoT电源管理芯片覆盖500V、650V、700V高压集成方案，支持3.3V至24V输出、最高15W或300mA负载，并应用于智能插排、电饭煲、智能照明、WiFi模块等。公司行业定位为模拟集成电路设计和销售企业，所属集成电路设计行业。,111.0,79.0,79.0,0.0,11.0,34.0,20.0,6.0,7.0,1.0,8.0,0.1012658227848101,3.0,-5.0,1.5822784810126582,,35.765765765765764,120,56,30.226700251889167,14.105793450881611
688045_1213447130_tok_chunk_0003,688045,必易微,1213447130,star_remaining_251_543_20260702,3,9,results/star_token_proxy_full_2019_2023_20260702/chunks/688045_1213447130_tok_chunk_0003.txt,3949,8777,7897,214.0,214.0,公司成立初期优先进入消费电子领域，后切入工业控制领域，并计划向通信及计算机、汽车电子拓展。公司2014年布局AC-DC和驱动IC，已在通用充电器、快充、家电、IoT、通用光源、商业中大功率和智能照明领域形成产品布局；2020年至2021年启动DC-DC、电池管理和保护芯片布局。2020年发行人在国内电源管理芯片市场占有率为0.55%，主要国内公司合计占有率6.93%；在家电及IoT领域，公司芯片已导入美的、海尔、小米等客户。,107.0,76.0,76.0,0.0,9.0,44.0,8.0,8.0,6.0,1.0,7.0,0.0921052631578947,3.0,-4.0,1.486842105263158,,36.90654205607477,121,64,30.64066852367688,16.206634591035705
688045_1213447130_tok_chunk_0004,688045,必易微,1213447130,star_remaining_251_543_20260702,4,9,results/star_token_proxy_full_2019_2023_20260702/chunks/688045_1213447130_tok_chunk_0004.txt,3924,8779,7847,267.0,267.0,公司掌握LED照明驱动、通用电源、家电及IoT电源、电机驱动等前沿技术，相关技术已应用于现有产品。2020年公司LED照明驱动控制芯片销量22.67亿颗，按132亿只LED照明产品产量测算市场占有率17.17%；在通用光源领域，公司恒流基准精度达<±1.7%，并储备650V高压供电电路耐压技术。商业中大功率照明产品实现PF>0.95、THD<10%、恒压精度<±2.1%、500ms以内启动，最高量产输出功率200W。通用电源领域公司实现700V高压供电电路耐压、器件ESD>3kV、待机功耗<30mW，并覆盖65W以内主流功率段。,134.0,78.0,78.0,0.0,8.0,18.0,11.0,16.0,19.0,6.0,25.0,0.3205128205128205,4.0,-21.0,2.4871794871794872,,29.28358208955224,91,29,23.190621814475026,7.390417940876657
688045_1213447130_tok_chunk_0005,688045,必易微,1213447130,star_remaining_251_543_20260702,5,9,results/star_token_proxy_full_2019_2023_20260702/chunks/688045_1213447130_tok_chunk_0005.txt,3827,8307,7654,269.0,271.0,公司在通用光源LED产品集成度、恒流精度和500V高压供电耐压方面与竞品比较，恒流基准精度可达<±1.7%；商业类中大功率照明产品实现PF>0.95、THD<10%、恒压精度<±2.1%和高压启动。通用电源最高技术产品达到700V高压供电耐压、<30mW待机、75V VDD OVP、器件ESD>3kV；家电及IoT产品实现ESD>4kV、待机功耗<100mW、恒压精度<±1.7%。截至2021年末，公司215人中研发技术人员148人，占68.84%，硕士及以上49人；公司拥有专利95项，其中发明专利16项，并取得集成电路布图设计82项。,135.0,74.0,74.0,0.0,5.0,15.0,15.0,15.0,17.0,7.0,24.0,0.3243243243243243,4.0,-20.0,2.608108108108108,,28.348148148148148,146,76,38.14998693493598,19.858897308596813
688045_1213447130_tok_chunk_0006,688045,必易微,1213447130,star_remaining_251_543_20260702,6,9,results/star_token_proxy_full_2019_2023_20260702/chunks/688045_1213447130_tok_chunk_0006.txt,3979,9409,7957,323.0,323.0,"2021年公司实现营业收入88,695.28万元，主营业务收入88,672.78万元，其中电源管理芯片收入69,391.15万元、占78.26%，中测后晶圆收入19,281.63万元、占21.74%。2021年产量455,215.31万颗、销量435,637.51万颗、产销率95.70%；LED照明驱动、通用电源、家电及IoT、电机驱动收入分别占58.57%、29.64%、11.68%、0.11%。2021年前五大客户销售额38,004.91万元、占42.86%，不存在单一客户销售超过50%。2021年晶圆、MOS、封装测试采购额分别为25,142.93万元、15,721.44万元、18,701.87万元，前五大供应商采购占69.24%。",162.0,70.0,70.0,0.0,7.0,9.0,9.0,14.0,21.0,10.0,31.0,0.4428571428571428,4.0,-27.0,2.9,,24.561728395061728,84,62,21.110831867303343,15.5818044734858
688045_1213447130_tok_chunk_0007,688045,必易微,1213447130,star_remaining_251_543_20260702,7,9,results/star_token_proxy_full_2019_2023_20260702/chunks/688045_1213447130_tok_chunk_0007.txt,3833,8947,7666,229.0,229.0,"公司采用Fabless模式，固定资产规模较小，截至2021年末固定资产净值1,047.28万元；厦门必易微拥有一处972.03平方米办公房产。公司已获专利95项、商标16项、集成电路布图设计82项，另有被许可和受让专利用于知识产权布局，其中受让的LED恒流驱动保护、低功耗控制等技术属于核心技术。公司核心技术包括芯片保护、低功耗控制、交流电机无级调速、多功能管脚复用、高效率线性驱动、高精度无频闪照明、同步整流、高精度输出控制等，并对应多项专利或非专利技术。",115.0,73.0,73.0,0.0,5.0,4.0,13.0,13.0,26.0,12.0,38.0,0.5205479452054794,4.0,-34.0,3.191780821917808,,33.3304347826087,236,112,61.57057135403079,29.21993216801461
688045_1213447130_tok_chunk_0008,688045,必易微,1213447130,star_remaining_251_543_20260702,8,9,results/star_token_proxy_full_2019_2023_20260702/chunks/688045_1213447130_tok_chunk_0008.txt,3816,8809,7631,288.0,289.0,"公司高压集成工艺开发技术实现700V-BCD工艺改善，提升ESD、抗高压冲击和集成度；输出纹波和噪音控制、高精度多路输出、高功率因数低谐波、创新封装等技术已接近或达到行业最高技术水平。报告期内公司核心技术产品收入均为主营业务收入的100%，2021年核心技术产品收入88,672.78万元。2021年研发费用8,674.59万元，其中工资薪酬占64.08%，公司持续投入高效率准谐振功率开关、有刷直流电机驱动、BUCK降压变换器、Type-C PD控制等在研项目。截至2021年末，公司研发和技术人员148人，占68.84%，核心技术人员包括张波、喻辉洁、林官秋、俞秀峰、文鹏。",144.0,47.0,47.0,0.0,2.0,4.0,4.0,7.0,19.0,11.0,30.0,0.6382978723404256,4.0,-26.0,3.4893617021276597,,26.5,270,121,70.75471698113208,31.708595387840667
688045_1213447130_tok_chunk_0009,688045,必易微,1213447130,star_remaining_251_543_20260702,9,9,results/star_token_proxy_full_2019_2023_20260702/chunks/688045_1213447130_tok_chunk_0009.txt,265,614,529,179.0,179.0,报告期内，必易微与浙江大学、厦门理工学院、晶导微及珠海市诚立信电子科技有限公司开展合作研发，项目覆盖高功率密度快充适配器、单相电机设计及优化、IC先进封装、AC电机无级调速合作开发等。相关成果权属按协议划分：与浙江大学形成的技术成果及知识产权双方共有；与厦门理工学院形成的专利成果归必易微所有；晶导微项目中必易微提供用于支持项目技术的专利申请权归必易微所有。,90.0,17.0,17.0,0.0,3.0,5.0,0.0,6.0,3.0,0.0,3.0,0.1764705882352941,2.0,-1.0,2.0588235294117645,,2.9444444444444446,38,19,143.39622641509433,71.69811320754717
688050_1208062349_tok_chunk_0001,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,1,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0001.txt,3950,8912,7900,203.0,203.0,"公司专注眼科医疗器械研发、生产、销售及服务，核心产品为人工晶状体和角膜塑形镜，2019年人工晶状体收入17,907.37万元、占主营收入91.84%。公司为国内首家高端屈光性人工晶状体制造商，拥有材料制备、光学结构设计和工艺制造核心技术，人工晶状体覆盖30多个省份1,000多家医院，累计销售近100万片。公司2019年取得角膜塑形镜注册证，作为境内第2家获证生产企业，其非球面基弧设计获中美发明专利授权。",102.0,86.0,86.0,0.0,14.0,18.0,21.0,18.0,12.0,3.0,15.0,0.1744186046511628,3.0,-12.0,2.058139534883721,,38.72549019607843,152,72,38.48101265822785,18.227848101265824
688050_1208062349_tok_chunk_0002,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,2,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0002.txt,3678,7991,7355,225.0,225.0,"公司按GMP、ISO9001、ISO13485、欧盟标准和韩国KGMP建立质量体系，取得ISO13485质量管理体系认证及欧盟CE认证。公司国内销售采用直销与经销结合，国际销售采用直销ODM和经销模式，援外产品通过政府招标采购销售。公司主营业务由人工晶状体扩展至白内障手术配套产品和角膜塑形镜，2014年A1-UV获CFDA注册证并进入1,000多家医院，2016年Toric获创新医疗器械特别审批注册证，2019年普诺瞳角膜塑形镜获CFDA注册证。",113.0,67.0,67.0,0.0,7.0,30.0,16.0,10.0,4.0,0.0,4.0,0.0597014925373134,3.0,-1.0,1.611940298507463,,32.54867256637168,123,70,33.442088091353995,19.032082653616094
688050_1208062349_tok_chunk_0003,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,3,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0003.txt,3961,8900,7922,161.0,161.0,公司人工晶状体属于高值医用耗材，高值耗材改革支持具有自主知识产权的国产产品提升竞争力，带量采购若中标可获得公立医疗机构进院资格并快速扩大市场份额。报告期公司研发投入占营业收入比例分别为21.87%、15.51%和14.68%，形成主营业务收入的发明专利25项，最近三年营业收入复合增长率61.53%，符合科创属性评价指标。,81.0,72.0,72.0,0.0,4.0,55.0,8.0,3.0,2.0,0.0,2.0,0.0277777777777777,2.0,0.0,1.2222222222222223,,48.901234567901234,74,27,18.682150971976775,6.816460489775309
688050_1208062349_tok_chunk_0004,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,4,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0004.txt,3995,8814,7989,158.0,158.0,"人工晶状体是公司核心产品所处细分领域，属于III类医疗器械和高值医用耗材，核心技术包括材料、光学与结构设计、加工工艺。国内眼科需求增长带动市场扩容，2011年至2018年医院眼科门急诊患者由6,643.1万人次增至10,845.9万人次，眼科专科医院由288家增至761家，2018年眼科高值耗材市场规模约76亿元。",79.0,82.0,82.0,0.0,5.0,63.0,9.0,4.0,1.0,0.0,1.0,0.0121951219512195,2.0,1.0,1.1829268292682926,,50.56962025316456,51,25,12.76595744680851,6.257822277847309
688050_1208062349_tok_chunk_0005,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,5,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0005.txt,3954,9039,7908,262.0,262.0,"2012至2018年我国白内障手术量由145万例增至约370万例，CSR由1,072提升至2,662，公司测算国内人工晶状体市场2018年约25.47亿元、2025年约34.15亿元。公司人工晶状体销量市场份额由2016年2.92%升至2019年10.28%，销售金额占比由2.00%升至6.70%。安徽带量采购后，公司2019年8-12月人工晶状体月均销售收入70.96万元，较2019年1-7月增长53.61%。角膜塑形镜方面，公司测算8-18岁近视青少年市场空间由2018年13.82亿元增至2025年46.67亿元。",131.0,95.0,95.0,0.0,7.0,57.0,11.0,9.0,8.0,3.0,11.0,0.1157894736842105,4.0,-7.0,1.6105263157894736,,30.18320610687023,49,30,12.392513909964592,7.587253414264037
688050_1208062349_tok_chunk_0006,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,6,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0006.txt,3990,9269,7979,171.0,171.0,公司为国内主要可折叠人工晶状体制造商之一，也是国内首家自主开发高端屈光性人工晶状体的厂家，产品围绕不同档次和设计需求研发。报告期内，公司产品用于国家援外项目政府采购，2017至2019年援助多个国家，表列采购金额合计544.73万元。公司角膜塑形镜采用基弧非球面设计，拥有全球专利布局，并以高透氧和全弧段非球面设计提升配戴体验与近视控制效果。,86.0,61.0,61.0,0.0,4.0,31.0,10.0,8.0,6.0,2.0,8.0,0.1311475409836065,3.0,-5.0,1.786885245901639,,46.395348837209305,95,62,23.809523809523807,15.538847117794486
688050_1208062349_tok_chunk_0007,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,7,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0007.txt,3730,9052,7459,251.0,251.0,"公司拥有北京市工程实验室，是国家眼科诊断与治疗设备工程技术中心合作单位，并牵头承担国家重点研发计划项目。其人工晶状体技术覆盖疏水性丙烯酸酯材料、高次非球面、后表面高凸和基于8,000多例中国人眼数据的非球面设计，可通过2.2mm微切口植入并改善成像质量。普诺瞳角膜塑形镜采用透氧系数125×10-11的氟硅丙烯酸酯材料，基弧区非球面设计用于优化周边离焦。公司人工晶状体产品技术达到国际先进水平且价格低于同类进口产品，2017至2019年人工晶状体收入占比分别为92.90%、94.36%和91.74%。",126.0,79.0,79.0,0.0,3.0,14.0,20.0,19.0,17.0,6.0,23.0,0.2911392405063291,4.0,-19.0,2.6455696202531644,,29.603174603174605,106,50,28.41823056300268,13.404825737265416
688050_1208062349_tok_chunk_0008,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,8,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0008.txt,3946,9221,7892,203.0,203.0,公司人工晶状体在材料、结构设计、光学设计和预装式设计方面具有竞争优势，部分产品具备疏水、防紫外或防蓝光、非球面、环曲面、预装等配置。与进口同类产品相比，公司A2-UV、A1-UV、AQBH、AQBHL等产品进院价格整体较低，Toric产品在同类环曲面人工晶状体中亦具价格竞争力。公司角膜塑形镜普诺瞳采用高透氧氟硅丙烯酸酯聚合物、四弧区反几何及全弧段非球面设计，适用于-1.00D至-4.00D近视暂时矫正。,102.0,54.0,54.0,0.0,4.0,12.0,15.0,12.0,9.0,2.0,11.0,0.2037037037037037,3.0,-8.0,2.2962962962962963,,38.68627450980392,94,34,23.82159148504815,8.616320324379117
688050_1208062349_tok_chunk_0009,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,9,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0009.txt,3912,9109,7824,239.0,239.0,"报告期内，公司主营业务收入由2017年7,473.58万元增至2019年19,498.92万元，人工晶状体收入占比均在90%以上，2019年角膜塑形镜实现收入711.88万元。人工晶状体单价2019年为431.01元，两票制区域平均售价637.47元，高于非两票制区域398.67元；直销、经销收入占比分别约36%和64%。2019年人工晶状体产能77万片、产量67.69万片、销量41.55万片，客户数增至503家，前五大客户收入4,467.64万元、占营业收入22.89%。",120.0,118.0,118.0,0.0,11.0,17.0,18.0,41.0,27.0,4.0,31.0,0.2627118644067797,3.0,-28.0,2.5762711864406778,,32.6,33,14,8.43558282208589,3.5787321063394684
688050_1208062349_tok_chunk_0010,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,10,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0010.txt,3862,8677,7723,262.0,262.0,"公司为国内首家高端屈光性人工晶状体制造商、主要可折叠人工晶状体制造商之一，已形成自主知识产权专利技术和全套工艺技术。报告期末经销商人工晶状体存货对应销售金额由1,810.74万元增至3,880.51万元，但占经销模式收入比例由37.63%降至31.11%，毛利贡献比例由26.00%降至20.79%。2019年上海绚度作为西南区域级经销商销售23,276片、期末库存14,145片，覆盖70家医院，2020年1-5月终端销售9,811片；华厦眼科集团为直销客户，2019年前五医院采购11,659片，占其采购量52.85%。",131.0,84.0,84.0,0.0,9.0,10.0,15.0,27.0,19.0,4.0,23.0,0.2738095238095238,3.0,-20.0,2.5833333333333335,,29.480916030534353,25,6,6.47332988089073,1.5535991714137751
688050_1208062349_tok_chunk_0011,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,11,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0011.txt,3767,9049,7533,247.0,247.0,"报告期内，公司原材料以生产直接材料、辅助材料和包装材料为主，2019年采购金额分别为864.03万元、445.21万元和433.20万元；能源主要为电，2019年电费399.79万元。公司不存在单一供应商采购比例超过50%的情形，2019年前五名物料供应商采购合计1,194.25万元、占57.01%。角膜塑形镜材料片原向Contamac采购，2020年2月获准使用自制材料后可逐步替代外购，且2017-2019年接触镜材料片单价为22.29元、24.11元、24.81元，波动主要受汇率影响。",124.0,92.0,92.0,0.0,11.0,8.0,26.0,32.0,13.0,2.0,15.0,0.1630434782608695,3.0,-12.0,2.369565217391304,,30.379032258064516,44,18,11.680382267056013,4.778338200159278
688050_1208062349_tok_chunk_0012,688050,爱博医疗,1208062349,star_token_proxy_150_20260630,12,17,results/star_token_proxy_250_late50_20260702/chunks/688050_1208062349_tok_chunk_0012.txt,3625,8899,7250,89.0,89.0,本块主要延续列示发行人第49至219项已注册商标，权利人均为发行人，类别覆盖5、9、10、35、41、42、44等，取得方式均为原始取得，有效期主要延续至2025年至2029年。,45.0,171.0,171.0,0.0,154.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2046783625730994,,80.55555555555556,7,0,1.9310344827586208,0.0
