custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta,source_shard
688179_1208585708_glm4_dewrap_join_chunk_0005,688179,阿拉丁,5,85,0.66,我国科研试剂行业起步晚、底子薄，发展相对滞后，表现为企业数量多、规模小、技术相对落后。近年来，在国家产业规划调整及市场自然淘汰的双重影响下，国内科研试剂行业正由粗放式经营向规范化经营转变。已有部分技术实力较强、生产规模较大、具备一定品牌影响力的生产企业借助于国家技术转型升级的契机快速发展，逐步确立了自身优势，加快追赶国际行业龙头的步伐。,157,1.5571428571428572,"监管体制和法规提高了科研试剂行业的行政许可、技术、人才和管理壁垒，公司需持续满足资质认证、安全生产和环保要求；多项国家规划将科研试剂研发、国产替代和高端高纯试剂发展列为支持方向，公司作为上海科研服务企业受益于科技创新政策。行业层面，全球生命科学研究服务及产品市场2010年为353亿美元，预计2019年达656亿美元，年均复合增长率7.13%；我国对应市场2010年为9亿美元，预计2019年达54亿美元，年均复合增长率22.03%。全国R&D经费由2010年7,062.6亿元增至2019年21,737.0亿元，政府属研究机构和高校科研试剂及耗材市场规模按20%支出估算由357亿元增至917亿元，年均复合增长率11.06%。",-72,-0.8971428571428571,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0006,688179,阿拉丁,6,70,1.25,我国科研试剂及实验耗材市场规模巨大，企业研发投入占主导地位。国际巨头通过并购形成垄断，产品线全、研发能力强。国内市场外资占据90%份额，本土企业规模小、产品线有限。行业进入壁垒高，包括技术、人才、规模、品牌、仓储和管理等方面。加快国产替代对满足研发需求、促进产业升级具有重要意义。,59,1.328358208955224,本块主要为科学服务行业背景、竞争格局及进入壁垒，发行人绑定信息较少。可保留的核心事实是我国科研试剂市场长期由外资占据，国产试剂销售规模约占10%，国内企业多以代理和价格竞争为主，行业存在技术人才、品种规模、品牌、仓储、管理及资金壁垒。,11,-0.0783582089552239,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0007,688179,阿拉丁,7,214,1.5925925925925926,"公司是国内科研试剂品种最齐全的生产商之一，常备库存产品超过3.3万种，自成立以来一直以进口替代为己任，坚持打造“阿拉丁”自主试剂品牌。公司产品广泛应用于高等院校、科研院所以及生物医药、新材料、新能源、节能环保、航空航天等高新技术产业和战略性新兴产业相关企业的研发机构，拥有直接注册用户超过14.5万名。公司掌握超过3,200种分析方法，覆盖公司全部科研试剂品种。公司是国内较早进入科研试剂电商领域的企业之一，在2017年至2019年（除2018年第三季度外）各个季度全部位列第一，是行业内垂直电子商务销售的标杆企业。公司是中国化学试剂工业协会团体标准委员会副主任委员单位及团体会员单位，牵头单位主导了46项行业标准的起草，参与了15项行业标准的验证，完成了超过4.3万项企业产品标准的制订。公司所获部分行业及客户评价包括“中国化学试剂行业十强企业”、“最受用户欢迎试剂品牌”等。报告期内，公司主营业务收入逐年提升，产品市场占有率逐步提高但仍处在较低水平。",125,1.7586206896551724,"公司科技成果主要为科研试剂制备技术，报告期内新增试剂品种超过1.1万种，并建立对应分析方法和质控规范，支撑新品种研发、原材料检验和产品质量控制。公司是国内科研试剂品种最齐全的生产商之一，常备库存超过3.3万种，直接注册用户超过14.5万名，客户覆盖科研院所、220余家A股上市公司、全部985工程大学和90%以上211工程大学。公司掌握超过3,200种分析方法，2017年至2019年除2018年第三季度外电商平台排名均列国内科研试剂企业第一，牵头起草46项行业标准、完成超过4.3万项企业产品标准。",89,-0.1660280970625798,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0008,688179,阿拉丁,8,120,1.738095238095238,"公司针对我国科研试剂进口依赖问题，掌握成套制备方法，包括配方技术、分离纯化技术等，已获11项国家发明专利授权，另有19项申请受理。公司库存产品超3.3万种，部分技术指标达国际先进水平，缓解了国内科研试剂进口依赖。公司熟练掌握超3,200种分析方法，引进LIMS系统，符合ISO9001认证。公司主导46项行业标准起草，参与15项验证，制订超4.3万项企业产品标准。公司对标国际一线企业西格玛奥德里奇，加快新产品研发，缩小与国际差距。公司核心技术覆盖科研试剂全流程，技术具有先进性。",149,2.296875,"公司通过自主研发掌握科研试剂成套制备方法，覆盖配方、分离纯化、高效合成、标准物质研制、修饰改性、分析、分装及包装等技术。公司在纯化、合成领域获11项国家发明专利授权、19项发明专利申请受理，10种工艺技术达到国际先进、国内领先水平，6种处于国内先进水平，常备库存超过3.3万种，部分产品技术指标达到或超过西格玛奥德里奇同类产品。公司掌握超过3,200种分析方法，持续符合ISO9001质量管理体系认证，并牵头起草46项行业标准、参与15项验证、制订超过4.3万项企业产品标准。公司与西格玛奥德里奇业务模式相似，产品线均覆盖生命科学、高端化学、材料科学和分析色谱，但收入、客户和品种规模仍有差距。",-29,-0.5587797619047621,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0009,688179,阿拉丁,9,133,2.0483870967741935,"公司专注于科研试剂研发生产，产品线覆盖高端化学、生命科学、分析色谱和材料科学等领域，品种超过3.3万种，是国内最丰富的生产商之一。公司拥有113项专利，其中发明专利11项，主导46项行业标准，连续4年被评为“中国化学试剂行业十强企业”。公司研发中心掌握超过3,200种分析方法，配备先进分析仪器，并通过LIMS系统实现质量标准化管理。公司电商平台在国内科研试剂企业中排名第一，拥有超过14.5万注册用户，客户包括中科院、清华等科研院所及多家A股上市公司。公司竞争优势包括技术人才、分析方法、品牌、电商、客户群体、仓储和管理等方面。",188,2.808219178082192,"公司专注高端化学、生命科学、分析色谱和材料科学四大类自有品牌科研试剂，不经销外资品牌，与国药试剂、泰坦科技的代理模式及药石科技聚焦分子砌块和中间体的业务结构存在差异。公司掌握完整科研试剂制备技术，10种工艺达国际先进、国内领先，6种处于国内先进水平，自主生产试剂超过3.3万种，拥有113项专利、11项发明专利，牵头起草46项行业标准，完成超过4.3万项企业产品标准。报告期研发费用合计3,729.93万元，研发中心超过3,000平方米，研发技术人员70名以上、占比超过20%。公司掌握超过3,200种分析方法，持续符合ISO9001认证，连续7年获“最受用户欢迎试剂品牌”，2017年至2019年除2018年第三季度外电商平台排名均列国内第一，注册用户超过14.5万名，客户覆盖220余家A股上市公司、全部985工程大学和90%以上211工程大学。",-55,-0.7598320813079984,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0010,688179,阿拉丁,10,102,1.6451612903225807,"公司专注于发展自有品牌科研试剂，常备库存产品超过3.3万种，其中合成砌块超过1.2万种。报告期内，公司科研试剂产销量分别为1,482,626件和1,410,454件，产销率95.13%。科研试剂收入占主营业务收入比重超过97%，其中高端化学占比58%以上。公司拥有超过14.5万名注册用户，客户覆盖全部985工程大学、90%的211工程大学及众多科研院所。公司自主电商平台收入占比超过90%，是主要销售渠道。",182,2.435483870967742,"公司受益于R&D投入增长和科学服务行业电商化，2019年我国R&D经费达21,737.0亿元，2010年至2019年复合增长率13.3%，科研试剂及实验耗材市场规模达到千亿级以上。公司在国内科研试剂企业电商平台排名中2017年至2019年除2018年第三季度外均列第一，“阿拉丁”连续7年获最受用户欢迎试剂品牌，常备库存超过3.3万种、其中合成砌块超过1.2万种。公司科研试剂不存在传统产能，生产能力主要受研发能力、定制供应商开发能力和仓储能力制约；2019年科研试剂产量1,482,626件、销量1,410,454件、产销率95.13%。报告期主营业务收入由12,508.26万元增至20,315.79万元，科研试剂收入占比保持95%以上，2019年高端化学收入占58.51%；自主电商平台收入占比均超90%，为主要销售渠道。",-80,-0.7903225806451613,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0011,688179,阿拉丁,11,120,1.5192307692307692,报告期内，公司第三方电商平台收入增长较快，主要来自内采平台和京东商城。内采平台收入占比从2017年的1.99%增至2019年的5.72%，京东商城收入从18.01万元增至143.43万元。公司直销比例超过60%，是主要销售模式，直销客户占主营业务收入比重从2017年的65.08%降至2019年的51.62%。经销收入占比从2017年的23.17%增至2019年的36.11%。公司前五名客户销售额占主营业务收入比重分别为22.17%、19.48%和14.90%，客户较为分散。,117,2.4714285714285715,"报告期内，公司第三方电商平台收入由548.16万元增至1,674.57万元，占主营业务收入比例由4.38%升至8.24%，主要来自天猫、京东、喀斯玛商城及内采平台，其中内采平台收入2019年达1,161.70万元。公司直销比例保持60%以上，2019年直销收入12,978.86万元、经销收入7,336.93万元。公司产品直接交付终端客户的收入占比均在75%以上，2019年前五名客户销售额合计4,504.58万元，占主营业务收入22.17%，不存在单一客户重大依赖。",3,-0.9521978021978024,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0012,688179,阿拉丁,12,128,4.0,"报告期内，公司前五大直销客户合计销售金额分别为1,408.33万元、1,454.27万元、1,868.85万元，占比分别为11.26%、8.97%、9.20%。前五大经销客户合计销售金额分别为1,380.40万元、2,718.65万元、4,214.19万元，占比分别为11.04%、16.77%、20.74%。公司原材料构成中，试剂原料占比最高，2019年度达到6,441.14万元，占原材料采购总额的86.29%。试剂原料采购以一般试剂原料为主，定制试剂原料采购额占当期试剂采购总额的比例约为30%-40%。",129,2.5945945945945947,"报告期内，公司前五大直销客户销售额分别为1,408.33万元、1,454.27万元、1,868.85万元，占主营业务收入比例分别为11.26%、8.97%、9.20%，主要客户包括中国科学院、国药集团化学试剂、药明康德等。前五大经销客户销售额由1,380.40万元增至4,214.19万元，占比由11.04%升至20.74%，2019年上海百舜、北京伊诺凯销售额均超过1,300万元。公司原材料以试剂原料为主，2019年采购额6,441.14万元，占原材料采购86.29%；定制试剂原料占试剂采购约30%-40%。",-1,1.4054054054054053,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0013,688179,阿拉丁,13,104,0.8703703703703703,报告期内，公司原材料采购总额占比较低，价格波动对公司影响较小。公司建立了供应商评价体系，通过比价采购提升议价能力。公司能源价格基本稳定，电费单价略有下降。公司采购较为分散，不存在严重依赖少数供应商的情况。公司固定资产包括房屋、机器设备等，使用状况良好，成新率较高。公司拥有4宗土地使用权和40项商标，其中境内商标37项，境外商标3项。公司拥有113项专利，包括11项发明专利、41项实用新型专利和61项外观设计专利。,131,2.417910447761194,"报告期内，公司主要原材料单项采购金额较小，列示原材料合计占当期原材料采购总额均低于5%，单一原材料价格波动对生产经营影响较小。公司前五名供应商采购额分别为577.33万元、761.56万元、690.11万元，占采购总额14.03%、10.34%、8.53%，不存在重大供应商依赖。前五大定制供应商采购占定制采购总额比例由38.21%降至18.78%。截至2019年末，公司固定资产原值13,771.60万元、净值11,405.98万元，成新率82.82%；拥有房产、土地使用权及核磁共振波谱仪、液相色谱仪等主要研发生产设备。",-27,-1.5475400773908237,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0014,688179,阿拉丁,14,46,4.0,阿拉丁试剂拥有大量专利，包括高纯度试剂制备方法、试剂包装盒、试剂瓶密封盖、低温密封箱等实用新型专利，以及超声波清洗机、电子秤等外观设计专利，覆盖试剂制备、包装、存储和实验室设备领域。,105,2.5806451612903225,公司截至招股说明书签署日拥有专利113项，其中发明专利11项、实用新型41项、外观设计61项，发明专利包括高纯金胺O、高纯氟化锂、高纯硅酸四乙酯、离子对色谱级十二烷基三甲基氯化铵及红外光谱级溴化钾等制备或纯化工艺。实用新型专利主要覆盖试剂瓶盖、密封箱、运输包装、低温存放、防腐蚀材料及实验室包装器具。外观设计专利集中于试剂瓶、实验器具、安全防护用品、包装盒及检测仪器外观，均列明专利号、申请日、有效期、权属及取得方式。,-59,1.4193548387096775,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0015,688179,阿拉丁,15,163,4.6,公司拥有多项专利，包括计数器、耳罩、气体洗瓶等，均系原始取得。公司拥有多个域名，主要为aladdin-e.com和aladdin-reagent.com等，用于电商平台。公司固定资产主要为房屋建筑物及研发生产设备，无形资产主要为土地使用权、商标、专利及域名。公司拥有多项资质认证，包括进出口经营权、危险化学品经营许可、城镇污水排入排水管网许可证、第二类医疗器械经营备案凭证、全国工业产品生产许可证、信息系统安全等级保护备案证明、排污许可证等。公司核心技术为科研试剂的配方技术、分离纯化工艺技术、高效合成工艺技术、标准物质研制技术、修饰改性技术、分析技术、分装工艺技术及包装工艺技术等，均系自主研发取得，覆盖了科研试剂从研发、生产到最终产品形成的全过程。,139,2.7674418604651163,公司拥有40项商标、5个域名及进出口经营权，并取得危险化学品经营许可、排污许可证、全国工业产品生产许可证、信息系统安全等级保护第三级备案、ISO9001、职业健康安全、环境管理和知识产权管理体系认证等资质。宁富路139号房产未办理产权证，公司未用于生产，控股股东、实际控制人承诺承担相关损失。公司核心技术均为自主研发，覆盖科研试剂研发、生产到成品形成全过程，包括配方、分离纯化、高效合成、标准物质研制、修饰改性、分析、分装及包装工艺；部分技术可使产品水分控制在10ppm-50ppm以下、纯度最高达99.999%以上，手性试剂最高达到99%以上光学纯度。,24,1.8325581395348831,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0016,688179,阿拉丁,16,165,2.6774193548387095,公司自主研发化学和生物修饰改性技术，通过分子修饰改变试剂酸度、溶解度、稳定性等，为新试剂开发提供手段。公司采用自主分离分析技术，成功分离上万种同分异构体物质，并实现对数千种有机高纯试剂的定性定量分析。公司掌握光谱红外杂质高效去除技术，采用超声波联合盐析结晶工艺，大幅降低红外杂质吸收，达到国内领先水平。公司拥有生物功能分子高效纯化制备技术，通过催化加氢、固相萃取及分级提取工艺，高效分离纯化生物活性分子，获得2项国家发明专利授权。公司开发痕量杂质高效去除技术，采用超声波协同工艺和非均相增溶法，实现产品纯度达99.999%以上，获得3项国家发明专利授权。公司掌握稠环芳烃合成技术，通过维蒂希反应、傅克芳基化等反应，建立高效合成制备方法，获得4项发明专利申请。,133,2.3536585365853657,公司围绕科研试剂形成配方、分离纯化、合成、修饰改性、分析、分装和包装等核心技术。分离纯化方面，光谱红外杂质去除技术有1项发明专利申请受理，相关光谱级甲酰胺工艺经查新达到国内领先、国际先进；无水级试剂水分可控制在10ppm至50ppm以下，蒸发残渣低于0.0003%；生物功能分子纯化技术获2项国家发明专利授权。色谱紫外杂质去除技术获2项发明专利授权、1项申请受理，敏感性试剂精制纯化获3项发明专利和1项实用新型授权，痕量杂质去除后产品纯度最高达99.999%以上，主要金属杂质低于10ppm，稠环芳烃合成技术有4项发明专利申请受理。,32,0.3237608182533438,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0017,688179,阿拉丁,17,152,2.0,公司开发了杂环分子构建制备方法，通过多种反应类型创新融合，设计杂环分子骨架合成路线，形成产品覆盖含氮、氧、硫等杂环试剂。公司拥有4项发明专利申请，其中3项技术达到国内领先、国际先进水平。公司还掌握了特种试剂高效合成技术，采用碳-杂原子键有效成键方法等，已获1项实用新型专利授权，另有2项发明专利申请。公司运用串联反应合成技术，避免了中间体分离纯化，提高了反应效率，已有2项发明专利申请。公司掌握手性试剂不对称合成技术，反应制得的手性试剂产品最高可达到99%以上光学纯度，已有1项发明专利申请。公司还拥有标准物质研制技术、修饰改性技术、分析技术、分装工艺技术和包装工艺技术等多项核心技术，形成了完备的技术体系。,137,2.465909090909091,"公司杂环分子结构导向合成技术通过偶联、还原胺化、重排等方法构建含氮、含氧、含硫等杂环试剂，4项发明专利申请已受理，相关工艺经查新达到国内领先、国际先进。特种试剂高效合成技术覆盖有机硼、有机硅、有机磷、含氟化合物等上千种试剂，获1项实用新型授权并有2项发明专利申请受理。手性试剂不对称合成技术最高可达99%以上光学纯度，标准物质研制技术覆盖精准定值和不确定度评定。公司已制订超过4.3万项企业产品质量标准，掌握超过3,200种分析方法，异构体分离技术成功分离上万种同分异构体；无水级试剂分装将水、氧气控制在0.1ppm以内，并获2项实用新型专利授权。",15,-0.4659090909090908,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0018,688179,阿拉丁,18,101,2.3870967741935485,公司为小容量玻璃瓶定制高硬度PET和HDPE防护套筒，内部配套珍珠棉缓冲垫和吸油棉防护垫，确保运输安全。公司主导了46项行业标准起草，参与15项验证，制订超过4.3万项企业产品标准。公司部分科研试剂产品技术指标领先于国药试剂，部分达到或超过西格玛奥德里奇同类产品，如金胺O纯度达95%。公司拥有核心技术相关专利，包括光谱级溴化钾制备方法、高纯二氢辣椒碱单体制备方法等，覆盖研发、生产到产品形成的全过程。,130,2.5,公司作为牵头单位主导46项行业标准起草、参与15项行业标准验证，并完成超过4.3万项企业产品标准制订。产品指标对比显示，公司40个代表性科研试剂中，多数领先国药试剂，部分达到或超过Sigma-Aldrich同类产品；如金胺O通过温和制备工艺最高可得95%以上纯度，而公开查询Sigma-Aldrich最高约85%。截至招股说明书签署日，公司核心技术相关专利覆盖分离纯化、高效合成、分析、分装和包装工艺等环节，包括光谱红外杂质去除、生物功能分子纯化、色谱紫外杂质去除、敏感性试剂纯化、痕量杂质去除和稠环芳烃合成等多项技术。,-29,-0.1129032258064515,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0019,688179,阿拉丁,19,123,4.4,公司拥有多项专利技术，包括试剂瓶密封包装、运输包装、低温冷藏包装等工艺技术。报告期内，公司科研试剂产品销售收入占主营业务比重超过96%。公司获得多项重要奖项，如高新技术企业、上海市专利工作试点企业等，并承担6项区级以上重大科研项目。公司正在从事多个研发项目，涵盖功能化离子液体试剂、高效偶联试剂、非天然氨基酸及其衍生物等领域，目标达到国内领先水平。公司研发投入占主营业务收入比重始终保持在7%以上，研发人员72名，核心技术人员4名，包括董事长兼总经理徐久振、副总经理兼研发中心负责人凌青等。,159,2.630952380952381,"公司核心技术产品报告期内销售收入分别为12,120.73万元、15,736.96万元和19,709.24万元，占主营业务收入比重分别为96.90%、97.09%和97.01%。公司获高新技术企业、上海市专利工作试点企业、上海市科技小巨人工程企业建设阶段、上海市“专精特新”中小企业、中国化学试剂行业十强企业等荣誉，并于2014年获中国化学试剂工业协会认定综合实力排名国内前三位。公司承担区级以上重大科研项目6项，正在推进功能化离子液体、高效偶联试剂、非天然氨基酸、有机高价碘试剂、高纯农残级试剂等研发项目。报告期研发费用合计3,729.93万元，2017至2019年研发投入占主营业务收入比重分别为7.17%、7.78%和7.74%。",-36,1.7690476190476194,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688179_1208585708_glm4_dewrap_join_chunk_0020,688179,阿拉丁,20,88,1.4583333333333333,公司核心技术人员拥有物理化学硕士学历，从业7年，主持研发多种生命科学类试剂产品，发表2篇研究论文，拥有6项发明专利申请。公司通过保密协议、竞业禁止协议及股权激励措施约束和激励核心技术人员。公司设立研发中心，下设多个部门，研发技术人员70名以上，占比超20%，研发费用持续增长。公司曾在美国加州设立子公司推广销售产品，后已注销清算，目前无境外生产经营。,109,2.0833333333333335,"公司现有研发人员72名、核心技术人员4名，研发人员占员工总数23.15%，核心技术人员报告期内稳定。核心技术人员中，徐久振取得11项专利授权、另有18项专利申请受理；凌青取得10项发明专利授权、另有5项发明专利申请受理；姜苏有11项发明专利申请受理；海龙有6项发明专利申请受理。公司设立研发中心并下设产品开发、技术研发、方法开发和标准物质研制部门，研发人员保持70名以上，占公司总人数超过20%，并设有超过3,000平方米研发中心大楼。",-21,-0.6250000000000002,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688529_1208675346_glm4_dewrap_join_chunk_0001,688529,豪森股份,1,150,2.0294117647058822,发行人是一家智能生产线和智能设备集成供应商，主要从事智能生产线的规划、研发、设计、装配、调试集成、销售、服务和交钥匙工程等。公司为国内外一流客户提供智能化装备、装配技术及成套定制化产品的综合解决方案，主要客户包括上汽通用、采埃孚、北京奔驰等。公司深耕汽车智能生产线领域，在发动机智能装配线和变速箱智能装配线等动力总成领域居于国内领先地位，并在新能源汽车领域取得重大突破。公司拥有工艺规划技术、工位设备技术和基础研发及集成技术三大层次的技术体系，并具备伺服自动变位技术、拧紧技术、涂胶技术等专项功能技术。公司已为超过20家客户完成超过50条发动机智能装配线整线项目，确立了在发动机装配线领域的领先地位。,125,1.7469879518072289,发行人主营智能生产线和智能设备集成，提供规划、研发设计、装配调试、销售服务及交钥匙工程，产品主要用于汽车领域，覆盖发动机、变速箱、白车身焊装及新能源动力锂电池、氢燃料电池、驱动电机等产线。公司主要客户包括上汽通用、采埃孚、北京奔驰、长安福特、特斯拉、华晨宝马、康明斯、卡特彼勒等。发动机智能装配线通常长200~800米、含80~220个工位，公司自2004年承接首个项目以来，为20余家客户完成超过50条整线项目；变速箱智能装配线通常长300~700米、含50~180个工位，覆盖多类变速箱装配技术。,25,0.2824238128986533,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688529_1208675346_glm4_dewrap_join_chunk_0002,688529,豪森股份,2,134,1.403225806451613,公司提供动力锂电池模组/PACK智能装配线，覆盖圆柱、方形及软包电池全领域，并完成方形硬壳电池芯智能生产线中后段工艺研发设计。公司动力锂电池智能生产线产品市场地位良好，已承接特斯拉、上汽通用等国内外客户订单。公司氢燃料电池智能生产线产品在国内受到捷氢科技、新源动力等企业认可，在国外获得巴拉德动力系统有限公司订单。公司新能源汽车驱动电机智能生产线产品已获取上海龙芯、天际汽车等客户订单。公司白车身焊装智能生产线产品市场地位良好，全面掌握相关技术。报告期内，公司主营业务收入中传统燃油汽车智能装配线占比最大，动力锂电池智能生产线占比次之。,127,1.8354430379746836,公司动力锂电池模组/PACK智能装配线覆盖圆柱、方形及软包电池，可提供整线方案规划、设备设计、制造、验收投产和交钥匙工程；锂电池芯生产线已完成方形硬壳电池中后段、软包电池极片成形至分容化成的工艺研发设计。公司2015年进入新能源生产线领域，承接特斯拉、上汽通用、一汽大众、孚能科技等客户订单。氢燃料电池产线获得捷氢科技、新源动力、潍柴动力及加拿大巴拉德订单认可。驱动电机产线已获取上海龙芯、天际汽车、宁波威睿汽车订单；报告期主营收入中，2020年1-6月传统燃油汽车占87.14%，新能源汽车占12.22%。,7,-0.4322172315230705,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688529_1208675346_glm4_dewrap_join_chunk_0003,688529,豪森股份,3,158,1.6666666666666667,"发行人主营发动机和变速箱智能装配线，是国内领先的汽车装备供应商，客户包括上汽通用、采埃孚、北京奔驰等一线厂商。报告期内传统燃油车收入达91,402.71万元，在手订单150,949.16万元。发行人于2015年进入新能源汽车市场，实现混合动力变速箱智能装配线收入3,040.56万元，在手订单3,363.62万元，包括特斯拉订单9,445.35万元。发行人积极拓展海外市场，获得印度、白俄罗斯、俄罗斯等订单，并成功进入日系汽车市场，获得东风日产订单。混合动力变速箱智能装配线归类于新能源领域，因其用于插电式混合动力汽车生产，是核心部件，技术难度高。发行人采用项目定制模式，提供智能生产线规划、设计、装配、销售、服务和交钥匙工程等。",147,2.2476190476190476,"传统燃油车发动机和变速箱智能装配线是发行人确立市场地位的主要产品，报告期传统燃油车收入为63,598.15万元、53,288.27万元、91,402.71万元和45,159.40万元，截至报告期末在手订单150,949.16万元。新能源汽车领域收入主要来自混合动力变速箱智能装配线，报告期确认3条、总金额30,405.66万元；动力锂电池生产线收入较少，但截至报告期末新能源在手订单33,636.20万元，与特斯拉新签千万元以上订单合计9,445.35万元。境外订单包括印度菲亚特6,575.65万元、俄罗斯采埃孚3,080万元等；2020年获得东风日产12,200万元发动机装配线订单。",11,-0.5809523809523809,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688529_1208675346_glm4_dewrap_join_chunk_0004,688529,豪森股份,4,107,1.3818181818181818,公司生产汽车智能生产线，包括发动机、变速箱、动力电池等装配线，主要客户为上汽通用、采埃孚、特斯拉等汽车厂商。公司通过招投标方式获得订单，产品按客户定制，销售核心是技术优势和系统集成能力。公司是国内动力总成装配线领域一线企业，并拓展至新能源汽车领域。公司业务不属于重污染行业，排放的污染物符合环保标准。公司所处行业为专用设备制造业和智能制造装备产业，国家政策大力支持智能装备制造业发展。公司产品技术含量高，符合国家制造业升级方向。,119,1.4945054945054943,发行人销售对象主要为汽车整车厂商、动力总成厂商及新能源汽车动力总成核心部件厂商，通过公开招投标和客户议标取得订单，产品按客户特定要求定制。公司自2002年成立即专注高端汽车装备，2004年承接首个发动机整线项目，2010年承接首个变速箱装配线项目，2016年承接第一条混合动力变速箱整线项目。新能源汽车动力总成产线已在特斯拉、华晨宝马、加拿大巴拉德、上汽通用、一汽大众、孚能科技、捷氢科技等客户推广。公司所属行业为C35专用设备制造业及高端装备制造产业中的智能制造装备产业。,-12,-0.1126873126873124,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688529_1208675346_glm4_dewrap_join_chunk_0005,688529,豪森股份,5,93,1.2903225806451613,我国汽车智能装备制造业是国民经济的重要组成部分，汽车制造业对自动化、智能化程度要求高，智能装备需求量大。我国汽车工业持续发展，2018年汽车产量和销量稳居全球第一，新能源汽车成为重要增长点。汽车智能装备制造业技术特点包括互联互通、数字化、大数据、智能装配和智能供应链。行业前景广阔，我国汽车市场巨大，新能源汽车产业成为重要突破口，智能制造装备升级和制造工艺革新是发展趋势。,76,1.0757575757575757,发行人产品主要用于汽车制造领域，细分为汽车智能装备制造业，面向整车和零部件企业的柔性化、自动化、智能化和信息化生产需求。我国汽车制造装备关键技术仍较依赖合资或进口，国内智能装备厂商需在国际竞争环境中争取市场。新能源汽车带来增量需求，动力电池、驱动电机和电子控制系统等核心技术突破需要先进智能制造技术支撑。,17,0.2145650048875855,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
688529_1208675346_glm4_dewrap_join_chunk_0006,688529,豪森股份,6,150,1.8548387096774193,公司为国内外知名汽车厂商提供智能装配线，产品包括发动机、变速箱、动力电池等装配线，多项产品为国内首创。公司获得国内外一流客户认可，如上汽通用、华晨宝马等，并多次获得客户颁发的奖项。公司掌握核心技术，在传统燃油车和新能源汽车领域均处于行业领先地位。公司产品获得国内外知名客户认可，包括上汽通用、采埃孚、北京奔驰、长安福特、特斯拉、华晨宝马、标致雪铁龙、康明斯、格特拉克、卡特彼勒、上汽集团和一汽大众等。公司技术水平及特点包括：传统燃油车领域，公司掌握各类发动机和变速箱的工艺规划能力，并建立了工艺方案库；新能源汽车领域，公司从2015年开始进入新能源生产线领域，从事规划、设计、制造、服务、交钥匙工程。,130,2.0462962962962963,发行人深耕汽车智能生产线，发动机和变速箱智能装配线等动力总成领域居国内领先，并延伸至混合动力变速箱、动力锂电池、驱动电机等新能源汽车生产线。公司多项产品为国内首创，包括2014年卡特彼勒超重型20缸发动机柔性装配线、2017年上汽通用国内首条9AT自动变速箱智能柔性装配线等。2018至2019年上汽通用相关装配线获批大连市首台套示范应用项目，2019年东风康明斯项目将QWX质量数据管理系统与MES结合应用。公司客户包括上汽通用、采埃孚、北京奔驰、特斯拉、华晨宝马、康明斯、卡特彼勒等，并多次获得主要客户供应商奖项。,20,-0.191457586618877,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708
