custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688779_1210659251_glm4_dewrap_join_chunk_0016,688779,长远锂科,1210659251,16,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688779_1210659251_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6851,6481,3975,3975,17,3975,349,349,"报告期内发行人研发投入分别为11,818.98万元、16,523.58万元和10,221.10万元，占营业收入比例分别为4.48%、5.97%和5.08%，均未资本化。公司与广东邦普、长沙矿冶院、中南大学、长沙理工大学及宁德时代等开展合作研发，涉及高镍/中镍/中高镍三元正极材料、高镍三元前驱体、废动力锂电池回收和新一代锂离子动力电池产业化技术，部分项目已通过客户验证或专家组验收，2018-2020年与宁德时代及其子公司合作研发累计投入3,059.96万元。公司研发中心拥有麓谷和铜官两大研发及中试基地，截至2020年末研发人员238人、占总人数22.33%，其中博士7人、硕士62人，研发方向包括NCM523、NCM622性能提升，NCM811、NCA技术完善，高电压钴酸锂及固态电池研发布局。",175,96,96,0,6,22,31,21,13,3,16,0.1666666666666666,3,-13,2.2291666666666665,,glm4_dewrap_join_full543_20260705
688779_1210659251_glm4_dewrap_join_chunk_0017,688779,长远锂科,1210659251,17,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688779_1210659251_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,951,865,536,536,17,536,253,253,"公司所属行业按《国民经济行业分类》为C3985电子专用材料制造业，按证监会行业分类为C39计算机、通信和其他电子设备制造业，细分为锂电池行业，产品下游以电动汽车动力电池应用为主，向宁德时代、比亚迪等客户销售的三元正极材料等主要用于新能源汽车动力电池。发行人最近三年研发投入累计38,563.65万元，占累计营业收入5.20%；截至2020年末拥有已授权发明专利32项，其中形成主营业务收入的发明专利21项。2020年营业收入20.11亿元，公司据此披露符合科创属性和科创板定位要求，报告期内不存在境外经营。",127,13,13,0,1,3,1,0,5,3,8,0.6153846153846154,3,-5,3.076923076923077,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0001,688787,海天瑞声,1210701086,1,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7258,6956,3993,3993,24,3993,265,265,"发行人报告期内主要从事训练数据研发设计、生产及销售，通过设计数据集结构、组织采集和加工，形成可供AI算法模型训练的专业数据集并以软件交付。海天瑞声训练数据覆盖智能语音、计算机视觉、自然语言等领域，智能语音产品线包含160余个语种及方言，累计客户超500家。公司掌握12项核心技术，已积累760余个自有知识产权训练数据产品、超过100个语种/方言发音词典和1,000万条以上词条，并取得24项发明专利、134项软件著作权。2020年主营业务收入23,337.40万元，其中训练数据定制服务占50.26%、训练数据产品占45.48%。",133,132,132,0,17,42,31,25,14,3,17,0.1287878787878787,4,-13,1.893939393939394,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0002,688787,海天瑞声,1210701086,2,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6024,5798,3571,3571,24,3571,250,251,发行人已取得ISO/IEC 27001信息安全管理体系认证，并通过信息系统维护、安全评估、数据备份和审批管理保障数据安全。公司一体化数据处理平台支持私有化部署、数据加密存储与传输、访问权限控制、身份验证和密码管理，防范训练数据泄露。盈利模式包括定制服务收取服务费、训练数据产品多次授权取得使用权收入，以及应用服务取得软件授权、技术服务和少量硬件销售收入。训练数据生产包括设计、采集、加工、质检四环节，定制服务和数据产品均围绕专业数据集形成，业务管理平台与财务系统衔接项目预算、支出、验收和收入成本确认。,125,115,115,0,20,28,31,25,10,1,11,0.0956521739130434,4,-7,1.826086956521739,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0003,688787,海天瑞声,1210701086,3,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6837,6581,3998,3998,24,3998,243,243,发行人训练数据生产中，采集环节生成原料数据，加工环节由标注人员在标注工具上生成标签数据，质检后形成可交付成品数据，交付验收后业务管理平台生成收入、成本并与财务系统反向核对。数据服务采购是发行人最主要采购类别，主要采购非核心技术环节的原料数据采集、标注服务，由采购部负责，采集总价按采集数据量乘采集单价，标注总价按有效工时乘标注单价。发行人负责数据集结构设计、开发标准、采集标注规程、平台工具和质量验证，人力资源服务公司组织终端人员提供采集标注服务；个别个人供应商采购金额较低、占比很小。,122,121,121,0,18,30,32,29,11,1,12,0.0991735537190082,4,-8,1.900826446280992,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0004,688787,海天瑞声,1210701086,4,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7267,7030,3990,3990,24,3990,325,325,2019年某唤醒词命令词语音识别采集项目中，发行人向芜湖善慧采购采集服务210人、标注服务525小时，标注服务由200小时数据量按2.625标产比折算，项目采集人数超过200人、工期15天，框架协议服务费率为10%。发行人通过事前沟通需求、身份和资质验证、试标注、规则培训，事中由平台工具自动检验并监督指导，事后以工具质检、人工复核和抽检验收控制数据质量。发行人建立采购管理、项目管理、供应商管理、合同管理和业务采购实施细则，业务管理平台记录采购量价金额并与用友财务系统衔接，2019年4月后可自动传输相关信息。发行人数据获取分为主动收集和客户提供，主动采集个人语音、人像等信息前取得授权并对敏感身份信息去标识化，客户数据通过加密传输并按约加工返还。,163,126,126,0,16,32,30,33,12,3,15,0.119047619047619,5,-10,2.015873015873016,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0005,688787,海天瑞声,1210701086,5,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7298,6924,3998,3998,24,3998,259,259,"发行人报告期内采用直销模式，目标客户包括阿里巴巴、腾讯、百度、微软、三星、亚马逊等大型科技公司，科大讯飞、商汤科技、云知声、海康威视等人工智能企业，以及中国科学院、清华大学等科研机构。训练数据定制服务通过客户需求分析、技术方案、成本和周期评估、合同协商后签约；训练数据产品匹配现有产品并提供样例、说明文档和报价；应用服务围绕技术指标制定方案。报告期内均无经销模式，仅训练数据产品存在少量客户指定第三方签约，2020年直接签约收入22,264.71万元、占95.40%，第三方签约收入1,072.68万元、占4.60%。",130,104,104,0,15,39,24,17,8,1,9,0.0865384615384615,4,-5,1.6826923076923077,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0006,688787,海天瑞声,1210701086,6,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7469,7103,3984,3984,24,3984,211,211,"发行人所在细分领域为人工智能基础数据服务行业，位于产业链中游，主要通过数据处理能力和项目管理能力完成训练数据集结构设计、数据加工和质量检测。2017年至2020年，发行人收入由11,907.09万元增长至23,337.40万元，年均复合增长率25.15%。截至2020年12月31日，海天瑞声已有760余个自主知识产权可授权训练数据产品，累计提供超3,600次/个定制服务或产品，覆盖160余个语种/方言及16类应用领域。",106,83,83,0,8,47,10,9,7,2,9,0.108433734939759,3,-6,1.5903614457831323,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0007,688787,海天瑞声,1210701086,7,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7347,7034,3992,3992,24,3992,235,235,海天瑞声是国内领先训练数据提供商，2019年在中国基础数据服务行业市场份额8%、位居行业前五，并在中国语音类基础数据服务领域营收份额排名第一。公司自主研发一体化数据处理平台，掌握12项核心技术，覆盖智能语音、计算机视觉、自然语言处理，客户包括阿里巴巴、腾讯、百度、微软、三星、亚马逊等。截至目前，公司取得26项专利授权、134项软件著作权，产品/服务覆盖160余个语种/方言，积累超100个语种/方言发音词典、超1000万词条，并拥有760余个自有知识产权训练数据产品。,118,91,91,0,6,20,13,23,22,7,29,0.3186813186813186,4,-25,2.6153846153846154,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0008,688787,海天瑞声,1210701086,8,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7183,6814,3973,3973,24,3973,242,242,"发行人报告期内营业收入稳步增长，训练数据定制服务和训练数据产品为主要收入来源，各年收入占比合计均超过95%，且均采用直接销售模式。与海外竞争者相比，公司资金实力、规模、海外网点和品牌影响力较弱；但在美国及日韩市场，公司依托760余个自有知识产权训练数据产品、160余个语种/方言覆盖能力，尤其在亚洲小语种服务上具备优势。同行比较中，发行人2020年营业收入23,337.40万元、净利润8,208.10万元，拥有26项专利、134项软件著作权、762个成品训练数据集，市场占有率8%。",121,79,79,0,7,37,10,9,11,5,16,0.2025316455696202,4,-12,1.9367088607594936,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0009,688787,海天瑞声,1210701086,9,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6586,6104,3943,3943,24,3943,305,305,"发行人在专利和软件著作权储备上具备优势，已取得26项专利授权，其中24项为发明专利，并拥有134项计算机软件著作权，高于公开可查的慧听科技13项、标贝科技29项。其产品和服务覆盖160余个语种/方言，智能语音训练数据产品579个、自然语言101个、计算机视觉82个，智能语音产品覆盖108个语种/方言、9类录音场景、10类采集设备和6类采集通道。报告期内主营业务收入由2018年19,265.77万元增至2020年23,337.40万元，训练数据定制服务和训练数据产品合计收入占比均超过95%。智能语音定制服务为优势领域，2018年至2020年收入占定制服务比重分别为79.95%、76.94%、72.12%。",153,86,86,0,5,11,11,16,31,12,43,0.5,5,-38,3.0813953488372094,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0010,688787,海天瑞声,1210701086,10,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6718,6052,3962,3962,24,3962,279,279,"报告期内，发行人训练数据产品收入由2018年6,601.67万元增至2020年10,613.71万元，占营业收入比重由34.27%升至45.48%；期末库存量由516个增至762个，销售授权次数由265次增至576次。训练数据产品中智能语音为主要收入来源，2018年至2020年收入占比均超过89%，2020年智能语音产品收入9,648.81万元。发行人不存在将定制服务数据直接或修改后用于训练数据产品的情形。2020年前五大客户为微软、阿里巴巴、腾讯、三星、字节跳动，合计收入11,726.03万元、占50.25%，单一客户销售比例均未超过营业收入50%。",140,64,64,0,5,2,4,9,34,10,44,0.6875,5,-39,3.484375,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0011,688787,海天瑞声,1210701086,11,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6257,5695,3805,3805,24,3805,290,290,"报告期内发行人前五大客户整体稳定，主要包括三星、微软、阿里巴巴、亚马逊、腾讯、百度及字节跳动等7家人工智能产业链知名机构，2018年至2020年相关收入分别为12,219.40万元、14,391.30万元和12,412.96万元。发行人客户分为大型科技公司、人工智能企业和科研机构，截至2020年末分别覆盖24个品牌80个主体、301个品牌394个主体和66个品牌76个主体。2020年大型科技公司贡献收入16,187.06万元、占69.36%，训练数据定制服务收入11,729.91万元，占营业收入50.26%，其中微软、阿里巴巴、腾讯等前五大客户合计贡献7,977.63万元。",145,86,86,0,9,8,19,29,18,3,21,0.2441860465116279,3,-18,2.558139534883721,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0012,688787,海天瑞声,1210701086,12,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6500,5780,3962,3962,24,3962,308,308,"发行人境内前五大客户主要为阿里巴巴、腾讯、微软、百度、中国某大型科技公司及字节跳动等，2018年至2020年前五大境内客户合计收入分别为9,250.24万元、6,648.11万元和10,018.23万元，占营业收入48.01%、27.99%和42.93%。境外前五大客户包括三星、微软、亚马逊、Google及某国际消费电子产品厂商等，2018年至2020年境外收入分别为5,972.00万元、11,782.07万元和8,368.56万元。数据服务费是发行人主要采购支出，2018年至2020年分别为7,352.66万元、6,099.95万元和7,644.40万元，占采购总额81.22%、79.84%和84.69%。",154,93,93,0,11,21,18,23,17,3,20,0.2150537634408602,3,-17,2.247311827956989,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0013,688787,海天瑞声,1210701086,13,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5751,5282,3509,3509,24,3509,260,260,"2018年至2020年，发行人数据服务费占采购总额81.22%、79.84%和84.69%，采购集中于智能语音、自然语言和计算机视觉的采集、标注环节，其中智能语音三年合计占数据服务费比例超过70%。发行人主要通过服务公司采购数据服务，2020年服务公司采购7,340.92万元、占96.03%，小外包采购5,115.67万元、占66.92%。2020年前五名供应商采购额合计6,972.23万元、占采购总额77.25%，主要采购原料数据采集、标注服务及房租等。各年前五大供应商均非关联方，单一供应商采购比例未超过50%。",130,99,99,0,10,13,24,27,21,4,25,0.2525252525252525,4,-21,2.484848484848485,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0014,688787,海天瑞声,1210701086,14,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6598,5891,3964,3964,24,3964,261,261,"发行人前五大数据服务供应商集中度较高，2018年至2020年合计采购额分别为6,668.36万元、5,369.03万元和6,565.95万元，占采购总额73.66%、70.27%和72.75%。主要原料数据采集、标注服务不需要专门业务资质，境内主要服务商提供相关服务未超出营业执照经营范围。发行人采购需求包括传达采集标注要求、寻找和管理劳务人员、监督进度及交付质量，主要服务商具备人员资源、项目管理或录音制作能力。中介机构核查认为，发行人与服务公司、小外包和终端人员之间的采购交易真实存在，数据服务费核算真实、准确、完整。",131,88,88,0,12,19,22,21,12,2,14,0.1590909090909091,4,-10,2.090909090909091,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0015,688787,海天瑞声,1210701086,15,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5695,4571,3691,3691,24,3691,250,250,截至招股说明书签署日，发行人主要租赁5处房产，其中3处未办理租赁备案，存在被责令改正或罚款风险，但潜在处罚金额较小且未收到主管部门责令改正或处罚。实际控制人贺琳承诺，如因租赁房屋权属、备案或其他合规问题导致搬迁、处罚或责任，将全额承担相关费用且不向公司追偿。截至2021年5月7日，发行人及子公司拥有26项已授权专利，包括24项发明专利、1项实用新型和1项外观设计，另提交2项专利申请。已授权专利中9项发明专利和1项实用新型被提出无效请求，已收到决定的7项发明专利维持有效，1项实用新型维持部分有效。,125,75,75,0,7,10,20,18,17,3,20,0.2666666666666666,4,-16,2.493333333333333,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0016,688787,海天瑞声,1210701086,16,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6110,4735,3999,3999,24,3999,212,212,本块主要披露发行人自2009年至2018年取得的软件著作权清单，序号1至74均为原始取得、全部权利，覆盖语音自动切分、外文词典信息提取、中文语料抽选、音频文本校对、多通道录音、语音采集、语音转写标注、语料管理、ASR数据后处理、在线标注质检、语音库与数据库、图像及视频标注、OCR标注、AudioBook自动切分与文本对齐、Kaldi多线程并行解码、多语言语料设计、文本易读性打分、语音合成和质量评测等训练数据生产相关工具。,106,77,77,0,3,0,0,0,74,0,74,0.961038961038961,1,-73,3.844155844155844,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0017,688787,海天瑞声,1210701086,17,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5681,4396,3822,3822,24,3822,245,245,本块延续披露发行人及子公司的软件著作权和商标情况：发行人2018年至2021年取得序号75至108的软件著作权，涵盖Kaldi语音数据库质量评测、说话人自适应合成、工作平台、PC端视频和2D标注、文本推理标注、语音质检、多语种处理、多通道录音、点云标注、ASR检测、OCR采集、语义分割校对等；中瑞智取得序号109至134的软件著作权，涉及智能音频采集、电子书记员、法官助手、实时字幕、智能会议、模型训练、音频检索和庭审记录等；截至2021年5月7日，发行人及子公司拥有主要注册商标30项。,123,77,77,0,4,0,0,1,72,0,72,0.935064935064935,1,-71,3.779220779220779,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0018,688787,海天瑞声,1210701086,18,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6997,6453,3949,3949,24,3949,316,316,"发行人拥有12项核心技术，覆盖基础研究、平台工具和训练数据生产三层，并应用于设计、采集、加工、质检全流程；截至2020年末已积累760余个自有知识产权训练数据产品，可提供160余个语种/方言训练数据，并积累超过100个语种/方言发音词典、词条超过1,000万条。公司已取得24项发明专利、1项实用新型、1项外观设计、134项软件著作权，核心技术产品收入2018至2020年分别为23,733.16万元、19,246.54万元、23,323.82万元，占营业收入99.90%、99.90%、99.94%；核心技术表列5项高壁垒技术，包括语音语言学基础研究、多语种多模态训练数据设计、数据同步、大数据驱动高效处理和分布式高性能自动校验。",158,91,91,0,8,8,9,14,39,13,52,0.5714285714285714,2,-50,3.1758241758241756,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0019,688787,海天瑞声,1210701086,19,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7009,6787,3976,3976,24,3976,286,286,"发行人用多语种语音识别训练数据测试同一算法模型，韩语、俄语、德语、英式英语、西班牙语、广州粤语、加拿大法语、法国法语等产品测试集比例均为10%，字符错误率或词错误率均低于5%；其语音合成算法已取得2项发明专利并申请1项，计算机视觉算法已取得4项发明专利并申请1项。发行人已积累超过100个语种/方言发音词典、词条超过1,000万条，具备160余个语种/方言训练数据设计开发能力；一体化数据处理平台贯通设计、采集、加工、质检和数据安全管理，相关技术取得3项发明专利并申请1项；多语种多模态训练数据设计技术取得4项发明专利，多模态多通道采集技术取得2项发明专利和1项实用新型。",143,79,79,0,3,9,10,18,30,9,39,0.4936708860759494,2,-37,3.1392405063291138,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0020,688787,海天瑞声,1210701086,20,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7028,6811,3988,3988,24,3988,305,305,"发行人数据同步技术通过语音特征匹配实现多通道音频自动对齐，已取得1项发明专利，音频对齐误差小于1毫秒；在King-ASR-384-12中，三通道各采集约542小时、对应500,866句，发行人用并行处理完成50多万组语音同步。实时采集质控技术整合音量、截幅、静音、信噪比检测，取得1项发明专利和1项实用新型，并用于King-ASR-321双通道各约213小时、21个主题的西班牙语对话数据；大数据驱动处理技术取得4项发明专利，积累25个标注预测算法或工具，词性预测准确率由86%提升至96%；分布式高性能自动校验技术取得4项发明专利，可约24小时完成约660G数据质检，相似说话人筛查减少98%以上人工工作量。",153,86,86,0,4,8,8,17,36,13,49,0.5697674418604651,2,-47,3.302325581395349,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0021,688787,海天瑞声,1210701086,21,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6957,6672,3960,3960,24,3960,313,313,发行人将大数据、语音识别、语音合成和计算机视觉算法嵌入训练数据设计、采集、加工、质检环节，用于预标注、音字一致校对、相似人脸检查、行为日志分析和自动质检，中文词性预测准确率由86%提升至96%，语音特征韵律预测降低25%人工标注工作量。发行人数据处理能力覆盖智能语音、计算机视觉、自然语言3个领域及160余个语种/方言，语音识别每月最高处理2万小时语音，语音合成每月最高处理18万句，图片标注每月超过500万个目标对象。其核心技术以通用技术为基础形成特有技术，已取得24项发明专利授权，并在语音识别、语音合成、计算机视觉、训练数据集设计、一体化数据处理平台、多语种多模态训练数据设计、多通道采集和数据同步等领域形成专利化差异。,157,58,58,0,3,9,10,14,16,6,22,0.3793103448275862,3,-19,2.8448275862068964,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0022,688787,海天瑞声,1210701086,22,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6908,6468,3916,3916,24,3916,327,327,发行人实时采集质控技术综合运用声音能量、截幅、静音、信噪比检测等方法，可支持多个采集工具近零延时反馈数据瑕疵，并已取得1项发明专利和1项实用新型专利。其大数据驱动高效数据处理技术基于自有训练数据、行为日志和生产反馈迭代算法模型，中文词性预测准确率由86%提升至96%，语音特征韵律预测降低25%人工标注工作量；分布式高性能自动校验技术中相似说话人筛查降低98%以上人工处理工作量，并达到日质检660G训练数据能力。发行人核心技术覆盖基础研究、平台工具和训练数据生产三层，截至2021年5月7日已取得26项专利授权，其中发明专利24项。2020年末公司研发人员44名、占员工总数29.14%，技术人员59名、占39.07%，核心技术人员6名、占3.97%。,164,73,73,0,4,13,16,18,16,6,22,0.3013698630136986,4,-18,2.643835616438356,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0023,688787,海天瑞声,1210701086,23,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7324,6892,3977,3977,24,3977,397,397,"发行人参与产学研协作，是中国人工智能产业发展联盟、中国语音产业联盟理事、国家人工智能标准化总体组成员，并与北京语言大学建立联合实验室、与清华大学开展“语音数据库构建与验证平台”合作研发，成果知识产权约定双方共有且发行人可继续用于研发、制作、销售和服务。截至招股说明书签署日，发行人在研OCR在线生产平台二期、支持无人车场景的语义分割平台、语音数据库语料标注在线平台，已投入研发支出分别为338万元、181万元、145万元，目标提升对应工作效率15%、35%、15%。2018年至2020年研发费用分别为2,734.53万元、4,169.61万元、4,349.75万元，累计研发投入11,253.89万元，占收入16.96%；基础研发投入累计5,548.80万元，占收入8.36%。发行人符合科创板新一代信息技术行业领域要求，2020年研发人员占比29.14%，形成主营业务收入的发明专利24项。",199,72,72,0,3,18,17,14,15,5,20,0.2777777777777778,4,-16,2.486111111111111,,glm4_dewrap_join_full543_20260705
688787_1210701086_glm4_dewrap_join_chunk_0024,688787,海天瑞声,1210701086,24,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688787_1210701086_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6490,6311,3401,3401,24,3401,364,364,发行人2019年入选工信部新一代人工智能产业创新重点任务入围揭榜单位，并于2021年4月揭榜优胜；2020年入选工信部第二批专精特新“小巨人”企业，主管部门复函确认其承担“行业训练资源库”方向任务并完成揭榜任务。发行人实现进口替代的主要产品/服务为智能语音类训练数据，产品线包含160余个主要语种及方言，覆盖“一带一路”规划内54个国家的42个语种及方言，累计词条数近350万条，智能语音训练数据相关产品和服务累计覆盖国内客户274家。其智能语音训练数据获得阿里巴巴、腾讯、百度、科大讯飞、中国科学院、清华大学等客户认可，并据国家计算机网络与信息安全管理中心说明满足同类训练数据国产化采购要求。发行人主要在境内经营，香港子公司承担少量境外业务拓展和服务采购职能，境外销售涉及美国、韩国、日本等地，未被列入负面清单或违反当地规定。,182,80,80,0,4,20,15,18,17,6,23,0.2875,4,-19,2.525,,glm4_dewrap_join_full543_20260705
688798_1210710619_glm4_dewrap_join_chunk_0001,688798,艾为电子,1210710619,1,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688798_1210710619_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6814,6423,3980,3980,12,3980,245,245,公司专注于高品质数模混合信号、模拟、射频集成电路设计，主营芯片研发和销售，产品涵盖音频功放、电源管理、射频前端、马达驱动等，型号470余款，2020年度销量约32亿颗，已成为国内智能手机相关芯片主要供应商之一。公司客户覆盖华为、小米、OPPO、vivo、传音、TCL、联想及华勤、闻泰、龙旗等ODM厂商。音频功放为报告期主要产品，销售占比接近或超过50%，数字智能K类功放可升压至10.25伏、输出5瓦峰值功率、峰值效率84%、噪声小于12uv，并形成硬件芯片与软件算法一体的音频解决方案。,123,92,92,0,12,13,22,28,13,4,17,0.1847826086956521,3,-14,2.3152173913043477,,glm4_dewrap_join_full543_20260705
688798_1210710619_glm4_dewrap_join_chunk_0002,688798,艾为电子,1210710619,2,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688798_1210710619_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6661,6345,3846,3846,12,3846,266,266,"公司由音频功放和电源管理芯片起步，逐步拓展至射频前端、马达驱动芯片，四类产品主要面向手机品牌客户和ODM厂商，并延伸至可穿戴、智能便携和物联网设备。公司始终采用Fabless模式，负责芯片研发设计与销售，晶圆制造、封装测试委托第三方完成，并通过供应商评估、采购核价、质量监控和可靠性测试管理外协生产。报告期主营收入中经销为主、直销为辅，2020年经销收入127,722.82万元、占88.91%，直销收入15,936.44万元、占11.09%；经销商返利2020年为21,624.54万元，前十大经销商对外销量占采购量98.72%。",133,96,96,0,10,19,24,25,14,4,18,0.1875,3,-15,2.2708333333333335,,glm4_dewrap_join_full543_20260705
