custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta
688311_1208080135_glm4_dewrap_join_chunk_0004,688311,盟升电子,4,128,0.9166666666666666,"公司卫星导航产品主要应用于国防军工领域，是“基于北斗卫星导航系统”的导航终端设备与核心部件产品。公司卫星导航产品接收和使用中国北斗卫星导航系统卫星所发射的信息资源，中国北斗卫星导航系统处于公司卫星导航产品的上游地位。公司产品兼容适用北斗系统、GPS、GLONASS卫星系统，但军工卫星导航产品仅使用我国北斗卫星导航系统的信息资源。公司卫星通信等系列产品主要应用于海事、民航市场。2009年至2019年，我国中央公共财政国防预算支出从4,829.85亿元增长至11,898.76亿元，10年复合增长率达9.44%。",119,1.4545454545454546,"发行人卫星导航产品主要应用于国防军事领域，属于基于北斗卫星导航系统的导航终端设备及核心部件，实际军工运用中仅兼容北斗卫星导航系统；卫星通信产品主要应用于海事、民航市场。公司产品从技术角度可按客户要求兼容北斗、GPS、GLONASS系统，但军工领域为保障位置、时间等战略资源自主可控而使用北斗信号。2009年至2019年我国中央公共财政国防预算支出由4,829.85亿元增至11,898.76亿元，复合增长率9.44%，公司所处军工电子信息领域受国防信息化和装备更新需求带动。",9,-0.537878787878788
688311_1208080135_glm4_dewrap_join_chunk_0005,688311,盟升电子,5,160,1.2291666666666667,卫星通信具有覆盖广、距离长、频带宽等特点，但时延较大。卫星通信终端设备行业因卫星制造和发射发展而快速增长，卫星通信收费下降带动终端需求。我国民用卫星通信市场主要在海洋和航空领域，海事通信市场广阔，渔船卫星通信终端覆盖率有望提升。航空市场卫星通信技术方案逐渐成为主流，中国航空业发展前景广阔，民航客机数量增加和通信卫星建设为公司卫星通信产品拓展奠定基础。公司卫星导航产品应用于国防军事领域，使用北斗卫星导航系统；卫星通信产品与通信卫星进行信息交换，不依赖北斗。公司卫星导航和通信业务规模不断扩大，2017年至2019年收入呈上升趋势，已成为国内主要供应商之一。公司依托技术积累和产品优势参与市场竞争，未来将继续依托技术、产品、客户优势发展。,117,1.575,"公司卫星通信产品不依赖北斗导航系统，而是与通信卫星进行信息交换；卫星导航产品因主要用于国防军事领域，须使用我国北斗卫星导航系统的信息资源。2017年至2019年，公司卫星导航系列产品收入分别为12,929.47万元、12,211.15万元和15,301.39万元，卫星通信系列产品收入分别为3,127.35万元、8,037.66万元和13,005.11万元，整体增长。公司已成为卫星导航和卫星通信终端设备制造领域国内主要供应商之一，并依托技术、产品和客户优势参与竞争。",43,-0.3458333333333332
688311_1208080135_glm4_dewrap_join_chunk_0006,688311,盟升电子,6,98,2.161290322580645,发行人专注于卫星导航和卫星通信终端设备研发制造，坚持军民并重路线，掌握多项核心技术，成为国内主要供应商之一。公司卫星导航产品主要应用于国防军事领域，产品已定型并批量生产，配套层级不断提升。公司自主掌握导航天线、微波变频等核心技术，具备全国产化设计能力。卫星通信产品已通过空客、波音民航适航认证及军方天通卫星地面终端招标。公司拥有强大的研发团队和丰富的项目经验，产品质量和服务水平赢得用户认可。,121,1.8974358974358976,发行人专注卫星导航和卫星通信终端设备研发、制造、销售及技术服务，是国家高新技术企业，获四川省级工程研究中心和工程实验室、四川省企业技术中心等认定。公司卫星导航产品主要用于国防军事领域，参与多个装备型号研制，多款产品完成定型并进入批量生产，配套层级由模块向整机和系统提升。发行人自主掌握导航天线、微波变频、信号与信息处理等核心技术，具备全国产化设计能力和卫星导航模拟测试设备研制能力，卫星通信动中通产品覆盖机载、船载、车载及L、S、Ku、Ka频段，民航机载动中通通过空客、波音适航认证。,-23,0.26385442514474744
688311_1208080135_glm4_dewrap_join_chunk_0007,688311,盟升电子,7,105,2.111111111111111,雷科防务主营嵌入式信息处理、雷达及北斗导航等军工电子业务，拥有院士领衔的800人研发团队，2019年营收11.25亿元。晨曦航空主营航空机电产品，拥有导航、控制、通讯等核心技术，2019年营收2.39亿元。七一二是国内专网无线通信核心供应商，覆盖全军种平台，2019年营收2.14亿元。景嘉微主营国产GPU研发生产，拥有102项专利，2019年营收5.31亿元。公司报告期内经营情况良好，技术实力较强，市场地位不断提高。,139,1.7142857142857142,"发行人与军工电子、卫星导航和卫星通信终端领域企业比较经营与技术指标，报告期内公司营业收入由2017年16,056.82万元增至2019年28,306.50万元，扣非归母净利润由1,315.75万元增至6,983.14万元。2017、2018年公司收入增速分别为10.10%、26.11%，高于可比公司平均值；2019年收入增速39.79%，与可比公司42.01%较为可比。公司2018、2019年扣非归母净利润增速分别为132.17%、128.59%，高于可比公司平均水平，主要受重点新型武器装备卫星导航产品销售规模提升、毛利率改善及可比公司经营波动影响。",-34,0.39682539682539697
688311_1208080135_glm4_dewrap_join_chunk_0008,688311,盟升电子,8,149,4.119047619047619,公司与可比上市公司净利润增速差异因军改影响程度不同及经营情况各异，差异具有合理性。公司综合毛利率高于可比公司，主要因业务结构、客户、产品技术要求不同。公司销售净利率高于可比公司，主要因星网宇达、振芯科技等盈利能力较低拉低平均水平，以及公司卫星导航系列产品毛利率提升和研发费用率较低。公司掌握多源遥感信息处理算法、自主高性能处理芯片、新体制雷达系统等核心技术，是业内少数实现产品全军种覆盖的企业。公司研发费用占收入比在2019年为22.11%，高于多数可比公司。公司卫星导航产品在动态特性、定位精度、测速精度、窄带抗干扰、数据更新率、热启动时间、授时精度、灵敏度特性等关键指标上达到国内领先水平。,161,1.956043956043956,"公司2019、2018、2017年综合毛利率分别为65.91%、64.89%、57.84%，销售净利率分别为24.67%、15.09%、8.19%，整体高于可比公司平均水平。公司研发费用分别为2,819.12万元、2,884.70万元、1,903.65万元，占收入比为9.96%、14.25%、11.86%。在卫星导航产品关键指标上，公司动态特性达速度≤8000m/s、加速度≤60g、加加速度≤30g/s，定位精度水平≤3m、高程≤5m，测速精度≤0.15m/s，窄带抗干扰干信比优于90dB。公司主要产品包括卫星导航接收机、组件、专用测试设备，以及卫星通信天线和组件；其核心技术覆盖导航天线、微波变频、信号处理、天馈设计、伺服跟踪等环节。",-12,2.1630036630036624
688311_1208080135_glm4_dewrap_join_chunk_0009,688311,盟升电子,9,140,2.2083333333333335,公司卫星导航产品在动态特征、定位精度等关键业务数据、技术指标上具有一定优势。公司船载卫星天线通信产品与竞争对手公开披露的同类产品在关键业务数据、技术指标上处于同一水平。公司卫星通信系列产品主要应用于船载、机载及车载平台。公司近年来参与武器装备研制数量不断增加，产品定型数量快速增长，市场地位不断提升。公司已与中国航天科技集团公司、中国航天科工集团公司、中国电子科技集团公司、中国航空工业集团有限公司等主要军工集团的多家下属科研院所建立了长期稳定的项目合作关系。公司卫星导航行业和卫星通信行业都属于技术密集型行业，技术创新和技术积累是公司业务全方位拓展的基础。,153,2.0714285714285716,公司卫星通信产品覆盖船载、机载、车载平台，船载Ka频段天线口径0.6m、初始捕捉时间≤2min、跟踪精度0.2°，车载Ku频段天线初始捕捉时间≤120s、跟踪精度≤0.2°，与上市公司竞争对手处于同一水平。公司近年来参与重点武器装备研制数量增加，产品定型数量快速增长，并与航天科技、航天科工、中国电科、中航工业等主要军工集团下属科研院所建立长期项目合作关系。公司自主掌握卫星导航天线、微波变频、信号与信息处理等核心技术，具备全国产化设计能力；卫星通信领域掌握天馈设计、射频及微波、传动结构、惯性导航及伺服跟踪等核心技术。其卫星通信产品通过多家知名客户认证并进入批量生产，民航机载动中通产品通过空客、波音适航认证。,-13,0.13690476190476186
688311_1208080135_glm4_dewrap_join_chunk_0010,688311,盟升电子,10,115,1.467741935483871,公司动中通产品覆盖主流通信频段，在民航、海洋渔业领域有成熟经验。公司存在产能规模不足、与国际厂商技术差距、融资渠道单一、生产场地限制及自动化程度低等竞争劣势。公司主营卫星导航和卫星通信产品，报告期内产能利用率超100%，卫星导航系列产品产量逐年增加。2019年公司主营业务收入28.31亿元，其中卫星导航系列产品占比54.06%，卫星通信系列产品占比45.94%。公司对前五名客户销售金额占当年收入比重较高，其中中国航天科工集团下属单位合计占比32.22%。,186,2.244186046511628,"公司已形成涵盖机载、船载、车载平台并覆盖L、S、Ku、Ka频段的动中通产品体系，在民航、海洋渔业领域积累商业化经验。报告期内公司产能利用率持续较高，2017至2019年分别为125.05%、122.70%、127.51%；2019年卫星导航产品产量1,199台套、销量1,171台套，卫星通信产品产量1,948台套、销量1,760台套。公司主营收入由2017年16,056.82万元增至2019年28,306.50万元，其中2019年卫星导航收入15,301.39万元、占54.06%，卫星通信收入13,005.11万元、占45.94%。2019年前五名客户销售额合计25,263.62万元、占收入89.25%，其中航天科工集团下属单位合计占32.22%，CHINA USAT占21.73%，航天科技集团占14.69%，中国电科占13.04%。",-71,-0.7764441110277569
688311_1208080135_glm4_dewrap_join_chunk_0011,688311,盟升电子,11,302,3.942307692307693,公司卫星导航业务主要面向国防领域，产品用于武器控制、指挥通信等作战功能，应用于导弹、战机等武器装备平台，客户包括中国航天科工集团、中国航天科技集团、中国电子科技集团等大型军工集团下属单位。报告期内，公司前五大客户（同一控制合并口径）销售占比分别为72.13%、73.92%和89.25%，集中度较高主要系对中国航天科工集团、中国航天科技集团、中国电子科技集团等大型军工集团下属单位销售金额合并统计所致。公司前五大客户（非同一控制合并口径）销售占比分别为44.18%、58.64%和60.85%，与可比公司平均值较为可比。公司同主要客户交易的可持续性较高，一方面，军品市场具有客户粘性较高的特点，产品一旦装备部队，将构成国防体系的一部分，为维护国防体系的安全性、稳定性与完整性，一般情况下军方不会轻易更换；另一方面，公司销售的动中通天线价值较高，且主要用于海事、民航市场，相关产品需符合客户较高的质量技术标准要求，为保障船只、民航客机的稳定性，客户在采购后亦不会轻易进行更换。公司通过优良的产品和优质的服务赢得了众多客户的认可，积累了一批优质客户资源，已与中国航天科工集团、中国航天科技集团、中国电子科技集团等主要军工集团的多家下属单位建立了长期稳定的项目合作关系，与中国航天科工集团下属单位1、中国航天科技集团下属单位1、中国航天科技集团下属单位7、中国电子科技集团下属单位1等军品主要客户合作年限超过5年。,100,2.6842105263157894,报告期内公司客户集中度较高，前五大客户同一控制合并口径销售占比2017至2019年分别为72.13%、73.92%、89.25%，非同一控制口径为44.18%、58.64%、60.85%，与可比公司均值较为可比；主要客户为中国航天科工、航天科技、电子科技等军工集团下属单位，军品主要客户合作年限超过5年；原材料采购以模块及组件为主，2019年采购占比56.57%，前五大供应商采购占比44.98%。,202,1.2580971659919036
688311_1208080135_glm4_dewrap_join_chunk_0012,688311,盟升电子,12,101,2.074074074074074,"公司拥有机器设备原值8,788.02万元，其中生产设备2,509万元，研发设备4,727.41万元，渔船天线1,551.61万元。公司自有房产7项，建筑面积合计4,233.9平方米，位于成都市高新区西芯大道5号，主要用于研发楼。公司拥有土地使用权3项，总面积95,153.85平方米，分别位于成都市天府新区和高新区。公司拥有商标7项，发明专利7项，实用新型专利48项，外观设计专利15项，共计70项专利。",84,2.898876404494382,"截至2019年末，公司固定资产原值12,026.00万元、账面价值6,417.30万元，其中机器设备账面价值4,612.61万元、成新率52.49%，机器设备原值中研发设备4,727.41万元；公司拥有7项境内商标和3项土地使用权；作为专利权人拥有70项专利，其中发明专利7项、实用新型48项、外观设计15项，均为原始取得且无他项权利。",17,-0.824802330420308
688311_1208080135_glm4_dewrap_join_chunk_0013,688311,盟升电子,13,132,1.8703703703703705,公司拥有多项外观专利和软件著作权，包括船载动中通、卫星电视广播接收天线等结构专利及地形微变监测等软件著作权。公司通过全资子公司盟升科技开展卫星导航及军用卫星通信业务，通过国卫通信开展民用卫星通信业务。盟升科技拥有装备承制单位注册证书、武器装备科研生产备案凭证等军品业务相关资质，以及北斗导航民用服务资质证书。国卫通信拥有质量体系认证证书、DNV·GL认证等资质。公司主要产品核心技术包括高性能抗干扰微带阵列天线技术、高动态信号捕获跟踪技术、高精度单点定位测速技术等卫星导航领域技术，以及动中通高精度跟踪技术等卫星通信领域技术。,94,2.892857142857143,公司拥有5项软件著作权和2个域名，相关权利无他项权利，报告期内不存在知识产权许可使用或纠纷；发行人通过盟升科技开展卫星导航及军用卫星通信业务，通过国卫通信开展民用卫星通信业务，已取得军品、北斗导航民用服务、质量体系、高新技术企业、DNV GL船级社、外贸及报关等资质；卫星导航领域已形成13项批量生产核心技术，涵盖抗干扰天线、变频处理、捕获跟踪、实时差分、模拟仿真和授守时等。,38,-1.0224867724867723
688311_1208080135_glm4_dewrap_join_chunk_0014,688311,盟升电子,14,122,2.066666666666667,"公司掌握卫星导航和卫星通信核心技术，产品应用于国防和民用领域。报告期内，核心技术产品产量和销量分别为2,856台/套和2,570台/套。卫星导航业务收入占比52.23%，卫星通信业务收入占比44.59%。公司是国内少数自主掌握导航天线、微波变频等核心技术的厂商之一，具备全国产化设计能力。在卫星通信领域，公司产品覆盖L频段至Ka频段，支持海事通信、天通系统等。公司部分产品技术指标达到国内领先水平，如四阵元抗干扰接收天线圆极化增益≥-2dBi，卫星导航组件定位精度水平3m，垂直10m。",105,3.119565217391304,"公司卫星通信领域形成动中通伺服跟踪、惯导零偏估计、两级齿轮传动、螺旋阵列圆极化、宽频及多频微带天线等核心技术，部分指标包括初始搜星120s以内、跟踪精度0.2°RMS以内；22项核心技术广泛应用于卫星导航和卫星通信产品，报告期核心技术产品产量为2017至2019年2,360、2,866、2,856台套，销量为2,260、2,574、2,570台套；2019年卫星通信国内收入6,267.24万元，市场占有率0.78%。",17,-1.0528985507246373
688311_1208080135_glm4_dewrap_join_chunk_0015,688311,盟升电子,15,114,2.0483870967741935,公司卫星导航射频模块和卫导接收机具有高动态、高过载适应能力，相位和幅度一致性指标优于客户要求。公司动中通天线产品在增益、捕捉时间、跟踪精度等方面与国内主要厂商处于可比水平，具备竞争力，且Ku_Ka双频频段机载动中通产品已应用于沙特航空。公司研发人员占比33.45%，研发费用占营业收入比例在9.96%-14.25%之间。公司掌握卫星导航、卫星通信、数据链通信等多方面技术，在研项目包括弹载天链通信技术、北斗三代卫星导航接收机等，技术定位在国内具有竞争力。,101,2.8275862068965516,"公司卫星导航产品多项性能达到或超过客户要求，如抗干扰系统窄带抗干扰能力不小于90dB干信比、射频模块相位一致性±4°、卫导接收机速度8000m/s；卫星通信动中通产品在捕捉时间、跟踪精度和天线增益方面与第一梯队厂商可比，Ku_Ka双频机载动中通已批量应用于沙特航空客机；2019年研发人员92人，占员工33.45%，研发费用2,819.12万元，占营业收入9.96%，并有多项在研项目指标优于行业水平。",13,-0.7791991101223581
688311_1208080135_glm4_dewrap_join_chunk_0016,688311,盟升电子,16,139,1.380952380952381,公司具备3种机载动中通天线技术，包括0.8米Ku频段、0.9米Ku/Ka双频车载和卫星通导一体化天线，天线效率65%-70%，跟踪精度0.2 RMS，达到行业指标水平。公司研发的卫星通导一体化天线可同时支持天通和北斗导航，比常规阵列少30%阵元数量。公司研发的帽式馈源技术实现更优异的旁瓣包络性能。公司研发的视距测控系统作用距离比国内水平高15%，支持无人机与地面测控终端间数据链路传输。公司研发的低轨卫星通信天线可实现对低轨卫星的自动跟踪及卫星通信，集成化程度更高，成本更低。公司研发的相控阵天线技术补齐公司在相控阵辐射面技术上的短板，与国内领先水平对齐。,155,2.3118279569892475,"盟升电子在研卫星通信项目包括0.8米Ku频段机载动中通、0.9米Ku/Ka双频车载动中通、卫星通导一体化天线、视距测控系统、低轨卫星通信天线和相控阵天线技术，部分项目具备天线效率、跟踪精度、阵元减少30%、作用距离高于国内水平15%等指标。公司卫星导航、卫星通信在研项目列示了阶段、投入经费、人员投入及是否合作研发，多个项目已进入工程研制、生产鉴定或技术鉴定阶段。报告期境外收入为866.71万元、3,521.61万元和6,737.87万元，主要客户Taqnia Space、USAT、Frontier合计占境外销售收入92.82%、96.18%、97.93%，双频机载平板动中通天线2018年进入批量销售后规模快速增长。",-16,-0.9308755760368665
688311_1208080135_glm4_dewrap_join_chunk_0017,688311,盟升电子,17,55,4.0,"2019年公司向Taqnia Space和USAT销售产品，销售收入分别为37.19万元和6,151.63万元。销售产品包括0.45米民航双频平板天线及配件、双频机载平板动中通天线产品及配件，销售数量分别为1台和32台。",83,3.4,"2019年公司向Taqnia Space销售37.19万元，产品为1台0.45米民航双频平板天线及配件；向USAT销售6,151.63万元，产品为32台双频机载平板动中通天线产品及配件。USAT采购构成当年对Taqnia Space相关批量销售的主要部分，Taqnia Space另为参加德国汉堡航空内饰展订购1台展示用民航双频平板天线。",-28,0.6000000000000001
688038_1210429108_glm4_dewrap_join_chunk_0001,688038,中科通达,1,116,1.6451612903225807,公司主营业务是为城市公共安全管理提供信息化服务，包括系统设计、开发、建设和运维，客户主要为公安部门和基础网络运营商。公司提供信息化系统开发建设、运维服务和软件开发，其中信息化系统开发建设收入占比最高。公司拥有自主研发的应用软件平台，如公安大数据综合应用平台和智能运维管理平台。报告期内，公司主营业务收入中信息化系统开发建设占比超过85%，客户类型包括公安机关、基础网络运营商和非运营商等总包方。公司通过公开招标、竞争性磋商、询价比选和商业谈判等方式获取项目合同。,155,2.511627906976744,公司主营业务为通过大数据、云计算等新一代信息技术，为公安部门提供公共安全管理信息化系统设计、开发、建设及运维服务，客户主要为各省市公安部门。公司服务包括信息化系统开发建设、运维、软件开发及销售，已形成公安大数据综合应用平台、智能交通综合管控平台、X-Data Center数据中台、X-Magic Cube数据魔方等软件平台。报告期主营业务收入分别为2.65亿元、4.37亿元、4.91亿元，占营业收入99.18%、98.69%、99.06%；2020年信息化系统开发建设收入4.38亿元，占比88.30%。直接客户主要为公安机关、基础网络运营商及总包方，2020年收入占比分别为24.40%、48.25%、27.35%。,-39,-0.8664666166541635
688038_1210429108_glm4_dewrap_join_chunk_0002,688038,中科通达,2,127,1.6451612903225807,发行人与运营商合作提供公共安全管理信息化系统，存在联合体和分包两种模式。分包模式下，运营商负责网络链路建设，发行人负责公安信息化系统开发及运维，报告期内收入占比逐年上升。联合体模式下，双方共同与业主签订合同，运营商承担全部责任，发行人承担连带责任。发行人主要收入来自信息化系统开发建设、运维服务、软件销售和商品销售。公司采用按需采购模式，硬件、软件及劳务采购均严格管理。项目管控方面，公司建立了完善的质量管理体系，执行ISO9001等标准。研发方面，公司开展基础技术和产品研发，满足客户需求并持续迭代升级。,144,2.4893617021276597,"发行人与运营商合作包括联合体招投标和项目分包，发行人主要承担公安信息化系统开发建设及运维，运营商负责网络链路建设及整体项目管理。报告期运营商客户收入分别为9,395.48万元、16,330.61万元、23,930.82万元，其中分包模式收入占比由45.93%升至77.27%，合作以分包为主。分包模式收入合计分别为8,463.95万元、17,040.60万元、32,058.63万元，运营商客户占比分别为50.99%、62.24%、57.68%；联合体项目共3个，武汉经开区、十堰市及洪山区项目总金额分别为10,683.63万元、18,681.10万元、3,597.98万元。",-17,-0.844200411805079
688038_1210429108_glm4_dewrap_join_chunk_0003,688038,中科通达,3,167,1.161764705882353,"公司与湖北广电的合同金额调整为13,601.10万元，结算方式改为“背靠背”模式，湖北广电分6年支付，构成重大融资成分。报告期内，公司通过“背靠背”结算方式获得的运营商客户收入占比从2018年的23.64%升至2020年的98.37%，非运营商总包客户收入占比从2018年的30.17%升至2020年的69.29%。公司专注于城市公共安全领域的信息化服务，主要产品包括公安信息化系统，采用大数据技术处理数据，形成公安大数据资源池。公司所属行业为软件和信息技术服务业，符合科创板行业定位。公司提供的公安信息化服务利用电子技术和信息技术，通过系统集成服务及软件开发服务，为公安部门开发建设公共安全管理信息化系统，符合电子信息产业“系统集成、软件开发以及应用服务”的特征。",129,1.9210526315789471,"十堰市公共安全视频监控联网应用项目因资金安排变化，于2020年12月调整结算条款，归属于发行人的合同金额由12,200.00万元增至13,601.10万元，并改为湖北广电分6年背靠背支付，构成重大融资成分。变更后预计收入总额由11,007.42万元变为11,012.80万元。报告期运营商客户背靠背结算收入分别为2,221.36万元、8,704.68万元、23,539.69万元，占运营商收入23.64%、53.30%、98.37%；非运营商总包客户背靠背结算收入占比分别为30.17%、44.26%、69.29%。",38,-0.7592879256965941
688038_1210429108_glm4_dewrap_join_chunk_0004,688038,中科通达,4,140,1.4259259259259258,我国软件和信息技术服务行业保持较快增长，2015年至2020年收入规模从4.29万亿元增至8.16万亿元，年均复合增长率达13.8%。公共安全领域财政支出持续增长，2014年至2019年从8357亿元增至13902亿元，年均复合增长率达10.71%。公安信息化市场规模不断扩大，2014年至2019年从410.5亿元增至820亿元，年均复合增长率达14.8%。安防行业收入规模从2014年的4350亿元增长至2019年的7562亿元，年均复合增长率达11.7%。发行人主要为公安部门提供公共安全管理信息化服务，受益于公安信息化建设持续推进及安防市场蓬勃发展。,99,1.3170731707317074,发行人主要为公安部门提供公共安全管理信息化服务，所处下游包括公安机关及基础网络运营商。若项目需新建或扩容网络链路，基础网络运营商通常作为总承建方，发行人作为专业服务商承接公共安全管理信息化系统开发建设及运维；若不涉及大额网络链路投资，发行人可直接中标并与公安机关签约。公司采购上游包括基础软件、算法软件、前端感知设备、传输设备、存储及网络设备，行业进入壁垒主要体现为技术、资质、资金和项目经验。,41,0.10885275519421844
688038_1210429108_glm4_dewrap_join_chunk_0005,688038,中科通达,5,117,2.9375,公司掌握大数据处理、跨网传输、微服务及分布式集群等核心技术，并在公安业务中实现产业化应用。公司是湖北及华中地区领先的公安信息化服务提供商，2019年市场份额0.54%，报告期内营业收入年均复合增长率36.36%。公司产品主要应用于智能交通管控和社会治安管理，2019年智能交通管控收入占比51.87%。公司在智能交通管控领域是湖北省内仅有的两家亿元俱乐部企业之一，在治安防控管理领域位居湖北省前两位。公司拥有CMMI 5级认证，已获授权专利57项，其中42项为发明专利。,145,3.0307692307692307,"公司围绕公安信息化研发大数据处理和挖掘分析、海量小文件处理、跨网边界传输、微服务及分布式集群、虚拟化及Docker容器、地图服务引擎、数据治理和可视化数据建模等技术，并在公安数据汇聚、共享、综合平台和实战应用中产业化。2019年、2020年发行人湖北公安信息化市场占有率模拟测算为15.91%、25.97%。公司通过CMMI 5级认证，拥有电子与智能化工程专业承包壹级、安防工程企业设计施工维护壹级等资质。2018至2020年研发费用为1,783.71万元、2,652.87万元、2,875.70万元；截至招股说明书签署日，公司获授权专利57项，其中发明专利42项，受理专利49项。",-28,-0.09326923076923066
688038_1210429108_glm4_dewrap_join_chunk_0006,688038,中科通达,6,146,1.6612903225806452,公司被湖北省科学技术厅认定为湖北省工程技术研究中心，并获批设立国家级博士后科研工作站。公司拥有服务质量优势，通过项目管理部及多项管理制度保障项目交付质量，并因高效服务获得客户高度认可。公司在城市公共安全信息化领域拥有丰富项目经验，业务范围覆盖多省。公司核心管理人员与技术人员经验丰富，对行业市场及技术发展趋势具有前瞻性判断。公司技术研发团队拥有161人，占公司总人数的38%，技术实力、研发能力及项目实施水平较高。公司2018年至2020年营业收入从2.67亿元增长至4.96亿元，年均复合增长率达36.36%，但与易华录、银江股份等全国性服务商相比，经营规模较小，市场占有率较低。,114,2.369565217391304,"公司获湖北省智慧交通工程技术研究中心认定，并获批设立国家级博士后科研工作站；业务覆盖湖北、北京、天津、山东等区域，形成公共安全信息化项目经验。截至2020年末，公司技术人员161人，占总人数38%。2018至2020年营业收入由26,672.17万元增至49,597.04万元，复合增长率36.36%，但经营规模和市场占有率低于易华录、银江股份。2019年公司市场份额0.54%，2018年为0.37%，与全国性公安信息化服务商相比综合科研实力仍需增强。",32,-0.708274894810659
688038_1210429108_glm4_dewrap_join_chunk_0007,688038,中科通达,7,147,1.6935483870967742,发行人主营业务为向公安部门提供公共安全管理信息化服务，包括信息化系统开发建设和运维服务。报告期内，公司主营业务收入中，信息化系统开发占比最高，达到88.30%至85.39%。公司前五大客户中，中国电信、湖北广电等基础网络运营商占比较高，2020年合计贡献收入占比达48.25%。公司对湖北广电的营业收入占比在19.59%至30.01%之间，主要原因是公司市场区域集中于湖北，湖北广电作为基础网络运营商在项目整体中标后委托公司开发信息化系统。2020年上半年中国电信成为公司第一大客户，主要原因是公司提前投入了咸宁市公共安全视频监控建设联网应用工程项目，并在2020年6月确认了较高收入。,141,3.1294117647058823,"公司以公安信息化关键应用技术为核心，基于自主研发的X-Data Center数据中台及微服务架构，实现统一数据资源管理和集约数据支撑。截至招股说明书签署日，公司拥有发明专利42项、实用新型专利8项、外观设计专利7项、软件著作权144项；2020年研发投入2,875.70万元，占营业收入5.80%，技术人员161人，占38%。2020年主营业务收入49,128.46万元，占99.06%，其中信息化系统开发建设43,794.50万元，占88.30%。2020年前五大客户收入37,533.13万元，占75.67%，中国电信、湖北广电分别占25.34%、19.59%。",6,-1.435863377609108
688038_1210429108_glm4_dewrap_join_chunk_0008,688038,中科通达,8,102,1.979591836734694,发行人主要为公安部门提供公共安全管理信息化服务，报告期内公安客户收入占比高达93.91%至98.36%。主要客户包括湖北省公安厅、咸宁市公安局等，其中湖北省最终用户收入占比76.61%至86.85%。公司不生产硬件设备，主要原材料及能源均对外采购，2020年采购额下降主要因2019年备货所致。主要供应商包括海康威视、大华科技等主流厂商，采购价格公允。公司固定资产主要为办公及研发设备，成新率约35.71%。,127,2.960526315789474,"按终端客户口径，发行人公安客户收入占比由2018年的93.91%升至2020年的98.36%，湖北最终用户收入占比由76.61%升至86.85%。公司为公安部门提供公共安全管理信息化服务，硬件设备均外购，不涉及生产制造；采购原材料包括摄像设备、服务器、存储器、杆件、机箱及基础软件、识别算法等。2020年采购额下降，主要因湖北省公安厅智能感知平台和咸宁雪亮工程在2019年大量采购备货。2020年前五名供应商采购额9,562.56万元，占采购总额34.73%，主要供应商包括神州数码、海康威视、大华科技等。",-25,-0.9809344790547798
688038_1210429108_glm4_dewrap_join_chunk_0009,688038,中科通达,9,95,4.0,"发行人租赁多处房屋用于日常生产经营活动，租赁面积总计约1,800平方米。公司拥有4项土地使用权，总面积约111.55平方米，使用期限至2052年。发行人及其子公司已获授权专利57项，其中发明专利42项，实用新型专利8项，外观设计专利7项，这些专利是公司核心技术的具体表现，对公司日常经营活动具有重大影响。公司以4项土地使用权为相关借款提供担保，担保金额不超过1,746.43万元。",118,3.013333333333333,"截至报告期末，公司固定资产账面价值765.83万元，主要为房屋、运输工具、电子设备和办公设备，并拥有软件产业三期A3栋10层4处办公房产及对应土地使用权；2021年5月，公司以相关房产和土地使用权为不超过1,746.43万元借款提供抵押担保。发行人及子公司租赁多处房屋，主要用于日常经营或员工住宿，除一处出租方为实际控制人之一外，其他出租方无关联关系。公司无形资产包括土地使用权、专利、软件著作权及商标，已获授权专利57项，其中发明专利42项、实用新型8项、外观设计7项。",-23,0.9866666666666668
688038_1210429108_glm4_dewrap_join_chunk_0010,688038,中科通达,10,130,4.0,发行人拥有多项外观设计专利，包括安全智能语音提示器、安全智能交通警示器等，以及实用新型专利如光电互补的电子警察系统、分体式公交车车载执法与实时路面监控系统等。发行人拥有144项软件著作权，涵盖智能交通综合管控平台、新型卡口控制系统、道路交通信号控制系统等多个系统软件。发行人曾以1至6项发明专利为质押，获得2000万元借款，该借款已到期还款，专利质押已解除。发行人掌握“一种基于覆盖网的道路交通协调系统及方法”专利技术，应用于智能交通综合管控平台交通区域协调模块，但实际应用效果受外部因素影响，仅在部分项目中试验性应用。,121,2.9615384615384617,"公司曾以前6项发明专利为2,000万元流动资金借款提供质押，借款已于2021年5月16日到期还款，对应专利质押已解除。其中“一种基于覆盖网的道路交通协调系统及方法”为重要技术储备，应用于智能交通综合管控平台交通区域协调模块；但受移动网络稳定性、数据维度和后台计算量等限制，报告期内未大规模推广，仅2017年、2018年相关项目收入分别为368.85万元、119.62万元。公司拥有144项软件著作权，覆盖智能交通管理、卡口控制、道路信号控制、公安综合应用、视频监控和运维管理等系统。",9,1.0384615384615383
